"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"B-SGD";5.699;0.0239;0.0038;0.0099;0.1881;"Full";15
"glmPCA";72.029;0.0293;0.1431;0.0169;-0.0204;"Train";15
"NBWaVE";20.088;0.0236;0.1423;0.0105;0.3658;"Train";15
"CMF";33.691;0.0258;0.1426;0.0094;0.1314;"Train";15
"NMF";6.638;0.0271;0.1428;0.0117;0.1061;"Train";15
"NNLM";17.335;0.0245;0.1424;0.0086;0.0329;"Train";15
"AIRWLS";20.882;0.0236;0.1423;0.0073;0.488;"Train";15
"Newton";11.184;0.0236;0.1423;0.0073;0.463;"Train";15
"C-SGD";10.08;0.0228;0.1422;0.0085;0.3588;"Train";15
"B-SGD";5.699;0.0229;0.1422;0.0093;0.1881;"Train";15
"glmPCA";72.029;0.0294;0.4936;0.0182;-0.0204;"Test";15
"NBWaVE";20.088;0.0256;0.4933;0.0117;0.3658;"Test";15
"CMF";33.691;0.0263;0.4935;0.0174;0.1314;"Test";15
"NMF";6.638;0.0275;0.4934;0.0174;0.1061;"Test";15
"NNLM";17.335;0.025;0.4934;0.0116;0.0329;"Test";15
"AIRWLS";20.882;0.0242;0.4933;0.0121;0.488;"Test";15
"Newton";11.184;0.0242;0.4933;0.0124;0.463;"Test";15
"C-SGD";10.08;0.0252;0.4934;0.0106;0.3588;"Test";15
"B-SGD";5.699;0.0267;0.4934;0.0117;0.1881;"Test";15
"glmPCA";63.751;0.0251;0.0053;0.0165;-0.0208;"Full";16
"NBWaVE";15.946;0.0209;0.0045;0.0095;0.4163;"Full";16
"CMF";32.979;0.0223;0.0048;0.0101;0.0496;"Full";16
"NMF";NA;NA;NA;NA;NA;"Full";16
"NNLM";17.253;0.0213;0.0046;0.0079;0.1059;"Full";16
"AIRWLS";20.86;0.0207;0.0045;0.0073;0.3778;"Full";16
"Newton";11.225;0.0207;0.0045;0.0074;0.3238;"Full";16
"C-SGD";10.058;0.0203;0.0044;0.0076;0.3731;"Full";16
"B-SGD";5.764;0.0203;0.0044;0.0084;0.2029;"Full";16
"glmPCA";63.751;0.025;0.144;0.0162;-0.0208;"Train";16
"NBWaVE";15.946;0.0205;0.1433;0.0092;0.4163;"Train";16
"CMF";32.979;0.0222;0.1435;0.0077;0.0496;"Train";16
"NMF";NA;NA;NA;NA;NA;"Train";16
"NNLM";17.253;0.0212;0.1433;0.0071;0.1059;"Train";16
"AIRWLS";20.86;0.0206;0.1432;0.0062;0.3778;"Train";16
"Newton";11.225;0.0206;0.1432;0.0062;0.3238;"Train";16
"C-SGD";10.058;0.0201;0.1431;0.007;0.3731;"Train";16
"B-SGD";5.764;0.0196;0.1431;0.008;0.2029;"Train";16
"glmPCA";63.751;0.0252;0.4934;0.0174;-0.0208;"Test";16
"NBWaVE";15.946;0.0221;0.493;0.0101;0.4163;"Test";16
"CMF";32.979;0.0227;0.4932;0.017;0.0496;"Test";16
"NMF";NA;NA;NA;NA;NA;"Test";16
"NNLM";17.253;0.0216;0.4931;0.0102;0.1059;"Test";16
"AIRWLS";20.86;0.0211;0.493;0.0103;0.3778;"Test";16
"Newton";11.225;0.0211;0.493;0.0109;0.3238;"Test";16
"C-SGD";10.058;0.0211;0.493;0.0094;0.3731;"Test";16
"B-SGD";5.764;0.0224;0.4931;0.0095;0.2029;"Test";16
"glmPCA";68.193;0.029;0.0048;0.0132;-0.0185;"Full";17
"NBWaVE";23.455;0.0235;0.0039;0.0088;0.3772;"Full";17
"CMF";33.687;0.0269;0.0045;0.0121;-0.0401;"Full";17
"NMF";6.54;0.0273;0.0045;0.0112;-0.049;"Full";17
"NNLM";17.3;0.024;0.004;0.0076;0.0131;"Full";17
"AIRWLS";20.948;0.0233;0.0039;0.0075;0.3749;"Full";17
"Newton";11.129;0.0233;0.0039;0.008;0.3878;"Full";17
"C-SGD";10.133;0.0228;0.0038;0.0074;0.3654;"Full";17
"B-SGD";5.788;0.0229;0.0038;0.0075;0.3042;"Full";17
"glmPCA";68.193;0.029;0.1433;0.0129;-0.0185;"Train";17
"NBWaVE";23.455;0.023;0.1425;0.0087;0.3772;"Train";17
"CMF";33.687;0.0268;0.143;0.0082;-0.0401;"Train";17
"NMF";6.54;0.0272;0.143;0.0097;-0.049;"Train";17
"NNLM";17.3;0.0239;0.1426;0.007;0.0131;"Train";17
"AIRWLS";20.948;0.0232;0.1425;0.0059;0.3749;"Train";17
"Newton";11.129;0.0232;0.1425;0.0058;0.3878;"Train";17
"C-SGD";10.133;0.0224;0.1424;0.0069;0.3654;"Train";17
"B-SGD";5.788;0.0222;0.1424;0.0071;0.3042;"Train";17
"glmPCA";68.193;0.0291;0.4936;0.0138;-0.0185;"Test";17
"NBWaVE";23.455;0.0249;0.4932;0.0092;0.3772;"Test";17
"CMF";33.687;0.0273;0.4935;0.023;-0.0401;"Test";17
"NMF";6.54;0.0275;0.4935;0.0153;-0.049;"Test";17
"NNLM";17.3;0.0244;0.4932;0.0094;0.0131;"Test";17
"AIRWLS";20.948;0.0237;0.4932;0.0123;0.3749;"Test";17
"Newton";11.129;0.0238;0.4932;0.0142;0.3878;"Test";17
"C-SGD";10.133;0.024;0.4932;0.0086;0.3654;"Test";17
"B-SGD";5.788;0.025;0.4932;0.0086;0.3042;"Test";17
"glmPCA";63.777;0.0305;0.0045;0.0195;-0.0346;"Full";18
"NBWaVE";18.78;0.0251;0.0037;0.0109;0.3564;"Full";18
"CMF";33.658;0.027;0.004;Inf;0.1283;"Full";18
"NMF";26.383;0.0274;0.004;0.0125;0.0511;"Full";18
"NNLM";17.204;0.0254;0.0038;0.0095;0.1291;"Full";18
"AIRWLS";20.898;0.0246;0.0037;0.0088;0.4026;"Full";18
"Newton";11.131;0.0246;0.0037;0.0089;0.3928;"Full";18
"C-SGD";10.117;0.0243;0.0036;0.0091;0.4579;"Full";18
"B-SGD";5.719;0.0248;0.0037;0.0103;0.1732;"Full";18
"glmPCA";63.777;0.0304;0.143;0.0192;-0.0346;"Train";18
"NBWaVE";18.78;0.0245;0.1424;0.0106;0.3564;"Train";18
"CMF";33.658;0.0265;0.1425;0.0098;0.1283;"Train";18
"NMF";26.383;0.0271;0.1427;0.011;0.0511;"Train";18
"NNLM";17.204;0.0251;0.1424;0.0088;0.1291;"Train";18
"AIRWLS";20.898;0.0244;0.1423;0.0075;0.4026;"Train";18
"Newton";11.131;0.0244;0.1423;0.0075;0.3928;"Train";18
"C-SGD";10.117;0.0238;0.1422;0.0087;0.4579;"Train";18
"B-SGD";5.719;0.0236;0.1423;0.0098;0.1732;"Train";18
"glmPCA";63.777;0.0307;0.4934;0.0204;-0.0346;"Test";18
"NBWaVE";18.78;0.0268;0.493;0.012;0.3564;"Test";18
"CMF";33.658;0.0284;0.4933;Inf;0.1283;"Test";18
"NMF";26.383;0.028;0.493;0.0166;0.0511;"Test";18
"NNLM";17.204;0.026;0.4931;0.0116;0.1291;"Test";18
"AIRWLS";20.898;0.0252;0.4931;0.0126;0.4026;"Test";18
"Newton";11.131;0.0252;0.4931;0.0131;0.3928;"Test";18
"C-SGD";10.117;0.0258;0.493;0.0104;0.4579;"Test";18
"B-SGD";5.719;0.0282;0.4931;0.0116;0.1732;"Test";18
"glmPCA";70.479;0.028;0.0048;0.0199;-0.0318;"Full";19
"NBWaVE";16.052;0.0228;0.0039;0.0108;0.3862;"Full";19
"CMF";31.223;0.0246;0.0042;0.0116;0.1536;"Full";19
"NMF";24.222;0.0251;0.0043;0.0121;0.1025;"Full";19
"NNLM";17.276;0.0233;0.004;0.0089;0.1081;"Full";19
"AIRWLS";20.866;0.0227;0.0039;0.0085;0.3158;"Full";19
"Newton";11.11;0.0226;0.0039;0.0083;0.3097;"Full";19
"C-SGD";10.128;0.0224;0.0039;0.0088;0.307;"Full";19
"B-SGD";5.815;0.0227;0.0039;0.0106;0.14;"Full";19
"glmPCA";70.479;0.028;0.1433;0.0194;-0.0318;"Train";19
"NBWaVE";16.052;0.0223;0.1425;0.0102;0.3862;"Train";19
"CMF";31.223;0.0245;0.1428;0.0086;0.1536;"Train";19
"NMF";24.222;0.025;0.1429;0.0101;0.1025;"Train";19
"NNLM";17.276;0.0232;0.1426;0.008;0.1081;"Train";19
"AIRWLS";20.866;0.0225;0.1425;0.0068;0.3158;"Train";19
"Newton";11.11;0.0225;0.1425;0.0068;0.3097;"Train";19
"C-SGD";10.128;0.022;0.1424;0.0079;0.307;"Train";19
"B-SGD";5.815;0.0217;0.1424;0.0095;0.14;"Train";19
"glmPCA";70.479;0.0281;0.4936;0.0214;-0.0318;"Test";19
"NBWaVE";16.052;0.0241;0.4931;0.0123;0.3862;"Test";19
"CMF";31.223;0.0249;0.4933;0.0201;0.1536;"Test";19
"NMF";24.222;0.0253;0.4932;0.018;0.1025;"Test";19
"NNLM";17.276;0.0235;0.4932;0.0115;0.1081;"Test";19
"AIRWLS";20.866;0.023;0.4931;0.0131;0.3158;"Test";19
"Newton";11.11;0.023;0.4931;0.0126;0.3097;"Test";19
"C-SGD";10.128;0.0236;0.4932;0.0115;0.307;"Test";19
"B-SGD";5.815;0.0257;0.4933;0.0138;0.14;"Test";19
"glmPCA";67.869;0.0277;0.0051;0.0164;-0.0512;"Full";20
"NBWaVE";16.148;0.0232;0.0043;0.0103;0.3774;"Full";20
"CMF";32.455;0.0251;0.0046;0.0116;0.0376;"Full";20
"NMF";26.519;0.0258;0.0047;0.0121;0.0037;"Full";20
"NNLM";17.219;0.0238;0.0044;0.0091;0.0294;"Full";20
"AIRWLS";20.907;0.0228;0.0042;0.0077;0.5297;"Full";20
"Newton";11.039;0.0229;0.0042;0.0077;0.5492;"Full";20
"C-SGD";10.092;0.0228;0.0042;0.0086;0.3745;"Full";20
"B-SGD";5.797;0.023;0.0042;0.0091;0.2489;"Full";20
"glmPCA";67.869;0.0277;0.1438;0.0161;-0.0512;"Train";20
"NBWaVE";16.148;0.0227;0.1431;0.0101;0.3774;"Train";20
"CMF";32.455;0.0249;0.1433;0.0088;0.0376;"Train";20
"NMF";26.519;0.0256;0.1436;0.0104;0.0037;"Train";20
"NNLM";17.219;0.0236;0.1432;0.0081;0.0294;"Train";20
"AIRWLS";20.907;0.0227;0.143;0.0064;0.5297;"Train";20
"Newton";11.039;0.0227;0.143;0.0065;0.5492;"Train";20
"C-SGD";10.092;0.0224;0.143;0.008;0.3745;"Train";20
"B-SGD";5.797;0.0221;0.143;0.0086;0.2489;"Train";20
"glmPCA";67.869;0.0279;0.4932;0.0172;-0.0512;"Test";20
"NBWaVE";16.148;0.0247;0.4928;0.011;0.3774;"Test";20
"CMF";32.455;0.0256;0.4931;0.0195;0.0376;"Test";20
"NMF";26.519;0.0262;0.4929;0.0168;0.0037;"Test";20
"NNLM";17.219;0.0242;0.4929;0.0118;0.0294;"Test";20
"AIRWLS";20.907;0.0233;0.4928;0.0111;0.5297;"Test";20
"Newton";11.039;0.0234;0.4928;0.0112;0.5492;"Test";20
"C-SGD";10.092;0.0239;0.4929;0.0102;0.3745;"Test";20
"B-SGD";5.797;0.0255;0.493;0.0105;0.2489;"Test";20
"glmPCA";65.433;0.0282;0.004;0.0165;0.235;"Full";21
"NBWaVE";23.032;0.0244;0.0034;0.0109;0.4033;"Full";21
"CMF";35.278;0.0267;0.0038;0.0115;0.0385;"Full";21
"NMF";6.789;0.0281;0.004;0.0137;-0.0111;"Full";21
"NNLM";17.225;0.025;0.0036;0.0095;0.0524;"Full";21
"AIRWLS";20.865;0.0241;0.0034;0.0088;0.48;"Full";21
"Newton";11.136;0.024;0.0034;0.0087;0.4914;"Full";21
"C-SGD";10.058;0.0238;0.0034;0.0092;0.368;"Full";21
"B-SGD";5.792;0.0244;0.0035;0.0097;0.1207;"Full";21
"glmPCA";65.433;0.0282;0.1426;0.0155;0.235;"Train";21
"NBWaVE";23.032;0.0239;0.1421;0.0107;0.4033;"Train";21
"CMF";35.278;0.0266;0.1424;0.0098;0.0385;"Train";21
"NMF";6.789;0.0281;0.1426;0.0122;-0.0111;"Train";21
"NNLM";17.225;0.0249;0.1422;0.0088;0.0524;"Train";21
"AIRWLS";20.865;0.0239;0.1421;0.0075;0.48;"Train";21
"Newton";11.136;0.0239;0.1421;0.0075;0.4914;"Train";21
"C-SGD";10.058;0.0233;0.142;0.0087;0.368;"Train";21
"B-SGD";5.792;0.0234;0.1421;0.0092;0.1207;"Train";21
"glmPCA";65.433;0.0282;0.4932;0.0194;0.235;"Test";21
"NBWaVE";23.032;0.0258;0.4929;0.0116;0.4033;"Test";21
"CMF";35.278;0.0268;0.4931;0.0166;0.0385;"Test";21
"NMF";6.789;0.0283;0.4931;0.0182;-0.0111;"Test";21
"NNLM";17.225;0.0252;0.493;0.0115;0.0524;"Test";21
"AIRWLS";20.865;0.0244;0.4929;0.0125;0.48;"Test";21
"Newton";11.136;0.0244;0.4929;0.0123;0.4914;"Test";21
"C-SGD";10.058;0.0252;0.4929;0.0106;0.368;"Test";21
"B-SGD";5.792;0.0272;0.493;0.011;0.1207;"Test";21
"glmPCA";78.875;0.0283;0.0037;0.024;-0.0415;"Full";22
"NBWaVE";21.445;0.0229;0.003;0.014;0.5564;"Full";22
"CMF";33.617;0.0253;0.0033;0.0168;0.0784;"Full";22
"NMF";13.752;0.0262;0.0034;0.0179;0.0346;"Full";22
"NNLM";17.391;0.0234;0.0031;0.0129;0.1635;"Full";22
"AIRWLS";20.918;0.0224;0.003;0.0115;0.5518;"Full";22
"Newton";11.129;0.0224;0.003;0.0115;0.5666;"Full";22
"C-SGD";10.17;0.0222;0.0029;0.0119;0.5294;"Full";22
"B-SGD";5.812;0.0226;0.003;0.0128;0.2811;"Full";22
"glmPCA";78.875;0.0283;0.1423;0.0236;-0.0415;"Train";22
"NBWaVE";21.445;0.0225;0.1417;0.0136;0.5564;"Train";22
"CMF";33.617;0.0251;0.1419;0.014;0.0784;"Train";22
"NMF";13.752;0.0261;0.1421;0.0164;0.0346;"Train";22
"NNLM";17.391;0.0233;0.1417;0.0122;0.1635;"Train";22
"AIRWLS";20.918;0.0223;0.1416;0.0102;0.5518;"Train";22
"Newton";11.129;0.0223;0.1416;0.0102;0.5666;"Train";22
"C-SGD";10.17;0.0218;0.1416;0.0113;0.5294;"Train";22
"B-SGD";5.812;0.0216;0.1416;0.0123;0.2811;"Train";22
"glmPCA";78.875;0.0283;0.4932;0.0249;-0.0415;"Test";22
"NBWaVE";21.445;0.024;0.4927;0.0152;0.5564;"Test";22
"CMF";33.617;0.0257;0.4931;0.0249;0.0784;"Test";22
"NMF";13.752;0.0264;0.4929;0.0222;0.0346;"Test";22
"NNLM";17.391;0.0236;0.4929;0.0149;0.1635;"Test";22
"AIRWLS";20.918;0.0228;0.4928;0.0152;0.5518;"Test";22
"Newton";11.129;0.0228;0.4928;0.0152;0.5666;"Test";22
"C-SGD";10.17;0.0235;0.4928;0.0135;0.5294;"Test";22
"B-SGD";5.812;0.0255;0.4929;0.0144;0.2811;"Test";22
"glmPCA";70.446;0.0254;0.0058;0.0179;-0.027;"Full";23
"NBWaVE";19.998;0.0217;0.005;0.0106;0.4273;"Full";23
"CMF";32.237;0.0228;0.0053;0.0116;0.0277;"Full";23
"NMF";26.579;0.0234;0.0054;0.012;0.0555;"Full";23
"NNLM";17.423;0.0221;0.0051;0.0096;0.0259;"Full";23
"AIRWLS";20.904;0.0215;0.005;0.0084;0.462;"Full";23
"Newton";11.125;0.0215;0.005;0.0087;0.4396;"Full";23
"C-SGD";10.204;0.0213;0.0049;0.0095;0.2161;"Full";23
"B-SGD";5.787;0.0214;0.0049;0.0097;0.2275;"Full";23
"glmPCA";70.446;0.0253;0.1449;0.0176;-0.027;"Train";23
"NBWaVE";19.998;0.0213;0.1442;0.0102;0.4273;"Train";23
"CMF";32.237;0.0226;0.1444;0.0093;0.0277;"Train";23
"NMF";26.579;0.0232;0.1446;0.0108;0.0555;"Train";23
"NNLM";17.423;0.022;0.1443;0.0088;0.0259;"Train";23
"AIRWLS";20.904;0.0213;0.1442;0.0071;0.462;"Train";23
"Newton";11.125;0.0214;0.1442;0.0071;0.4396;"Train";23
"C-SGD";10.204;0.0208;0.1441;0.0089;0.2161;"Train";23
"B-SGD";5.787;0.0206;0.1441;0.0091;0.2275;"Train";23
"glmPCA";70.446;0.0255;0.4928;0.0186;-0.027;"Test";23
"NBWaVE";19.998;0.0229;0.4924;0.0116;0.4273;"Test";23
"CMF";32.237;0.0235;0.4927;0.0183;0.0277;"Test";23
"NMF";26.579;0.0237;0.4924;0.0156;0.0555;"Test";23
"NNLM";17.423;0.0224;0.4925;0.012;0.0259;"Test";23
"AIRWLS";20.904;0.0218;0.4924;0.0121;0.462;"Test";23
"Newton";11.125;0.0219;0.4924;0.0131;0.4396;"Test";23
"C-SGD";10.204;0.0227;0.4925;0.0111;0.2161;"Test";23
"B-SGD";5.787;0.0235;0.4926;0.0113;0.2275;"Test";23
"glmPCA";63.331;0.0316;0.0042;0.0209;-0.0253;"Full";24
"NBWaVE";36.897;0.0255;0.0034;0.012;0.5228;"Full";24
"CMF";35.242;0.0279;0.0037;0.0148;0.0928;"Full";24
"NMF";26.502;0.0278;0.0037;0.0137;0.1507;"Full";24
"NNLM";17.293;0.0254;0.0034;0.0106;0.129;"Full";24
"AIRWLS";20.89;0.0245;0.0033;0.0099;0.402;"Full";24
"Newton";10.984;0.0245;0.0033;0.01;0.4195;"Full";24
"C-SGD";10.147;0.0245;0.0033;0.0103;0.3263;"Full";24
"B-SGD";5.8;0.0246;0.0033;0.0107;0.2726;"Full";24
"glmPCA";63.331;0.0315;0.1431;0.0206;-0.0253;"Train";24
"NBWaVE";36.897;0.0249;0.1425;0.0115;0.5228;"Train";24
"CMF";35.242;0.0276;0.1427;0.012;0.0928;"Train";24
"NMF";26.502;0.0276;0.1428;0.0124;0.1507;"Train";24
"NNLM";17.293;0.0253;0.1425;0.0099;0.129;"Train";24
"AIRWLS";20.89;0.0243;0.1424;0.0083;0.402;"Train";24
"Newton";10.984;0.0243;0.1424;0.0083;0.4195;"Train";24
"C-SGD";10.147;0.0239;0.1423;0.0098;0.3263;"Train";24
"B-SGD";5.8;0.0235;0.1423;0.0102;0.2726;"Train";24
"glmPCA";63.331;0.0318;0.4926;0.0216;-0.0253;"Test";24
"NBWaVE";36.897;0.027;0.4921;0.0136;0.5228;"Test";24
"CMF";35.242;0.0285;0.4924;0.0225;0.0928;"Test";24
"NMF";26.502;0.0284;0.4922;0.0175;0.1507;"Test";24
"NNLM";17.293;0.026;0.4922;0.0126;0.129;"Test";24
"AIRWLS";20.89;0.0251;0.4921;0.0143;0.402;"Test";24
"Newton";10.984;0.0251;0.4921;0.0146;0.4195;"Test";24
"C-SGD";10.147;0.0261;0.4922;0.0119;0.3263;"Test";24
"B-SGD";5.8;0.0275;0.4922;0.0121;0.2726;"Test";24
"glmPCA";65.596;0.0287;0.0057;0.0154;-0.0265;"Full";25
"NBWaVE";24.847;0.024;0.0048;0.0091;0.3539;"Full";25
"CMF";36.224;0.0254;0.0051;0.0092;0.0344;"Full";25
"NMF";26.505;0.0262;0.0052;0.0103;0.0372;"Full";25
"NNLM";17.275;0.0242;0.0048;0.0077;0.0568;"Full";25
"AIRWLS";20.938;0.0238;0.0048;0.0074;0.331;"Full";25
"Newton";11.02;0.0238;0.0048;0.0075;0.323;"Full";25
"C-SGD";10.165;0.0235;0.0047;0.0076;0.3211;"Full";25
"B-SGD";5.841;0.0237;0.0047;0.0079;0.1747;"Full";25
"glmPCA";65.596;0.0287;0.1444;0.0151;-0.0265;"Train";25
"NBWaVE";24.847;0.0235;0.1436;0.009;0.3539;"Train";25
"CMF";36.224;0.0253;0.1438;0.0076;0.0344;"Train";25
"NMF";26.505;0.0261;0.144;0.0089;0.0372;"Train";25
"NNLM";17.275;0.0241;0.1436;0.0072;0.0568;"Train";25
"AIRWLS";20.938;0.0237;0.1436;0.0063;0.331;"Train";25
"Newton";11.02;0.0237;0.1436;0.0063;0.323;"Train";25
"C-SGD";10.165;0.0231;0.1435;0.0072;0.3211;"Train";25
"B-SGD";5.841;0.023;0.1435;0.0075;0.1747;"Train";25
"glmPCA";65.596;0.0289;0.4934;0.0164;-0.0265;"Test";25
"NBWaVE";24.847;0.0254;0.493;0.0096;0.3539;"Test";25
"CMF";36.224;0.0257;0.4932;0.0136;0.0344;"Test";25
"NMF";26.505;0.0265;0.4931;0.0141;0.0372;"Test";25
"NNLM";17.275;0.0245;0.4931;0.0093;0.0568;"Test";25
"AIRWLS";20.938;0.0242;0.493;0.0104;0.331;"Test";25
"Newton";11.02;0.0243;0.493;0.0111;0.323;"Test";25
"C-SGD";10.165;0.0244;0.493;0.0089;0.3211;"Test";25
"B-SGD";5.841;0.0258;0.4931;0.009;0.1747;"Test";25
