"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"glmPCA";583.992;0.0411;0.146;0.0208;-0.0431;"Train";15
"NBWaVE";221.376;0.0334;0.1449;0.0135;0.4851;"Train";15
"CMF";476.354;0.0365;0.1453;0.0106;0.0944;"Train";15
"NMF";562.648;0.0372;0.1455;0.0117;0.0345;"Train";15
"NNLM";177.854;0.035;0.145;0.0103;0.0919;"Train";15
"AIRWLS";219.413;0.0347;0.145;0.0096;0.4937;"Train";15
"Newton";103.96;0.0347;0.1451;0.0096;0.4572;"Train";15
"C-SGD";60.217;0.0335;0.1449;0.0112;0.4754;"Train";15
"B-SGD";33.621;0.0323;0.1447;0.0115;0.4223;"Train";15
"glmPCA";583.992;0.0412;0.4944;0.0216;-0.0431;"Test";15
"NBWaVE";221.376;0.0379;0.494;0.015;0.4851;"Test";15
"CMF";476.354;0.0378;0.4942;0.0351;0.0944;"Test";15
"NMF";562.648;0.0379;0.4939;0.0222;0.0345;"Test";15
"NNLM";177.854;0.0358;0.494;0.0152;0.0919;"Test";15
"AIRWLS";219.413;0.0358;0.494;0.019;0.4937;"Test";15
"Newton";103.96;0.0359;0.4939;0.0216;0.4572;"Test";15
"C-SGD";60.217;0.0368;0.494;0.0144;0.4754;"Test";15
"B-SGD";33.621;0.0394;0.4941;0.0139;0.4223;"Test";15
"glmPCA";1211.587;0.0373;0.0074;0.0225;-0.0118;"Full";16
"NBWaVE";237.675;0.0308;0.0061;0.0143;0.5516;"Full";16
"CMF";478.729;0.0324;0.0065;0.0158;0.2433;"Full";16
"NMF";NA;NA;NA;NA;NA;"Full";16
"NNLM";184.794;0.0313;0.0063;0.0119;0.0509;"Full";16
"AIRWLS";226.596;0.031;0.0062;0.0123;0.5272;"Full";16
"Newton";106.957;0.031;0.0062;0.0135;0.5399;"Full";16
"C-SGD";59.461;0.0306;0.0061;0.0123;0.5257;"Full";16
"B-SGD";33.035;0.0302;0.006;0.0125;0.4187;"Full";16
"glmPCA";1211.587;0.0373;0.1456;0.0223;-0.0118;"Train";16
"NBWaVE";237.675;0.0298;0.1444;0.0139;0.5516;"Train";16
"CMF";478.729;0.0321;0.1447;0.0107;0.2433;"Train";16
"NMF";NA;NA;NA;NA;NA;"Train";16
"NNLM";184.794;0.0311;0.1445;0.0106;0.0509;"Train";16
"AIRWLS";226.596;0.0307;0.1445;0.0098;0.5272;"Train";16
"Newton";106.957;0.0307;0.1445;0.0098;0.5399;"Train";16
"C-SGD";59.461;0.0297;0.1444;0.0114;0.5257;"Train";16
"B-SGD";33.035;0.0286;0.1442;0.0119;0.4187;"Train";16
"glmPCA";1211.587;0.0374;0.4948;0.023;-0.0118;"Test";16
"NBWaVE";237.675;0.034;0.4943;0.0153;0.5516;"Test";16
"CMF";478.729;0.0332;0.4944;0.0305;0.2433;"Test";16
"NMF";NA;NA;NA;NA;NA;"Test";16
"NNLM";184.794;0.0319;0.4943;0.0158;0.0509;"Test";16
"AIRWLS";226.596;0.0318;0.4943;0.0193;0.5272;"Test";16
"Newton";106.957;0.0319;0.4942;0.0243;0.5399;"Test";16
"C-SGD";59.461;0.0329;0.4943;0.0147;0.5257;"Test";16
"B-SGD";33.035;0.0349;0.4944;0.0141;0.4187;"Test";16
"glmPCA";626.211;0.0405;0.0072;0.0226;-0.0257;"Full";17
"NBWaVE";228.465;0.0334;0.0059;0.0144;0.5676;"Full";17
"CMF";479.163;0.0353;0.0063;0.0151;0.2364;"Full";17
"NMF";565.72;0.0362;0.0064;0.015;0.1275;"Full";17
"NNLM";209.488;0.0338;0.006;0.0121;0.3058;"Full";17
"AIRWLS";226.917;0.0336;0.006;0.0122;0.6118;"Full";17
"Newton";106.663;0.0335;0.006;0.0132;0.6047;"Full";17
"C-SGD";59.648;0.0331;0.0059;0.0123;0.5881;"Full";17
"B-SGD";34.034;0.0329;0.0059;0.0125;0.5564;"Full";17
"glmPCA";626.211;0.0405;0.1457;0.0224;-0.0257;"Train";17
"NBWaVE";228.465;0.0323;0.1445;0.0141;0.5676;"Train";17
"CMF";479.163;0.035;0.1449;0.0108;0.2364;"Train";17
"NMF";565.72;0.036;0.1452;0.0122;0.1275;"Train";17
"NNLM";209.488;0.0336;0.1446;0.0105;0.3058;"Train";17
"AIRWLS";226.917;0.0333;0.1446;0.0098;0.6118;"Train";17
"Newton";106.663;0.0332;0.1446;0.0098;0.6047;"Train";17
"C-SGD";59.648;0.0323;0.1445;0.0114;0.5881;"Train";17
"B-SGD";34.034;0.0312;0.1444;0.0119;0.5564;"Train";17
"glmPCA";626.211;0.0404;0.4941;0.023;-0.0257;"Test";17
"NBWaVE";228.465;0.0366;0.4937;0.0154;0.5676;"Test";17
"CMF";479.163;0.036;0.4938;0.0272;0.2364;"Test";17
"NMF";565.72;0.0367;0.4936;0.0229;0.1275;"Test";17
"NNLM";209.488;0.0344;0.4938;0.0165;0.3058;"Test";17
"AIRWLS";226.917;0.0343;0.4936;0.019;0.6118;"Test";17
"Newton";106.663;0.0344;0.4936;0.0228;0.6047;"Test";17
"C-SGD";59.648;0.0354;0.4937;0.015;0.5881;"Test";17
"B-SGD";34.034;0.038;0.4938;0.0143;0.5564;"Test";17
"glmPCA";606.361;0.0342;0.009;0.0197;-0.0082;"Full";18
"NBWaVE";260.329;0.0289;0.0076;0.0122;0.5142;"Full";18
"CMF";470.845;0.0305;0.0081;0.0142;0.2128;"Full";18
"NMF";561.143;0.031;0.0082;0.0127;0.1959;"Full";18
"NNLM";196.887;0.0294;0.0078;0.0101;0.1375;"Full";18
"AIRWLS";223.254;0.0293;0.0078;0.0106;0.4997;"Full";18
"Newton";103.235;0.0293;0.0078;0.0115;0.5052;"Full";18
"C-SGD";59.053;0.0287;0.0076;0.0105;0.5094;"Full";18
"B-SGD";32.776;0.0284;0.0076;0.0106;0.418;"Full";18
"glmPCA";606.361;0.0342;0.1472;0.0195;-0.0082;"Train";18
"NBWaVE";260.329;0.028;0.1458;0.012;0.5142;"Train";18
"CMF";470.845;0.0303;0.1463;0.0091;0.2128;"Train";18
"NMF";561.143;0.0309;0.1466;0.0104;0.1959;"Train";18
"NNLM";196.887;0.0292;0.146;0.009;0.1375;"Train";18
"AIRWLS";223.254;0.029;0.146;0.0083;0.4997;"Train";18
"Newton";103.235;0.029;0.1461;0.0083;0.5052;"Train";18
"C-SGD";59.053;0.028;0.1458;0.0098;0.5094;"Train";18
"B-SGD";32.776;0.0271;0.1457;0.0101;0.418;"Train";18
"glmPCA";606.361;0.0342;0.4953;0.0201;-0.0082;"Test";18
"NBWaVE";260.329;0.0316;0.4948;0.013;0.5142;"Test";18
"CMF";470.845;0.0311;0.4949;0.0285;0.2128;"Test";18
"NMF";561.143;0.0314;0.4947;0.0192;0.1959;"Test";18
"NNLM";196.887;0.0298;0.4948;0.0132;0.1375;"Test";18
"AIRWLS";223.254;0.0298;0.4947;0.0171;0.4997;"Test";18
"Newton";103.235;0.0299;0.4947;0.0208;0.5052;"Test";18
"C-SGD";59.053;0.0308;0.4948;0.0124;0.5094;"Test";18
"B-SGD";32.776;0.0322;0.4949;0.012;0.418;"Test";18
"glmPCA";626.831;0.0363;0.0084;0.0195;-0.0144;"Full";19
"NBWaVE";256.816;0.0307;0.0071;0.0121;0.5796;"Full";19
"CMF";480.175;0.0323;0.0075;0.0134;0.1354;"Full";19
"NMF";NA;NA;NA;NA;NA;"Full";19
"NNLM";222.791;0.0311;0.0072;0.01;0.0956;"Full";19
"AIRWLS";225.22;0.0309;0.0072;0.0104;0.5859;"Full";19
"Newton";105.84;0.0309;0.0072;0.0112;0.586;"Full";19
"C-SGD";60.456;0.0303;0.007;0.0105;0.5568;"Full";19
"B-SGD";33.198;0.0302;0.007;0.0106;0.5111;"Full";19
"glmPCA";626.831;0.0363;0.1464;0.0193;-0.0144;"Train";19
"NBWaVE";256.816;0.0297;0.1452;0.0119;0.5796;"Train";19
"CMF";480.175;0.032;0.1456;0.0091;0.1354;"Train";19
"NMF";NA;NA;NA;NA;NA;"Train";19
"NNLM";222.791;0.0309;0.1453;0.0089;0.0956;"Train";19
"AIRWLS";225.22;0.0306;0.1453;0.0083;0.5859;"Train";19
"Newton";105.84;0.0306;0.1453;0.0083;0.586;"Train";19
"C-SGD";60.456;0.0295;0.1451;0.0098;0.5568;"Train";19
"B-SGD";33.198;0.0287;0.145;0.0101;0.5111;"Train";19
"glmPCA";626.831;0.0365;0.4953;0.0202;-0.0144;"Test";19
"NBWaVE";256.816;0.0336;0.4949;0.013;0.5796;"Test";19
"CMF";480.175;0.033;0.4949;0.0255;0.1354;"Test";19
"NMF";NA;NA;NA;NA;NA;"Test";19
"NNLM";222.791;0.0317;0.4949;0.0131;0.0956;"Test";19
"AIRWLS";225.22;0.0317;0.4948;0.0165;0.5859;"Test";19
"Newton";105.84;0.0317;0.4947;0.0195;0.586;"Test";19
"C-SGD";60.456;0.0328;0.4949;0.0123;0.5568;"Test";19
"B-SGD";33.198;0.0348;0.495;0.012;0.5111;"Test";19
"glmPCA";587.79;0.0356;0.0086;0.0195;-0.0167;"Full";20
"NBWaVE";246.478;0.0306;0.0074;0.0134;0.4011;"Full";20
"CMF";471.291;0.0322;0.0079;0.015;0.1295;"Full";20
"NMF";561.751;0.0329;0.008;0.0139;0.0417;"Full";20
"NNLM";193.998;0.0312;0.0076;0.0111;0.0931;"Full";20
"AIRWLS";218.961;0.031;0.0076;0.0118;0.489;"Full";20
"Newton";105.593;0.0311;0.0076;0.0129;0.4771;"Full";20
"C-SGD";58.876;0.0306;0.0075;0.0115;0.4484;"Full";20
"B-SGD";33.03;0.0304;0.0074;0.0117;0.3567;"Full";20
"glmPCA";587.79;0.0355;0.1468;0.0194;-0.0167;"Train";20
"NBWaVE";246.478;0.0296;0.1456;0.013;0.4011;"Train";20
"CMF";471.291;0.032;0.1461;0.0101;0.1295;"Train";20
"NMF";561.751;0.0327;0.1463;0.0115;0.0417;"Train";20
"NNLM";193.998;0.031;0.1458;0.0099;0.0931;"Train";20
"AIRWLS";218.961;0.0308;0.1458;0.0092;0.489;"Train";20
"Newton";105.593;0.0308;0.1459;0.0092;0.4771;"Train";20
"C-SGD";58.876;0.0299;0.1457;0.0106;0.4484;"Train";20
"B-SGD";33.03;0.0289;0.1456;0.0111;0.3567;"Train";20
"glmPCA";587.79;0.0356;0.4952;0.02;-0.0167;"Test";20
"NBWaVE";246.478;0.0335;0.4948;0.0143;0.4011;"Test";20
"CMF";471.291;0.033;0.4949;0.0291;0.1295;"Test";20
"NMF";561.751;0.0333;0.4947;0.0208;0.0417;"Test";20
"NNLM";193.998;0.0317;0.4948;0.0145;0.0931;"Test";20
"AIRWLS";218.961;0.0317;0.4947;0.0193;0.489;"Test";20
"Newton";105.593;0.0319;0.4947;0.0234;0.4771;"Test";20
"C-SGD";58.876;0.0326;0.4948;0.0139;0.4484;"Test";20
"B-SGD";33.03;0.0347;0.4949;0.0133;0.3567;"Test";20
"glmPCA";571.2;0.0348;0.0072;0.0199;0.1085;"Full";21
"NBWaVE";266.959;0.0303;0.0062;0.0132;0.4954;"Full";21
"CMF";475.985;0.0321;0.0067;0.0143;0.1645;"Full";21
"NMF";564.284;0.0328;0.0068;0.0138;0.0507;"Full";21
"NNLM";196.995;0.031;0.0064;0.0111;0.0262;"Full";21
"AIRWLS";220.316;0.0308;0.0064;0.0112;0.4728;"Full";21
"Newton";108.486;0.0308;0.0064;0.012;0.425;"Full";21
"C-SGD";58.552;0.0302;0.0063;0.0112;0.437;"Full";21
"B-SGD";32.802;0.03;0.0062;0.0114;0.3451;"Full";21
"glmPCA";571.2;0.0347;0.1454;0.0189;0.1085;"Train";21
"NBWaVE";266.959;0.0292;0.1444;0.0129;0.4954;"Train";21
"CMF";475.985;0.0318;0.1449;0.0098;0.1645;"Train";21
"NMF";564.284;0.0326;0.1451;0.0112;0.0507;"Train";21
"NNLM";196.995;0.0307;0.1446;0.0096;0.0262;"Train";21
"AIRWLS";220.316;0.0305;0.1446;0.009;0.4728;"Train";21
"Newton";108.486;0.0304;0.1447;0.009;0.425;"Train";21
"C-SGD";58.552;0.0293;0.1445;0.0104;0.437;"Train";21
"B-SGD";32.802;0.0283;0.1444;0.0108;0.3451;"Train";21
"glmPCA";571.2;0.035;0.4947;0.0226;0.1085;"Test";21
"NBWaVE";266.959;0.0334;0.4945;0.0141;0.4954;"Test";21
"CMF";475.985;0.0329;0.4946;0.0272;0.1645;"Test";21
"NMF";564.284;0.0335;0.4943;0.0214;0.0507;"Test";21
"NNLM";196.995;0.0316;0.4945;0.0152;0.0262;"Test";21
"AIRWLS";220.316;0.0316;0.4944;0.0176;0.4728;"Test";21
"Newton";108.486;0.0317;0.4944;0.0209;0.425;"Test";21
"C-SGD";58.552;0.0328;0.4945;0.0136;0.437;"Test";21
"B-SGD";32.802;0.0349;0.4946;0.013;0.3451;"Test";21
"glmPCA";601.041;0.0385;0.0084;0.0218;-0.0184;"Full";22
"NBWaVE";215.048;0.0322;0.007;0.0132;0.5613;"Full";22
"CMF";481.514;0.0339;0.0074;0.0142;0.2669;"Full";22
"NMF";564.408;0.0349;0.0076;0.0139;0.1301;"Full";22
"NNLM";187.03;0.0328;0.0072;0.0108;0.1518;"Full";22
"AIRWLS";221.074;0.0326;0.0071;0.0111;0.5704;"Full";22
"Newton";105.528;0.0325;0.0071;0.0119;0.5688;"Full";22
"C-SGD";59.025;0.0319;0.007;0.0111;0.5725;"Full";22
"B-SGD";33.582;0.0319;0.007;0.0113;0.5061;"Full";22
"glmPCA";601.041;0.0385;0.1465;0.0216;-0.0184;"Train";22
"NBWaVE";215.048;0.0312;0.1452;0.0128;0.5613;"Train";22
"CMF";481.514;0.0337;0.1457;0.0096;0.2669;"Train";22
"NMF";564.408;0.0347;0.1459;0.0111;0.1301;"Train";22
"NNLM";187.03;0.0326;0.1454;0.0095;0.1518;"Train";22
"AIRWLS";221.074;0.0323;0.1453;0.0089;0.5704;"Train";22
"Newton";105.528;0.0322;0.1453;0.0089;0.5688;"Train";22
"C-SGD";59.025;0.0311;0.1451;0.0103;0.5725;"Train";22
"B-SGD";33.582;0.0303;0.1451;0.0107;0.5061;"Train";22
"glmPCA";601.041;0.0385;0.4952;0.0224;-0.0184;"Test";22
"NBWaVE";215.048;0.0353;0.4948;0.0141;0.5613;"Test";22
"CMF";481.514;0.0346;0.4947;0.0273;0.2669;"Test";22
"NMF";564.408;0.0354;0.4946;0.0218;0.1301;"Test";22
"NNLM";187.03;0.0334;0.4948;0.0144;0.1518;"Test";22
"AIRWLS";221.074;0.0333;0.4947;0.0175;0.5704;"Test";22
"Newton";105.528;0.0334;0.4947;0.0207;0.5688;"Test";22
"C-SGD";59.025;0.0342;0.4948;0.0134;0.5725;"Test";22
"B-SGD";33.582;0.0362;0.4949;0.0131;0.5061;"Test";22
"glmPCA";601.195;0.0349;0.008;0.0183;-0.015;"Full";23
"NBWaVE";319.006;0.0294;0.0067;0.0123;0.4726;"Full";23
"CMF";480.696;0.0312;0.0072;0.0172;0.0177;"Full";23
"NMF";565.585;0.0318;0.0073;0.0128;0.0437;"Full";23
"NNLM";187.256;0.0298;0.0068;0.0102;0.1238;"Full";23
"AIRWLS";217.888;0.0296;0.0068;0.0105;0.5471;"Full";23
"Newton";102.778;0.0296;0.0068;0.0117;0.5316;"Full";23
"C-SGD";59.746;0.0292;0.0067;0.0106;0.4572;"Full";23
"B-SGD";33.181;0.0291;0.0067;0.0107;0.391;"Full";23
"glmPCA";601.195;0.0349;0.1462;0.018;-0.015;"Train";23
"NBWaVE";319.006;0.0284;0.1449;0.012;0.4726;"Train";23
"CMF";480.696;0.0309;0.1457;0.0093;0.0177;"Train";23
"NMF";565.585;0.0316;0.1456;0.0104;0.0437;"Train";23
"NNLM";187.256;0.0296;0.1451;0.0091;0.1238;"Train";23
"AIRWLS";217.888;0.0293;0.1451;0.0084;0.5471;"Train";23
"Newton";102.778;0.0293;0.1451;0.0084;0.5316;"Train";23
"C-SGD";59.746;0.0284;0.1449;0.0099;0.4572;"Train";23
"B-SGD";33.181;0.0275;0.1448;0.0102;0.391;"Train";23
"glmPCA";601.195;0.035;0.4949;0.0189;-0.015;"Test";23
"NBWaVE";319.006;0.0323;0.4945;0.0131;0.4726;"Test";23
"CMF";480.696;0.032;0.4942;0.0398;0.0177;"Test";23
"NMF";565.585;0.0323;0.4944;0.0197;0.0437;"Test";23
"NNLM";187.256;0.0304;0.4945;0.0136;0.1238;"Test";23
"AIRWLS";217.888;0.0304;0.4945;0.0165;0.5471;"Test";23
"Newton";102.778;0.0305;0.4944;0.0212;0.5316;"Test";23
"C-SGD";59.746;0.0314;0.4945;0.0128;0.4572;"Test";23
"B-SGD";33.181;0.0335;0.4947;0.0123;0.391;"Test";23
"glmPCA";607.329;0.0351;0.0085;0.0209;-0.0131;"Full";24
"NBWaVE";228.554;0.0297;0.0072;0.0134;0.5309;"Full";24
"CMF";465.494;0.0315;0.0077;0.0159;0.0645;"Full";24
"NMF";565.805;0.0321;0.0078;0.0139;0.1009;"Full";24
"NNLM";186.478;0.0303;0.0074;0.0112;0.0981;"Full";24
"AIRWLS";223.093;0.0301;0.0074;0.0117;0.5054;"Full";24
"Newton";102.907;0.0301;0.0074;0.0127;0.5032;"Full";24
"C-SGD";58.902;0.0296;0.0072;0.0114;0.543;"Full";24
"B-SGD";32.852;0.0293;0.0072;0.0117;0.4946;"Full";24
"glmPCA";607.329;0.0351;0.1465;0.0208;-0.0131;"Train";24
"NBWaVE";228.554;0.0287;0.1452;0.0131;0.5309;"Train";24
"CMF";465.494;0.0312;0.1456;0.01;0.0645;"Train";24
"NMF";565.805;0.0319;0.146;0.0115;0.1009;"Train";24
"NNLM";186.478;0.0301;0.1454;0.01;0.0981;"Train";24
"AIRWLS";223.093;0.0298;0.1454;0.0092;0.5054;"Train";24
"Newton";102.907;0.0298;0.1454;0.0092;0.5032;"Train";24
"C-SGD";58.902;0.0289;0.1452;0.0106;0.543;"Train";24
"B-SGD";32.852;0.0279;0.1451;0.0111;0.4946;"Train";24
"glmPCA";607.329;0.0352;0.4955;0.0213;-0.0131;"Test";24
"NBWaVE";228.554;0.0325;0.4951;0.0144;0.5309;"Test";24
"CMF";465.494;0.0323;0.4953;0.0329;0.0645;"Test";24
"NMF";565.805;0.0326;0.4949;0.0207;0.1009;"Test";24
"NNLM";186.478;0.0309;0.4951;0.0148;0.0981;"Test";24
"AIRWLS";223.093;0.0308;0.495;0.0189;0.5054;"Test";24
"Newton";102.907;0.0309;0.495;0.0228;0.5032;"Test";24
"C-SGD";58.902;0.0314;0.4951;0.014;0.543;"Test";24
"B-SGD";32.852;0.0333;0.4952;0.0133;0.4946;"Test";24
"glmPCA";585.969;0.0377;0.0081;0.0208;-0.0263;"Full";25
"NBWaVE";226.709;0.0313;0.0067;0.0133;0.5609;"Full";25
"CMF";471.237;0.0333;0.0072;0.0149;0.0686;"Full";25
"NMF";564.078;0.034;0.0073;0.0142;0.0934;"Full";25
"NNLM";201.303;0.0318;0.0069;0.011;0.0568;"Full";25
"AIRWLS";225.835;0.0315;0.0068;0.0115;0.5553;"Full";25
"Newton";100.398;0.0315;0.0068;0.0124;0.562;"Full";25
"C-SGD";59.495;0.031;0.0067;0.0113;0.573;"Full";25
"B-SGD";33.92;0.0309;0.0067;0.0115;0.5551;"Full";25
"glmPCA";585.969;0.0377;0.1464;0.0206;-0.0263;"Train";25
"NBWaVE";226.709;0.0302;0.145;0.013;0.5609;"Train";25
"CMF";471.237;0.033;0.1455;0.0102;0.0686;"Train";25
"NMF";564.078;0.0338;0.1458;0.0116;0.0934;"Train";25
"NNLM";201.303;0.0316;0.1452;0.0099;0.0568;"Train";25
"AIRWLS";225.835;0.0313;0.1452;0.0092;0.5553;"Train";25
"Newton";100.398;0.0313;0.1453;0.0092;0.562;"Train";25
"C-SGD";59.495;0.0302;0.145;0.0106;0.573;"Train";25
"B-SGD";33.92;0.0293;0.145;0.011;0.5551;"Train";25
"glmPCA";585.969;0.0378;0.4948;0.0213;-0.0263;"Test";25
"NBWaVE";226.709;0.0342;0.4944;0.014;0.5609;"Test";25
"CMF";471.237;0.0339;0.4945;0.0283;0.0686;"Test";25
"NMF";564.078;0.0344;0.4943;0.0215;0.0934;"Test";25
"NNLM";201.303;0.0323;0.4943;0.0142;0.0568;"Test";25
"AIRWLS";225.835;0.0322;0.4942;0.0182;0.5553;"Test";25
"Newton";100.398;0.0323;0.4942;0.0214;0.562;"Test";25
"C-SGD";59.495;0.0332;0.4943;0.0133;0.573;"Test";25
"B-SGD";33.92;0.0354;0.4944;0.013;0.5551;"Test";25
