"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"C-SGD";3.346;0.0139;0.0025;0.0056;0.1406;"Full";15
"B-SGD";1.917;0.0142;0.0026;0.0059;0.0642;"Full";15
"glmPCA";13.308;0.0175;0.1417;0.0112;-0.0272;"Train";15
"NBWaVE";9.312;0.0127;0.141;0.007;0.326;"Train";15
"CMF";8.981;0.0156;0.1413;0.0051;-0.0076;"Train";15
"NMF";1.656;0.0164;0.1416;0.007;-0.1011;"Train";15
"NNLM";3.579;0.0144;0.1412;0.005;0.0435;"Train";15
"AIRWLS";3.57;0.0138;0.1411;0.0038;0.1553;"Train";15
"Newton";1.811;0.0139;0.1411;0.0038;0.0853;"Train";15
"C-SGD";3.346;0.013;0.141;0.0049;0.1406;"Train";15
"B-SGD";1.917;0.0124;0.1411;0.0054;0.0642;"Train";15
"glmPCA";13.308;0.0175;0.493;0.0133;-0.0272;"Test";15
"NBWaVE";9.312;0.0155;0.4928;0.008;0.326;"Test";15
"CMF";8.981;0.0165;0.4932;0.0236;-0.0076;"Test";15
"NMF";1.656;0.0168;0.4929;0.0156;-0.1011;"Test";15
"NNLM";3.579;0.0149;0.4929;0.0084;0.0435;"Test";15
"AIRWLS";3.57;0.0146;0.4929;0.0115;0.1553;"Test";15
"Newton";1.811;0.0148;0.4929;0.0158;0.0853;"Test";15
"C-SGD";3.346;0.0162;0.4929;0.0078;0.1406;"Test";15
"B-SGD";1.917;0.0193;0.493;0.0073;0.0642;"Test";15
"glmPCA";12.749;0.0247;0.0018;0.0196;-0.052;"Full";16
"NBWaVE";8.181;0.0159;0.0012;0.0097;0.4754;"Full";16
"CMF";9.811;0.0198;0.0014;0.0121;0.1434;"Full";16
"NMF";4.799;0.0209;0.0015;0.012;0.0755;"Full";16
"NNLM";3.553;0.0174;0.0013;0.0087;0.1979;"Full";16
"AIRWLS";3.553;0.0156;0.0011;0.0064;0.5215;"Full";16
"Newton";1.812;0.0155;0.0011;0.0063;0.5116;"Full";16
"C-SGD";3.344;0.015;0.0011;0.0071;0.4477;"Full";16
"B-SGD";1.923;0.0149;0.0011;0.0072;0.4084;"Full";16
"glmPCA";12.749;0.0246;0.1405;0.019;-0.052;"Train";16
"NBWaVE";8.181;0.0148;0.1401;0.0091;0.4754;"Train";16
"CMF";9.811;0.0194;0.1401;0.0072;0.1434;"Train";16
"NMF";4.799;0.0205;0.1404;0.0082;0.0755;"Train";16
"NNLM";3.553;0.0171;0.1399;0.0067;0.1979;"Train";16
"AIRWLS";3.553;0.0152;0.1399;0.0047;0.5215;"Train";16
"Newton";1.812;0.0151;0.1399;0.0047;0.5116;"Train";16
"C-SGD";3.344;0.014;0.1399;0.0059;0.4477;"Train";16
"B-SGD";1.923;0.0137;0.1399;0.006;0.4084;"Train";16
"glmPCA";12.749;0.0251;0.4923;0.0214;-0.052;"Test";16
"NBWaVE";8.181;0.019;0.4918;0.0115;0.4754;"Test";16
"CMF";9.811;0.0209;0.4923;0.026;0.1434;"Test";16
"NMF";4.799;0.0219;0.4921;0.0226;0.0755;"Test";16
"NNLM";3.553;0.0184;0.4925;0.0143;0.1979;"Test";16
"AIRWLS";3.553;0.0166;0.4921;0.0111;0.5215;"Test";16
"Newton";1.812;0.0166;0.4921;0.0109;0.5116;"Test";16
"C-SGD";3.344;0.0179;0.4921;0.0106;0.4477;"Test";16
"B-SGD";1.923;0.0183;0.4921;0.0108;0.4084;"Test";16
"glmPCA";11.941;0.0201;0.0031;0.0163;-0.0635;"Full";17
"NBWaVE";13.332;0.0148;0.0023;0.0081;0.4136;"Full";17
"CMF";9.622;0.0173;0.0027;0.0102;0.1191;"Full";17
"NMF";1.677;0.0183;0.0028;0.0103;-0.0365;"Full";17
"NNLM";3.565;0.0162;0.0025;0.0069;0.2075;"Full";17
"AIRWLS";3.567;0.0149;0.0023;0.0049;0.5394;"Full";17
"Newton";1.814;0.0149;0.0023;0.0051;0.5278;"Full";17
"C-SGD";3.352;0.015;0.0023;0.0058;0.3948;"Full";17
"B-SGD";1.933;0.0155;0.0024;0.0063;0.244;"Full";17
"glmPCA";11.941;0.0198;0.1423;0.0153;-0.0635;"Train";17
"NBWaVE";13.332;0.0138;0.1416;0.0073;0.4136;"Train";17
"CMF";9.622;0.0168;0.1422;0.0049;0.1191;"Train";17
"NMF";1.677;0.0179;0.1422;0.0067;-0.0365;"Train";17
"NNLM";3.565;0.0158;0.1416;0.0049;0.2075;"Train";17
"AIRWLS";3.567;0.0146;0.1415;0.0031;0.5394;"Train";17
"Newton";1.814;0.0145;0.1416;0.0031;0.5278;"Train";17
"C-SGD";3.352;0.0141;0.1415;0.0046;0.3948;"Train";17
"B-SGD";1.933;0.0132;0.1416;0.0052;0.244;"Train";17
"glmPCA";11.941;0.0208;0.4919;0.0192;-0.0635;"Test";17
"NBWaVE";13.332;0.0176;0.4914;0.0105;0.4136;"Test";17
"CMF";9.622;0.0187;0.4913;0.0261;0.1191;"Test";17
"NMF";1.677;0.0195;0.4916;0.0209;-0.0365;"Test";17
"NNLM";3.565;0.0173;0.4919;0.0127;0.2075;"Test";17
"AIRWLS";3.567;0.016;0.4917;0.0104;0.5394;"Test";17
"Newton";1.814;0.016;0.4916;0.0112;0.5278;"Test";17
"C-SGD";3.352;0.0176;0.4917;0.0092;0.3948;"Test";17
"B-SGD";1.933;0.0224;0.4918;0.0098;0.244;"Test";17
"glmPCA";10.965;0.0178;0.0018;0.0095;0.0709;"Full";18
"NBWaVE";9.236;0.0153;0.0015;0.0086;0.3939;"Full";18
"CMF";9.793;0.0181;0.0018;0.0105;0.0803;"Full";18
"NMF";4.819;0.0189;0.0019;0.0101;0.0053;"Full";18
"NNLM";3.578;0.0168;0.0017;0.0074;0.1142;"Full";18
"AIRWLS";3.549;0.0155;0.0016;0.0062;0.3522;"Full";18
"Newton";1.813;0.0155;0.0016;0.0066;0.3329;"Full";18
"C-SGD";3.353;0.0154;0.0016;0.0065;0.3255;"Full";18
"B-SGD";1.937;0.0161;0.0016;0.0068;0.2268;"Full";18
"glmPCA";10.965;0.0177;0.1413;0.0065;0.0709;"Train";18
"NBWaVE";9.236;0.0144;0.1411;0.0082;0.3939;"Train";18
"CMF";9.793;0.018;0.1416;0.0064;0.0803;"Train";18
"NMF";4.819;0.0189;0.1414;0.0076;0.0053;"Train";18
"NNLM";3.578;0.0167;0.1411;0.0062;0.1142;"Train";18
"AIRWLS";3.549;0.0154;0.1411;0.0049;0.3522;"Train";18
"Newton";1.813;0.0153;0.1411;0.0048;0.3329;"Train";18
"C-SGD";3.353;0.0146;0.1411;0.0056;0.3255;"Train";18
"B-SGD";1.937;0.0139;0.1411;0.006;0.2268;"Train";18
"glmPCA";10.965;0.0181;0.491;0.0179;0.0709;"Test";18
"NBWaVE";9.236;0.0176;0.4909;0.0097;0.3939;"Test";18
"CMF";9.793;0.0183;0.4906;0.0217;0.0803;"Test";18
"NMF";4.819;0.019;0.491;0.0171;0.0053;"Test";18
"NNLM";3.578;0.017;0.4911;0.0109;0.1142;"Test";18
"AIRWLS";3.549;0.016;0.491;0.0099;0.3522;"Test";18
"Newton";1.813;0.016;0.4909;0.0114;0.3329;"Test";18
"C-SGD";3.353;0.0178;0.491;0.009;0.3255;"Test";18
"B-SGD";1.937;0.0221;0.4911;0.0091;0.2268;"Test";18
"glmPCA";10.892;0.0173;0.0016;0.0091;0.1799;"Full";19
"NBWaVE";13.319;0.0153;0.0014;0.0085;0.3648;"Full";19
"CMF";9.696;0.018;0.0017;Inf;0.0971;"Full";19
"NMF";4.86;0.0188;0.0018;0.01;0.1313;"Full";19
"NNLM";3.583;0.0165;0.0016;0.0071;0.1548;"Full";19
"AIRWLS";3.57;0.015;0.0014;0.0059;0.438;"Full";19
"Newton";1.818;0.015;0.0014;0.0063;0.4289;"Full";19
"C-SGD";3.362;0.0153;0.0015;0.0062;0.3371;"Full";19
"B-SGD";1.926;0.0156;0.0015;0.0072;0.2433;"Full";19
"glmPCA";10.892;0.0169;0.1395;0.0061;0.1799;"Train";19
"NBWaVE";13.319;0.0143;0.1394;0.0078;0.3648;"Train";19
"CMF";9.696;0.0174;0.1395;0.0059;0.0971;"Train";19
"NMF";4.86;0.0184;0.1397;0.0072;0.1313;"Train";19
"NNLM";3.583;0.0162;0.1393;0.0056;0.1548;"Train";19
"AIRWLS";3.57;0.0146;0.1392;0.004;0.438;"Train";19
"Newton";1.818;0.0146;0.1392;0.004;0.4289;"Train";19
"C-SGD";3.362;0.0141;0.1392;0.0052;0.3371;"Train";19
"B-SGD";1.926;0.0132;0.1392;0.0063;0.2433;"Train";19
"glmPCA";10.892;0.0184;0.4937;0.0179;0.1799;"Test";19
"NBWaVE";13.319;0.0181;0.4936;0.0103;0.3648;"Test";19
"CMF";9.696;0.0196;0.494;Inf;0.0971;"Test";19
"NMF";4.86;0.0198;0.4937;0.0183;0.1313;"Test";19
"NNLM";3.583;0.0174;0.494;0.0112;0.1548;"Test";19
"AIRWLS";3.57;0.0162;0.4939;0.0115;0.438;"Test";19
"Newton";1.818;0.0163;0.4939;0.0132;0.4289;"Test";19
"C-SGD";3.362;0.0186;0.494;0.0091;0.3371;"Test";19
"B-SGD";1.926;0.0225;0.494;0.0098;0.2433;"Test";19
"glmPCA";11.183;0.0202;0.002;0.0105;0.0227;"Full";20
"NBWaVE";14.185;0.0163;0.0016;0.008;0.1219;"Full";20
"CMF";9.68;0.0198;0.002;0.0108;-0.0354;"Full";20
"NMF";4.82;0.0199;0.002;0.0088;-0.0996;"Full";20
"NNLM";3.575;0.0178;0.0018;0.0065;0.013;"Full";20
"AIRWLS";3.568;0.0172;0.0017;0.0061;0.0631;"Full";20
"Newton";1.814;0.0172;0.0017;0.0068;0.0677;"Full";20
"C-SGD";3.356;0.0172;0.0017;0.0062;0.0896;"Full";20
"B-SGD";1.936;0.0168;0.0017;0.0064;0.0435;"Full";20
"glmPCA";11.183;0.02;0.1409;0.0092;0.0227;"Train";20
"NBWaVE";14.185;0.0149;0.1405;0.0077;0.1219;"Train";20
"CMF";9.68;0.0194;0.1411;0.0056;-0.0354;"Train";20
"NMF";4.82;0.0196;0.1409;0.0064;-0.0996;"Train";20
"NNLM";3.575;0.0175;0.1406;0.0053;0.013;"Train";20
"AIRWLS";3.568;0.0167;0.1406;0.0039;0.0631;"Train";20
"Newton";1.814;0.0168;0.1406;0.0039;0.0677;"Train";20
"C-SGD";3.356;0.0159;0.1406;0.0053;0.0896;"Train";20
"B-SGD";1.936;0.0141;0.1406;0.0058;0.0435;"Train";20
"glmPCA";11.183;0.0209;0.4922;0.0142;0.0227;"Test";20
"NBWaVE";14.185;0.0202;0.4921;0.0089;0.1219;"Test";20
"CMF";9.68;0.0211;0.4918;0.0262;-0.0354;"Test";20
"NMF";4.82;0.0208;0.4921;0.0159;-0.0996;"Test";20
"NNLM";3.575;0.0188;0.4923;0.0103;0.013;"Test";20
"AIRWLS";3.568;0.0185;0.4921;0.0128;0.0631;"Test";20
"Newton";1.814;0.0186;0.4922;0.0157;0.0677;"Test";20
"C-SGD";3.356;0.0209;0.4921;0.0089;0.0896;"Test";20
"B-SGD";1.936;0.0246;0.4921;0.0082;0.0435;"Test";20
"glmPCA";11.708;0.0186;0.0026;0.0108;0.1839;"Full";21
"NBWaVE";13.291;0.0146;0.0021;0.0078;0.3996;"Full";21
"CMF";9.587;0.0158;0.0022;0.0061;0.2439;"Full";21
"NMF";4.862;0.0169;0.0024;0.0087;0.1812;"Full";21
"NNLM";3.58;0.0155;0.0022;0.0123;0.1443;"Full";21
"AIRWLS";3.559;0.0146;0.0021;0.0062;0.5374;"Full";21
"Newton";1.821;0.0145;0.0021;0.0046;0.5733;"Full";21
"C-SGD";3.347;0.0151;0.0022;0.0051;0.3684;"Full";21
"B-SGD";1.926;0.0154;0.0022;0.0055;0.31;"Full";21
"glmPCA";11.708;0.0186;0.1414;0.0081;0.1839;"Train";21
"NBWaVE";13.291;0.0138;0.1409;0.0072;0.3996;"Train";21
"CMF";9.587;0.0157;0.141;0.0043;0.2439;"Train";21
"NMF";4.862;0.0168;0.1413;0.0054;0.1812;"Train";21
"NNLM";3.58;0.0154;0.1405;0.0046;0.1443;"Train";21
"AIRWLS";3.559;0.0144;0.1407;0.0033;0.5374;"Train";21
"Newton";1.821;0.0144;0.1407;0.0033;0.5733;"Train";21
"C-SGD";3.347;0.0145;0.1408;0.004;0.3684;"Train";21
"B-SGD";1.926;0.0137;0.1408;0.0043;0.31;"Train";21
"glmPCA";11.708;0.0184;0.4925;0.0183;0.1839;"Test";21
"NBWaVE";13.291;0.0167;0.4922;0.0095;0.3996;"Test";21
"CMF";9.587;0.0158;0.4925;0.0112;0.2439;"Test";21
"NMF";4.862;0.0172;0.4922;0.0179;0.1812;"Test";21
"NNLM";3.58;0.0159;0.4932;0.0334;0.1443;"Test";21
"AIRWLS";3.559;0.0149;0.4925;0.0142;0.5374;"Test";21
"Newton";1.821;0.0147;0.4925;0.0082;0.5733;"Test";21
"C-SGD";3.347;0.0169;0.4926;0.008;0.3684;"Test";21
"B-SGD";1.926;0.0204;0.4927;0.0089;0.31;"Test";21
"glmPCA";12.061;0.0217;0.0018;0.0205;-0.0616;"Full";22
"NBWaVE";11.682;0.014;0.0012;0.0104;0.354;"Full";22
"CMF";11.687;0.0158;0.0013;0.0088;0.0571;"Full";22
"NMF";5.544;0.0172;0.0014;0.012;0.0562;"Full";22
"NNLM";3.577;0.0152;0.0013;0.0089;0.1225;"Full";22
"AIRWLS";3.558;0.0138;0.0012;0.0065;0.4943;"Full";22
"Newton";1.822;0.0138;0.0012;0.0066;0.4752;"Full";22
"C-SGD";3.342;0.0139;0.0012;0.0072;0.3334;"Full";22
"B-SGD";1.922;0.0139;0.0012;0.0077;0.2225;"Full";22
"glmPCA";12.061;0.0215;0.1412;0.0192;-0.0616;"Train";22
"NBWaVE";11.682;0.0129;0.1408;0.0096;0.354;"Train";22
"CMF";11.687;0.0154;0.1408;0.0062;0.0571;"Train";22
"NMF";5.544;0.0168;0.141;0.0078;0.0562;"Train";22
"NNLM";3.577;0.0148;0.1406;0.0063;0.1225;"Train";22
"AIRWLS";3.558;0.0135;0.1406;0.0047;0.4943;"Train";22
"Newton";1.822;0.0134;0.1406;0.0047;0.4752;"Train";22
"C-SGD";3.342;0.013;0.1406;0.0058;0.3334;"Train";22
"B-SGD";1.922;0.0123;0.1406;0.0064;0.2225;"Train";22
"glmPCA";12.061;0.022;0.4912;0.0243;-0.0616;"Test";22
"NBWaVE";11.682;0.0171;0.4907;0.0129;0.354;"Test";22
"CMF";11.687;0.0167;0.4909;0.0165;0.0571;"Test";22
"NMF";5.544;0.0183;0.4908;0.024;0.0562;"Test";22
"NNLM";3.577;0.0163;0.4913;0.0164;0.1225;"Test";22
"AIRWLS";3.558;0.0149;0.491;0.0117;0.4943;"Test";22
"Newton";1.822;0.015;0.491;0.0123;0.4752;"Test";22
"C-SGD";3.342;0.0164;0.491;0.0112;0.3334;"Test";22
"B-SGD";1.922;0.0185;0.4909;0.0116;0.2225;"Test";22
"glmPCA";12.006;0.0229;0.0014;0.0225;0.1039;"Full";23
"NBWaVE";11.94;0.0181;0.0011;0.0156;0.4854;"Full";23
"CMF";9.091;0.0216;0.0014;Inf;0.083;"Full";23
"NMF";6.089;0.0221;0.0014;0.0197;0.0751;"Full";23
"NNLM";3.591;0.0188;0.0012;0.0144;0.0359;"Full";23
"AIRWLS";3.541;0.0177;0.0011;0.0124;0.5589;"Full";23
"Newton";1.818;0.0177;0.0011;0.0135;0.526;"Full";23
"C-SGD";3.352;0.0175;0.0011;0.0124;0.4118;"Full";23
"B-SGD";1.917;0.0172;0.0011;0.0135;0.2697;"Full";23
"glmPCA";12.006;0.0226;0.1401;0.0215;0.1039;"Train";23
"NBWaVE";11.94;0.0169;0.14;0.0148;0.4854;"Train";23
"CMF";9.091;0.0203;0.1399;0.0142;0.083;"Train";23
"NMF";6.089;0.0216;0.1402;0.0175;0.0751;"Train";23
"NNLM";3.591;0.0183;0.1398;0.0131;0.0359;"Train";23
"AIRWLS";3.541;0.017;0.1398;0.0098;0.5589;"Train";23
"Newton";1.818;0.017;0.1399;0.0098;0.526;"Train";23
"C-SGD";3.352;0.0166;0.1398;0.0108;0.4118;"Train";23
"B-SGD";1.917;0.0153;0.1397;0.0123;0.2697;"Train";23
"glmPCA";12.006;0.0236;0.4923;0.0252;0.1039;"Test";23
"NBWaVE";11.94;0.0214;0.492;0.0182;0.4854;"Test";23
"CMF";9.091;0.0251;0.4926;Inf;0.083;"Test";23
"NMF";6.089;0.0235;0.4921;0.026;0.0751;"Test";23
"NNLM";3.591;0.0202;0.4923;0.0179;0.0359;"Test";23
"AIRWLS";3.541;0.0194;0.4922;0.02;0.5589;"Test";23
"Newton";1.818;0.0197;0.4922;0.024;0.526;"Test";23
"C-SGD";3.352;0.0202;0.4923;0.017;0.4118;"Test";23
"B-SGD";1.917;0.0228;0.4923;0.0169;0.2697;"Test";23
"glmPCA";10.964;0.019;0.0014;0.0159;0.2319;"Full";24
"NBWaVE";12.328;0.0163;0.0012;0.012;0.3907;"Full";24
"CMF";9.528;0.0174;0.0013;0.01;0.1207;"Full";24
"NMF";4.802;0.0192;0.0014;0.0142;0.0113;"Full";24
"NNLM";3.577;0.0165;0.0012;0.0099;0.1959;"Full";24
"AIRWLS";3.564;0.0155;0.0011;0.0084;0.4511;"Full";24
"Newton";1.819;0.0155;0.0011;0.0088;0.4656;"Full";24
"C-SGD";3.351;0.0155;0.0011;0.0086;0.4339;"Full";24
"B-SGD";1.936;0.015;0.0011;0.0092;0.2833;"Full";24
"glmPCA";10.964;0.0188;0.1404;0.013;0.2319;"Train";24
"NBWaVE";12.328;0.0154;0.1404;0.0109;0.3907;"Train";24
"CMF";9.528;0.0172;0.1403;0.0083;0.1207;"Train";24
"NMF";4.802;0.0188;0.1406;0.0109;0.0113;"Train";24
"NNLM";3.577;0.0163;0.1401;0.0082;0.1959;"Train";24
"AIRWLS";3.564;0.0152;0.1402;0.0063;0.4511;"Train";24
"Newton";1.819;0.0151;0.1402;0.0063;0.4656;"Train";24
"C-SGD";3.351;0.0147;0.1401;0.0073;0.4339;"Train";24
"B-SGD";1.936;0.0135;0.1401;0.0083;0.2833;"Train";24
"glmPCA";10.964;0.0197;0.4916;0.0234;0.2319;"Test";24
"NBWaVE";12.328;0.0191;0.4914;0.015;0.3907;"Test";24
"CMF";9.528;0.0182;0.4917;0.0147;0.1207;"Test";24
"NMF";4.802;0.0204;0.4914;0.0229;0.0113;"Test";24
"NNLM";3.577;0.0173;0.4918;0.0146;0.1959;"Test";24
"AIRWLS";3.564;0.0166;0.4917;0.0138;0.4511;"Test";24
"Newton";1.819;0.0166;0.4916;0.0153;0.4656;"Test";24
"C-SGD";3.351;0.0178;0.4917;0.012;0.4339;"Test";24
"B-SGD";1.936;0.0196;0.4916;0.0118;0.2833;"Test";24
"glmPCA";11.585;0.0166;0.0024;0.0091;0.218;"Full";25
"NBWaVE";15.958;0.0147;0.0021;0.0082;0.4887;"Full";25
"CMF";9.51;0.0176;0.0025;0.011;0.095;"Full";25
"NMF";1.637;0.0184;0.0026;0.0115;0.0173;"Full";25
"NNLM";3.596;0.0156;0.0022;0.0067;0.1789;"Full";25
"AIRWLS";3.56;0.0153;0.0022;0.0059;0.4165;"Full";25
"Newton";1.822;0.0146;0.0021;0.0063;0.4463;"Full";25
"C-SGD";3.351;0.0149;0.0021;0.0062;0.351;"Full";25
"B-SGD";1.931;0.0154;0.0022;0.0065;0.3055;"Full";25
"glmPCA";11.585;0.0165;0.1412;0.0073;0.218;"Train";25
"NBWaVE";15.958;0.0141;0.141;0.0078;0.4887;"Train";25
"CMF";9.51;0.0173;0.141;0.0065;0.095;"Train";25
"NMF";1.637;0.0183;0.1414;0.0092;0.0173;"Train";25
"NNLM";3.596;0.0155;0.1409;0.0056;0.1789;"Train";25
"AIRWLS";3.56;0.0149;0.1409;0.004;0.4165;"Train";25
"Newton";1.822;0.0144;0.1409;0.004;0.4463;"Train";25
"C-SGD";3.351;0.0142;0.1409;0.0053;0.351;"Train";25
"B-SGD";1.931;0.0138;0.1409;0.0057;0.3055;"Train";25
"glmPCA";11.585;0.0169;0.4923;0.0142;0.218;"Test";25
"NBWaVE";15.958;0.0165;0.4921;0.0092;0.4887;"Test";25
"CMF";9.51;0.0183;0.4929;0.0238;0.095;"Test";25
"NMF";1.637;0.0186;0.4924;0.0181;0.0173;"Test";25
"NNLM";3.596;0.0159;0.4925;0.0097;0.1789;"Test";25
"AIRWLS";3.56;0.0162;0.4924;0.0111;0.4165;"Test";25
"Newton";1.822;0.0153;0.4923;0.0127;0.4463;"Test";25
"C-SGD";3.351;0.0168;0.4924;0.0088;0.351;"Test";25
"B-SGD";1.931;0.0199;0.4924;0.0089;0.3055;"Test";25
