"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"B-SGD";15.013;0.0321;0.0058;0.0137;0.3773;"Full";15
"glmPCA";285.817;0.0397;0.1452;0.0331;0.0054;"Train";15
"NBWaVE";59.049;0.0333;0.1442;0.0153;0.5152;"Train";15
"CMF";93.52;0.0344;0.1444;0.0142;0.16;"Train";15
"NMF";NA;NA;NA;NA;NA;"Train";15
"NNLM";67.07;0.0332;0.1442;0.0133;0.0283;"Train";15
"AIRWLS";83.261;0.0325;0.1441;0.0121;0.3898;"Train";15
"Newton";51.736;0.0324;0.1441;0.0121;0.443;"Train";15
"C-SGD";25.923;0.0321;0.144;0.0129;0.4258;"Train";15
"B-SGD";15.013;0.0317;0.144;0.0133;0.3773;"Train";15
"glmPCA";285.817;0.0399;0.495;0.0342;0.0054;"Test";15
"NBWaVE";59.049;0.0344;0.4945;0.0171;0.5152;"Test";15
"CMF";93.52;0.0348;0.4946;0.0185;0.16;"Test";15
"NMF";NA;NA;NA;NA;NA;"Test";15
"NNLM";67.07;0.0335;0.4945;0.0152;0.0283;"Test";15
"AIRWLS";83.261;0.0329;0.4944;0.0154;0.3898;"Test";15
"Newton";51.736;0.0329;0.4944;0.015;0.443;"Test";15
"C-SGD";25.923;0.0329;0.4944;0.0144;0.4258;"Test";15
"B-SGD";15.013;0.0331;0.4945;0.0147;0.3773;"Test";15
"glmPCA";286.635;0.0353;0.0082;0.0213;-0.0192;"Full";16
"NBWaVE";56.73;0.031;0.0072;0.0133;0.5002;"Full";16
"CMF";105.419;0.0314;0.0074;0.0133;0.0367;"Full";16
"NMF";113.512;0.0324;0.0076;0.0146;-0.0021;"Full";16
"NNLM";67.32;0.0309;0.0072;0.0125;0.0585;"Full";16
"AIRWLS";82.804;0.0301;0.0071;0.0115;0.5554;"Full";16
"Newton";51.82;0.0301;0.0071;0.0115;0.5307;"Full";16
"C-SGD";25.821;0.0299;0.007;0.012;0.424;"Full";16
"B-SGD";14.787;0.0297;0.007;0.0121;0.3522;"Full";16
"glmPCA";286.635;0.0352;0.1462;0.0212;-0.0192;"Train";16
"NBWaVE";56.73;0.0307;0.1453;0.0132;0.5002;"Train";16
"CMF";105.419;0.0314;0.1454;0.0125;0.0367;"Train";16
"NMF";113.512;0.0324;0.1457;0.014;-0.0021;"Train";16
"NNLM";67.32;0.0308;0.1453;0.0121;0.0585;"Train";16
"AIRWLS";82.804;0.03;0.1452;0.011;0.5554;"Train";16
"Newton";51.82;0.03;0.1452;0.011;0.5307;"Train";16
"C-SGD";25.821;0.0296;0.1451;0.0117;0.424;"Train";16
"B-SGD";14.787;0.0293;0.1451;0.0119;0.3522;"Train";16
"glmPCA";286.635;0.0354;0.4954;0.0217;-0.0192;"Test";16
"NBWaVE";56.73;0.0316;0.4949;0.0138;0.5002;"Test";16
"CMF";105.419;0.0317;0.495;0.0158;0.0367;"Test";16
"NMF";113.512;0.0327;0.495;0.0163;-0.0021;"Test";16
"NNLM";67.32;0.0311;0.4949;0.0136;0.0585;"Test";16
"AIRWLS";82.804;0.0304;0.4948;0.013;0.5554;"Test";16
"Newton";51.82;0.0304;0.4948;0.013;0.5307;"Test";16
"C-SGD";25.821;0.0306;0.4949;0.0128;0.424;"Test";16
"B-SGD";14.787;0.0309;0.4949;0.0129;0.3522;"Test";16
"glmPCA";291.69;0.0385;0.0079;0.0252;-0.013;"Full";17
"NBWaVE";73.265;0.0331;0.0068;0.0145;0.517;"Full";17
"CMF";101.952;0.034;0.007;0.0148;0.1116;"Full";17
"NMF";113.04;0.035;0.0072;0.0163;0.1292;"Full";17
"NNLM";63.759;0.0332;0.0068;0.0136;0.0787;"Full";17
"AIRWLS";74.619;0.032;0.0066;0.0122;0.4972;"Full";17
"Newton";45.102;0.032;0.0066;0.0122;0.4824;"Full";17
"C-SGD";25.932;0.0318;0.0066;0.0127;0.4794;"Full";17
"B-SGD";14.957;0.0316;0.0065;0.0128;0.3998;"Full";17
"glmPCA";291.69;0.0384;0.1458;0.025;-0.013;"Train";17
"NBWaVE";73.265;0.0327;0.1449;0.0142;0.517;"Train";17
"CMF";101.952;0.0339;0.1451;0.0138;0.1116;"Train";17
"NMF";113.04;0.0348;0.1453;0.0155;0.1292;"Train";17
"NNLM";63.759;0.033;0.1449;0.0132;0.0787;"Train";17
"AIRWLS";74.619;0.0319;0.1447;0.0116;0.4972;"Train";17
"Newton";45.102;0.0319;0.1447;0.0116;0.4824;"Train";17
"C-SGD";25.932;0.0316;0.1447;0.0124;0.4794;"Train";17
"B-SGD";14.957;0.0312;0.1446;0.0125;0.3998;"Train";17
"glmPCA";291.69;0.0387;0.4952;0.026;-0.013;"Test";17
"NBWaVE";73.265;0.034;0.4947;0.0153;0.517;"Test";17
"CMF";101.952;0.0344;0.4949;0.0178;0.1116;"Test";17
"NMF";113.04;0.0354;0.4948;0.0187;0.1292;"Test";17
"NNLM";63.759;0.0336;0.4948;0.0151;0.0787;"Test";17
"AIRWLS";74.619;0.0324;0.4947;0.014;0.4972;"Test";17
"Newton";45.102;0.0324;0.4947;0.0141;0.4824;"Test";17
"C-SGD";25.932;0.0326;0.4947;0.0137;0.4794;"Test";17
"B-SGD";14.957;0.0328;0.4947;0.0137;0.3998;"Test";17
"glmPCA";322.711;0.0373;0.0066;0.0244;-0.022;"Full";18
"NBWaVE";54.844;0.0321;0.0057;0.0161;0.5236;"Full";18
"CMF";101.932;0.0336;0.006;Inf;0.116;"Full";18
"NMF";113.122;0.0339;0.006;0.0177;0.0192;"Full";18
"NNLM";67.282;0.0322;0.0057;0.0152;0.011;"Full";18
"AIRWLS";82.893;0.0313;0.0056;0.0141;0.4938;"Full";18
"Newton";51.639;0.0313;0.0056;0.0141;0.5024;"Full";18
"C-SGD";25.577;0.031;0.0055;0.0143;0.5051;"Full";18
"B-SGD";14.937;0.0309;0.0055;0.0147;0.3967;"Full";18
"glmPCA";322.711;0.0373;0.1451;0.0243;-0.022;"Train";18
"NBWaVE";54.844;0.0319;0.1443;0.016;0.5236;"Train";18
"CMF";101.932;0.0336;0.1445;0.016;0.116;"Train";18
"NMF";113.122;0.0339;0.1446;0.0171;0.0192;"Train";18
"NNLM";67.282;0.0322;0.1443;0.0148;0.011;"Train";18
"AIRWLS";82.893;0.0312;0.1442;0.0132;0.4938;"Train";18
"Newton";51.639;0.0312;0.1442;0.0132;0.5024;"Train";18
"C-SGD";25.577;0.0309;0.1441;0.014;0.5051;"Train";18
"B-SGD";14.937;0.0305;0.1441;0.0144;0.3967;"Train";18
"glmPCA";322.711;0.0371;0.4941;0.0246;-0.022;"Test";18
"NBWaVE";54.844;0.0327;0.4936;0.0166;0.5236;"Test";18
"CMF";101.932;0.0336;0.4939;Inf;0.116;"Test";18
"NMF";113.122;0.034;0.4937;0.0195;0.0192;"Test";18
"NNLM";67.282;0.0323;0.4937;0.0164;0.011;"Test";18
"AIRWLS";82.893;0.0314;0.4936;0.0165;0.4938;"Test";18
"Newton";51.639;0.0314;0.4936;0.0165;0.5024;"Test";18
"C-SGD";25.577;0.0315;0.4936;0.0152;0.5051;"Test";18
"B-SGD";14.937;0.0319;0.4937;0.0154;0.3967;"Test";18
"glmPCA";277.455;0.0341;0.0076;0.0209;-0.027;"Full";19
"NBWaVE";71.425;0.0298;0.0067;0.0143;0.5122;"Full";19
"CMF";104.212;0.0307;0.0069;Inf;0.0507;"Full";19
"NMF";NA;NA;NA;NA;NA;"Full";19
"NNLM";67.249;0.0297;0.0067;Inf;0.0561;"Full";19
"AIRWLS";82.75;0.029;0.0065;0.0125;0.3749;"Full";19
"Newton";52.165;0.0289;0.0065;0.0124;0.4328;"Full";19
"C-SGD";25.887;0.0287;0.0065;0.0127;0.427;"Full";19
"B-SGD";15.076;0.0285;0.0065;0.0128;0.4149;"Full";19
"glmPCA";277.455;0.0341;0.1458;0.0208;-0.027;"Train";19
"NBWaVE";71.425;0.0295;0.145;0.0141;0.5122;"Train";19
"CMF";104.212;0.0306;0.1451;0.0135;0.0507;"Train";19
"NMF";NA;NA;NA;NA;NA;"Train";19
"NNLM";67.249;0.0297;0.145;0.0128;0.0561;"Train";19
"AIRWLS";82.75;0.0289;0.1448;0.0118;0.3749;"Train";19
"Newton";52.165;0.0288;0.1448;0.0118;0.4328;"Train";19
"C-SGD";25.887;0.0285;0.1447;0.0124;0.427;"Train";19
"B-SGD";15.076;0.0282;0.1447;0.0126;0.4149;"Train";19
"glmPCA";277.455;0.0342;0.4949;0.0212;-0.027;"Test";19
"NBWaVE";71.425;0.0304;0.4944;0.0148;0.5122;"Test";19
"CMF";104.212;0.0308;0.4946;Inf;0.0507;"Test";19
"NMF";NA;NA;NA;NA;NA;"Test";19
"NNLM";67.249;0.0299;0.4945;Inf;0.0561;"Test";19
"AIRWLS";82.75;0.0293;0.4944;0.0143;0.3749;"Test";19
"Newton";52.165;0.0292;0.4944;0.0141;0.4328;"Test";19
"C-SGD";25.887;0.0293;0.4944;0.0135;0.427;"Test";19
"B-SGD";15.076;0.0295;0.4944;0.0134;0.4149;"Test";19
"glmPCA";284.361;0.0375;0.0072;0.0322;-0.022;"Full";20
"NBWaVE";88.084;0.0324;0.0062;0.0157;0.4779;"Full";20
"CMF";100.495;0.0337;0.0065;0.0218;0.2112;"Full";20
"NMF";90.183;0.0348;0.0067;0.0198;0.2027;"Full";20
"NNLM";67.242;0.0327;0.0063;0.0154;0.1929;"Full";20
"AIRWLS";83.729;0.0315;0.0061;0.0128;0.444;"Full";20
"Newton";51.933;0.0314;0.0061;0.0128;0.4478;"Full";20
"C-SGD";26.048;0.0312;0.006;0.0137;0.3569;"Full";20
"B-SGD";14.993;0.0309;0.006;0.0136;0.3699;"Full";20
"glmPCA";284.361;0.0375;0.1454;0.0316;-0.022;"Train";20
"NBWaVE";88.084;0.0321;0.1445;0.0152;0.4779;"Train";20
"CMF";100.495;0.0335;0.1448;0.0146;0.2112;"Train";20
"NMF";90.183;0.0347;0.145;0.0163;0.2027;"Train";20
"NNLM";67.242;0.0326;0.1446;0.0139;0.1929;"Train";20
"AIRWLS";83.729;0.0314;0.1444;0.012;0.444;"Train";20
"Newton";51.933;0.0313;0.1444;0.012;0.4478;"Train";20
"C-SGD";26.048;0.031;0.1443;0.0132;0.3569;"Train";20
"B-SGD";14.993;0.0305;0.1442;0.0131;0.3699;"Train";20
"glmPCA";284.361;0.0377;0.4948;0.0338;-0.022;"Test";20
"NBWaVE";88.084;0.0332;0.4943;0.0171;0.4779;"Test";20
"CMF";100.495;0.0342;0.4945;0.0424;0.2112;"Test";20
"NMF";90.183;0.0352;0.4944;0.0298;0.2027;"Test";20
"NNLM";67.242;0.033;0.4944;0.0197;0.1929;"Test";20
"AIRWLS";83.729;0.0318;0.4943;0.0154;0.444;"Test";20
"Newton";51.933;0.0318;0.4943;0.0153;0.4478;"Test";20
"C-SGD";26.048;0.0318;0.4943;0.0153;0.3569;"Test";20
"B-SGD";14.993;0.0321;0.4943;0.015;0.3699;"Test";20
"glmPCA";465.832;0.036;0.0075;0.0212;-0.0197;"Full";21
"NBWaVE";121.216;0.0315;0.0066;0.014;0.5308;"Full";21
"CMF";102.393;0.0327;0.0069;Inf;0.0331;"Full";21
"NMF";NA;NA;NA;NA;NA;"Full";21
"NNLM";67.331;0.0314;0.0066;0.013;0.0425;"Full";21
"AIRWLS";82.5;0.0307;0.0064;0.0123;0.4419;"Full";21
"Newton";52.329;0.0308;0.0064;0.0126;0.3755;"Full";21
"C-SGD";25.756;0.0305;0.0064;0.0124;0.4603;"Full";21
"B-SGD";14.999;0.0303;0.0064;0.0125;0.3673;"Full";21
"glmPCA";465.832;0.0361;0.1458;0.0211;-0.0197;"Train";21
"NBWaVE";121.216;0.0313;0.145;0.0138;0.5308;"Train";21
"CMF";102.393;0.0327;0.1452;0.0138;0.0331;"Train";21
"NMF";NA;NA;NA;NA;NA;"Train";21
"NNLM";67.331;0.0314;0.145;0.0125;0.0425;"Train";21
"AIRWLS";82.5;0.0307;0.1449;0.0113;0.4419;"Train";21
"Newton";52.329;0.0307;0.1449;0.0112;0.3755;"Train";21
"C-SGD";25.756;0.0303;0.1448;0.0121;0.4603;"Train";21
"B-SGD";14.999;0.0299;0.1448;0.0123;0.3673;"Train";21
"glmPCA";465.832;0.036;0.4947;0.0216;-0.0197;"Test";21
"NBWaVE";121.216;0.0321;0.4942;0.0144;0.5308;"Test";21
"CMF";102.393;0.0328;0.4944;Inf;0.0331;"Test";21
"NMF";NA;NA;NA;NA;NA;"Test";21
"NNLM";67.331;0.0316;0.4942;0.0142;0.0425;"Test";21
"AIRWLS";82.5;0.0309;0.4941;0.0152;0.4419;"Test";21
"Newton";52.329;0.031;0.4941;0.0163;0.3755;"Test";21
"C-SGD";25.756;0.0309;0.4941;0.0133;0.4603;"Test";21
"B-SGD";14.999;0.0312;0.4941;0.0132;0.3673;"Test";21
"glmPCA";292.536;0.0357;0.0097;0.0171;-0.0168;"Full";22
"NBWaVE";57.547;0.0317;0.0087;0.0119;0.5087;"Full";22
"CMF";103.828;0.0324;0.0089;0.0116;0.1627;"Full";22
"NMF";112.881;0.0334;0.0091;0.0129;0.048;"Full";22
"NNLM";67.106;0.0318;0.0087;0.0109;-0.0088;"Full";22
"AIRWLS";82.393;0.0312;0.0086;0.0105;0.3912;"Full";22
"Newton";45.741;0.0312;0.0086;0.0108;0.3603;"Full";22
"C-SGD";25.905;0.0309;0.0085;0.0107;0.4235;"Full";22
"B-SGD";15.015;0.0307;0.0084;0.0109;0.3821;"Full";22
"glmPCA";292.536;0.0356;0.1474;0.0169;-0.0168;"Train";22
"NBWaVE";57.547;0.0314;0.1464;0.0118;0.5087;"Train";22
"CMF";103.828;0.0323;0.1466;0.0109;0.1627;"Train";22
"NMF";112.881;0.0333;0.1469;0.0123;0.048;"Train";22
"NNLM";67.106;0.0317;0.1465;0.0105;-0.0088;"Train";22
"AIRWLS";82.393;0.0311;0.1463;0.0097;0.3912;"Train";22
"Newton";45.741;0.0311;0.1463;0.0096;0.3603;"Train";22
"C-SGD";25.905;0.0307;0.1462;0.0104;0.4235;"Train";22
"B-SGD";15.015;0.0303;0.1462;0.0106;0.3821;"Train";22
"glmPCA";292.536;0.036;0.4964;0.0175;-0.0168;"Test";22
"NBWaVE";57.547;0.0326;0.4959;0.0124;0.5087;"Test";22
"CMF";103.828;0.0327;0.496;0.0137;0.1627;"Test";22
"NMF";112.881;0.0338;0.496;0.0145;0.048;"Test";22
"NNLM";67.106;0.0322;0.4959;0.012;-0.0088;"Test";22
"AIRWLS";82.393;0.0317;0.4958;0.013;0.3912;"Test";22
"Newton";45.741;0.0317;0.4958;0.014;0.3603;"Test";22
"C-SGD";25.905;0.0316;0.4958;0.0115;0.4235;"Test";22
"B-SGD";15.015;0.0318;0.4959;0.0115;0.3821;"Test";22
"glmPCA";276.528;0.0361;0.0088;0.0197;-0.0392;"Full";23
"NBWaVE";54.942;0.0317;0.0077;0.0128;0.5219;"Full";23
"CMF";103.136;0.0325;0.008;0.0133;0.0422;"Full";23
"NMF";NA;NA;NA;NA;NA;"Full";23
"NNLM";67.102;0.0317;0.0078;0.0121;0.023;"Full";23
"AIRWLS";71.709;0.0307;0.0075;0.0109;0.5161;"Full";23
"Newton";47.461;0.0307;0.0075;0.011;0.5019;"Full";23
"C-SGD";25.845;0.0305;0.0075;0.0114;0.4465;"Full";23
"B-SGD";15.099;0.0302;0.0074;0.0116;0.3249;"Full";23
"glmPCA";276.528;0.0361;0.147;0.0196;-0.0392;"Train";23
"NBWaVE";54.942;0.0314;0.1461;0.0127;0.5219;"Train";23
"CMF";103.136;0.0324;0.1463;0.0123;0.0422;"Train";23
"NMF";NA;NA;NA;NA;NA;"Train";23
"NNLM";67.102;0.0317;0.1461;0.0117;0.023;"Train";23
"AIRWLS";71.709;0.0306;0.1459;0.0103;0.5161;"Train";23
"Newton";47.461;0.0306;0.1459;0.0104;0.5019;"Train";23
"C-SGD";25.845;0.0303;0.1459;0.0112;0.4465;"Train";23
"B-SGD";15.099;0.0299;0.1458;0.0114;0.3249;"Train";23
"glmPCA";276.528;0.0362;0.4951;0.0202;-0.0392;"Test";23
"NBWaVE";54.942;0.0323;0.4945;0.0133;0.5219;"Test";23
"CMF";103.136;0.0326;0.4947;0.0161;0.0422;"Test";23
"NMF";NA;NA;NA;NA;NA;"Test";23
"NNLM";67.102;0.0319;0.4946;0.0133;0.023;"Test";23
"AIRWLS";71.709;0.0309;0.4944;0.0125;0.5161;"Test";23
"Newton";47.461;0.0309;0.4944;0.0127;0.5019;"Test";23
"C-SGD";25.845;0.031;0.4945;0.0122;0.4465;"Test";23
"B-SGD";15.099;0.0312;0.4945;0.0123;0.3249;"Test";23
"glmPCA";272.089;0.0356;0.0076;0.021;-0.016;"Full";24
"NBWaVE";89.148;0.0314;0.0067;0.0144;0.5187;"Full";24
"CMF";105.943;0.0318;0.0069;0.0144;0.0178;"Full";24
"NMF";112.97;0.0325;0.007;0.0154;0.0197;"Full";24
"NNLM";57.183;0.0311;0.0067;0.0133;0.1359;"Full";24
"AIRWLS";83.604;0.0306;0.0066;0.0125;0.4573;"Full";24
"Newton";43.813;0.0306;0.0066;0.0125;0.4907;"Full";24
"C-SGD";25.671;0.0304;0.0066;0.0129;0.4382;"Full";24
"B-SGD";15.185;0.0303;0.0066;0.013;0.3678;"Full";24
"glmPCA";272.089;0.0355;0.1459;0.0209;-0.016;"Train";24
"NBWaVE";89.148;0.0312;0.1451;0.0143;0.5187;"Train";24
"CMF";105.943;0.0318;0.1452;0.0136;0.0178;"Train";24
"NMF";112.97;0.0324;0.1453;0.0149;0.0197;"Train";24
"NNLM";57.183;0.031;0.145;0.0129;0.1359;"Train";24
"AIRWLS";83.604;0.0305;0.145;0.0118;0.4573;"Train";24
"Newton";43.813;0.0305;0.145;0.0118;0.4907;"Train";24
"C-SGD";25.671;0.0302;0.1449;0.0126;0.4382;"Train";24
"B-SGD";15.185;0.0299;0.1449;0.0128;0.3678;"Train";24
"glmPCA";272.089;0.0356;0.4948;0.0213;-0.016;"Test";24
"NBWaVE";89.148;0.032;0.4943;0.0149;0.5187;"Test";24
"CMF";105.943;0.032;0.4944;0.0167;0.0178;"Test";24
"NMF";112.97;0.0327;0.4944;0.017;0.0197;"Test";24
"NNLM";57.183;0.0313;0.4944;0.0143;0.1359;"Test";24
"AIRWLS";83.604;0.0308;0.4943;0.0143;0.4573;"Test";24
"Newton";43.813;0.0308;0.4943;0.0144;0.4907;"Test";24
"C-SGD";25.671;0.031;0.4943;0.0137;0.4382;"Test";24
"B-SGD";15.185;0.0313;0.4944;0.0137;0.3678;"Test";24
"glmPCA";292.788;0.0393;0.0076;0.0208;-0.0261;"Full";25
"NBWaVE";58.353;0.0343;0.0067;0.0148;0.4745;"Full";25
"CMF";102.246;0.0354;0.0069;0.0149;0.0227;"Full";25
"NMF";NA;NA;NA;NA;NA;"Full";25
"NNLM";67.094;0.0343;0.0067;0.0137;-0.0293;"Full";25
"AIRWLS";80.012;0.0335;0.0065;0.0131;0.4157;"Full";25
"Newton";39.704;0.0334;0.0065;0.0133;0.4044;"Full";25
"C-SGD";25.618;0.0332;0.0065;0.0131;0.3829;"Full";25
"B-SGD";14.938;0.0328;0.0064;0.0133;0.3785;"Full";25
"glmPCA";292.788;0.0393;0.1459;0.0206;-0.0261;"Train";25
"NBWaVE";58.353;0.034;0.145;0.0146;0.4745;"Train";25
"CMF";102.246;0.0353;0.1452;0.0138;0.0227;"Train";25
"NMF";NA;NA;NA;NA;NA;"Train";25
"NNLM";67.094;0.0342;0.1451;0.0133;-0.0293;"Train";25
"AIRWLS";80.012;0.0334;0.1449;0.012;0.4157;"Train";25
"Newton";39.704;0.0333;0.1449;0.012;0.4044;"Train";25
"C-SGD";25.618;0.033;0.1448;0.0128;0.3829;"Train";25
"B-SGD";14.938;0.0324;0.1447;0.013;0.3785;"Train";25
"glmPCA";292.788;0.0394;0.4947;0.0212;-0.0261;"Test";25
"NBWaVE";58.353;0.0351;0.4943;0.0153;0.4745;"Test";25
"CMF";102.246;0.0355;0.4944;0.018;0.0227;"Test";25
"NMF";NA;NA;NA;NA;NA;"Test";25
"NNLM";67.094;0.0345;0.4943;0.0148;-0.0293;"Test";25
"AIRWLS";80.012;0.0337;0.4943;0.0162;0.4157;"Test";25
"Newton";39.704;0.0337;0.4942;0.0171;0.4044;"Test";25
"C-SGD";25.618;0.0338;0.4943;0.0141;0.3829;"Test";25
"B-SGD";14.938;0.034;0.4943;0.0139;0.3785;"Test";25
