"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"Newton";130.151;0.0309;0.0066;0.0125;0.501;"Full";15
"C-SGD";76.618;0.0306;0.0066;0.0113;0.4662;"Full";15
"B-SGD";46.174;0.0307;0.0066;0.0115;0.3763;"Full";15
"glmPCA";733.731;0.0369;0.1461;0.0218;-0.0345;"Train";15
"NBWaVE";340.945;0.028;0.1445;0.0131;0.3988;"Train";15
"CMF";1052.663;0.0314;0.1456;0.009;0.0685;"Train";15
"NMF";856.079;0.0327;0.1455;0.0103;0.1738;"Train";15
"NNLM";299.986;0.0309;0.1448;0.009;0.0907;"Train";15
"AIRWLS";372.773;0.0304;0.1449;0.0085;0.5003;"Train";15
"Newton";130.151;0.0302;0.1449;0.0085;0.501;"Train";15
"C-SGD";76.618;0.029;0.1447;0.0098;0.4662;"Train";15
"B-SGD";46.174;0.0276;0.1446;0.0105;0.3763;"Train";15
"glmPCA";733.731;0.0372;0.4949;0.0226;-0.0345;"Test";15
"NBWaVE";340.945;0.0348;0.4945;0.0151;0.3988;"Test";15
"CMF";1052.663;0.0335;0.4937;0.0539;0.0685;"Test";15
"NMF";856.079;0.034;0.4942;0.0254;0.1738;"Test";15
"NNLM";299.986;0.0323;0.4947;0.0167;0.0907;"Test";15
"AIRWLS";372.773;0.0326;0.4945;0.0187;0.5003;"Test";15
"Newton";130.151;0.0328;0.4944;0.0243;0.501;"Test";15
"C-SGD";76.618;0.035;0.4947;0.0154;0.4662;"Test";15
"B-SGD";46.174;0.0396;0.4948;0.0144;0.3763;"Test";15
"glmPCA";697.859;0.038;0.0074;0.0169;-0.0157;"Full";16
"NBWaVE";290.533;0.0322;0.0063;0.0126;0.5064;"Full";16
"CMF";1035.718;0.0345;0.0068;0.0136;0.1957;"Full";16
"NMF";854.769;0.0358;0.007;0.013;0.2651;"Full";16
"NNLM";306.339;0.0337;0.0066;0.0102;0.2666;"Full";16
"AIRWLS";374.308;0.0334;0.0066;0.0103;0.5402;"Full";16
"Newton";128.056;0.0333;0.0065;0.0116;0.5193;"Full";16
"C-SGD";75.97;0.0332;0.0065;0.0108;0.5011;"Full";16
"B-SGD";45.131;0.0336;0.0066;0.0109;0.4287;"Full";16
"glmPCA";697.859;0.038;0.1456;0.0161;-0.0157;"Train";16
"NBWaVE";290.533;0.0303;0.1444;0.0122;0.5064;"Train";16
"CMF";1035.718;0.0342;0.1451;0.0086;0.1957;"Train";16
"NMF";854.769;0.0355;0.1454;0.0096;0.2651;"Train";16
"NNLM";306.339;0.0333;0.1448;0.0086;0.2666;"Train";16
"AIRWLS";374.308;0.0328;0.1448;0.0081;0.5402;"Train";16
"Newton";128.056;0.0326;0.1448;0.008;0.5193;"Train";16
"C-SGD";75.97;0.0315;0.1447;0.0095;0.5011;"Train";16
"B-SGD";45.131;0.0301;0.1446;0.0099;0.4287;"Train";16
"glmPCA";697.859;0.038;0.4947;0.0191;-0.0157;"Test";16
"NBWaVE";290.533;0.0375;0.4945;0.0137;0.5064;"Test";16
"CMF";1035.718;0.0353;0.4943;0.028;0.1957;"Test";16
"NMF";854.769;0.0366;0.4943;0.0226;0.2651;"Test";16
"NNLM";306.339;0.0347;0.4946;0.015;0.2666;"Test";16
"AIRWLS";374.308;0.0352;0.4945;0.0168;0.5402;"Test";16
"Newton";128.056;0.0354;0.4945;0.0219;0.5193;"Test";16
"C-SGD";75.97;0.0379;0.4946;0.0145;0.5011;"Test";16
"B-SGD";45.131;0.0435;0.4948;0.014;0.4287;"Test";16
"glmPCA";767.54;0.0367;0.008;0.02;-0.0229;"Full";17
"NBWaVE";401.503;0.0297;0.0065;0.013;0.3768;"Full";17
"CMF";1061.682;0.032;0.007;0.0143;0.038;"Full";17
"NMF";854.693;0.0331;0.0073;0.0133;0.0707;"Full";17
"NNLM";298.156;0.0311;0.0069;0.0105;0.0651;"Full";17
"AIRWLS";379.314;0.0309;0.0068;0.0108;0.4336;"Full";17
"Newton";122.237;0.0308;0.0068;0.0124;0.4158;"Full";17
"C-SGD";77.439;0.0307;0.0068;0.0109;0.3882;"Full";17
"B-SGD";46.085;0.031;0.0068;0.0113;0.281;"Full";17
"glmPCA";767.54;0.0366;0.1461;0.0198;-0.0229;"Train";17
"NBWaVE";401.503;0.0279;0.1445;0.0125;0.3768;"Train";17
"CMF";1061.682;0.0315;0.1454;0.0086;0.038;"Train";17
"NMF";854.693;0.0327;0.1455;0.0099;0.0707;"Train";17
"NNLM";298.156;0.0307;0.1449;0.0087;0.0651;"Train";17
"AIRWLS";379.314;0.0302;0.1449;0.0081;0.4336;"Train";17
"Newton";122.237;0.0302;0.1449;0.008;0.4158;"Train";17
"C-SGD";77.439;0.0291;0.1448;0.0094;0.3882;"Train";17
"B-SGD";46.085;0.0276;0.1448;0.0102;0.281;"Train";17
"glmPCA";767.54;0.037;0.4952;0.0207;-0.0229;"Test";17
"NBWaVE";401.503;0.0348;0.4948;0.0142;0.3768;"Test";17
"CMF";1061.682;0.0332;0.4944;0.0307;0.038;"Test";17
"NMF";854.693;0.0341;0.4946;0.0228;0.0707;"Test";17
"NNLM";298.156;0.0322;0.495;0.0156;0.0651;"Test";17
"AIRWLS";379.314;0.0326;0.4948;0.0188;0.4336;"Test";17
"Newton";122.237;0.0326;0.4947;0.0249;0.4158;"Test";17
"C-SGD";77.439;0.0354;0.4949;0.0152;0.3882;"Test";17
"B-SGD";46.085;0.0407;0.4951;0.0146;0.281;"Test";17
"glmPCA";723.27;0.0346;0.0087;0.0192;-0.0165;"Full";18
"NBWaVE";346.271;0.0284;0.0072;0.0123;0.3962;"Full";18
"CMF";1059.322;0.0308;0.0078;0.013;0.0098;"Full";18
"NMF";NA;NA;NA;NA;NA;"Full";18
"NNLM";298.952;0.03;0.0076;0.0098;0.1316;"Full";18
"AIRWLS";376.058;0.0297;0.0076;0.0103;0.4317;"Full";18
"Newton";131.774;0.0297;0.0076;0.0117;0.3838;"Full";18
"C-SGD";76.238;0.0294;0.0075;0.0104;0.375;"Full";18
"B-SGD";45.684;0.0294;0.0075;0.0105;0.3849;"Full";18
"glmPCA";723.27;0.0346;0.1464;0.019;-0.0165;"Train";18
"NBWaVE";346.271;0.0268;0.1448;0.0119;0.3962;"Train";18
"CMF";1059.322;0.0305;0.1457;0.0081;0.0098;"Train";18
"NMF";NA;NA;NA;NA;NA;"Train";18
"NNLM";298.952;0.0296;0.1453;0.0082;0.1316;"Train";18
"AIRWLS";376.058;0.0292;0.1453;0.0075;0.4317;"Train";18
"Newton";131.774;0.0291;0.1454;0.0075;0.3838;"Train";18
"C-SGD";76.238;0.0278;0.1451;0.0091;0.375;"Train";18
"B-SGD";45.684;0.0268;0.145;0.0096;0.3849;"Train";18
"glmPCA";723.27;0.0349;0.496;0.0196;-0.0165;"Test";18
"NBWaVE";346.271;0.0332;0.4956;0.0135;0.3962;"Test";18
"CMF";1059.322;0.0319;0.4954;0.0271;0.0098;"Test";18
"NMF";NA;NA;NA;NA;NA;"Test";18
"NNLM";298.952;0.0311;0.4957;0.0144;0.1316;"Test";18
"AIRWLS";376.058;0.0313;0.4955;0.0184;0.4317;"Test";18
"Newton";131.774;0.0314;0.4955;0.0237;0.3838;"Test";18
"C-SGD";76.238;0.0339;0.4957;0.014;0.375;"Test";18
"B-SGD";45.684;0.0369;0.4959;0.013;0.3849;"Test";18
"glmPCA";750.378;0.0376;0.0082;0.0195;-0.0221;"Full";19
"NBWaVE";333.322;0.0305;0.0066;0.0129;0.4189;"Full";19
"CMF";1088.919;0.033;0.0072;0.0162;0.0929;"Full";19
"NMF";853.54;0.0339;0.0074;0.0132;0.1487;"Full";19
"NNLM";298.033;0.0319;0.007;0.0105;0.1668;"Full";19
"AIRWLS";383.295;0.0317;0.007;0.0111;0.5388;"Full";19
"Newton";131.235;0.0317;0.007;0.0122;0.5633;"Full";19
"C-SGD";76.661;0.0313;0.0069;0.0109;0.5049;"Full";19
"B-SGD";46.493;0.0316;0.0069;0.0113;0.4245;"Full";19
"glmPCA";750.378;0.0376;0.1463;0.0194;-0.0221;"Train";19
"NBWaVE";333.322;0.0287;0.1448;0.0124;0.4189;"Train";19
"CMF";1088.919;0.0326;0.1456;0.0088;0.0929;"Train";19
"NMF";853.54;0.0336;0.1458;0.0102;0.1487;"Train";19
"NNLM";298.033;0.0316;0.1452;0.0089;0.1668;"Train";19
"AIRWLS";383.295;0.0312;0.1452;0.0082;0.5388;"Train";19
"Newton";131.235;0.0311;0.1452;0.0082;0.5633;"Train";19
"C-SGD";76.661;0.0298;0.145;0.0097;0.5049;"Train";19
"B-SGD";46.493;0.0282;0.1449;0.0104;0.4245;"Train";19
"glmPCA";750.378;0.0376;0.4951;0.02;-0.0221;"Test";19
"NBWaVE";333.322;0.0354;0.4947;0.0141;0.4189;"Test";19
"CMF";1088.919;0.0342;0.4944;0.0372;0.0929;"Test";19
"NMF";853.54;0.0346;0.4944;0.0216;0.1487;"Test";19
"NNLM";298.033;0.0328;0.4947;0.0149;0.1668;"Test";19
"AIRWLS";383.295;0.0331;0.4946;0.0194;0.5388;"Test";19
"Newton";131.235;0.0332;0.4946;0.024;0.5633;"Test";19
"C-SGD";76.661;0.0356;0.4948;0.0145;0.5049;"Test";19
"B-SGD";46.493;0.0412;0.495;0.0138;0.4245;"Test";19
"glmPCA";713.348;0.036;0.009;0.0183;0.0472;"Full";20
"NBWaVE";328.997;0.031;0.0077;0.012;0.4002;"Full";20
"CMF";1061.688;0.0338;0.0084;0.0199;0.0513;"Full";20
"NMF";858.412;0.0346;0.0086;0.0127;0.0922;"Full";20
"NNLM";298.256;0.0326;0.0082;0.0105;0.1474;"Full";20
"AIRWLS";375.307;0.0323;0.0081;0.0101;0.4505;"Full";20
"Newton";127;0.0323;0.0081;0.0109;0.4887;"Full";20
"C-SGD";77.084;0.2965;0.0661;3.339;0.1375;"Full";20
"B-SGD";45.875;0.0322;0.0081;0.0103;0.4039;"Full";20
"glmPCA";713.348;0.036;0.147;0.017;0.0472;"Train";20
"NBWaVE";328.997;0.0293;0.1456;0.0114;0.4002;"Train";20
"CMF";1061.688;0.0333;0.147;0.0075;0.0513;"Train";20
"NMF";858.412;0.0343;0.1468;0.0084;0.0922;"Train";20
"NNLM";298.256;0.0323;0.146;0.0075;0.1474;"Train";20
"AIRWLS";375.307;0.0318;0.1461;0.007;0.4505;"Train";20
"Newton";127;0.0317;0.1461;0.007;0.4887;"Train";20
"C-SGD";77.084;0.2955;0.196;3.3376;0.1375;"Train";20
"B-SGD";45.875;0.029;0.1459;0.0091;0.4039;"Train";20
"glmPCA";713.348;0.0361;0.4955;0.0222;0.0472;"Test";20
"NBWaVE";328.997;0.0359;0.4954;0.0138;0.4002;"Test";20
"CMF";1061.688;0.0351;0.4945;0.0553;0.0513;"Test";20
"NMF";858.412;0.0353;0.4951;0.0249;0.0922;"Test";20
"NNLM";298.256;0.0335;0.4957;0.0192;0.1474;"Test";20
"AIRWLS";375.307;0.0338;0.4953;0.0188;0.4505;"Test";20
"Newton";127;0.0339;0.4953;0.0221;0.4887;"Test";20
"C-SGD";77.084;0.2996;0.5249;3.3429;0.1375;"Test";20
"B-SGD";45.875;0.0413;0.4957;0.0137;0.4039;"Test";20
"glmPCA";720.429;0.0345;0.0081;0.0186;0.0479;"Full";21
"NBWaVE";354.305;0.0296;0.0069;0.0134;0.4467;"Full";21
"CMF";1076.997;0.0322;0.0076;0.0162;0.0259;"Full";21
"NMF";857.403;0.0329;0.0077;0.0137;0.0557;"Full";21
"NNLM";286.44;0.031;0.0073;0.0109;0.09;"Full";21
"AIRWLS";368.266;0.0308;0.0073;0.0118;0.4999;"Full";21
"Newton";122.962;0.0308;0.0073;0.0131;0.4845;"Full";21
"C-SGD";76.822;0.0303;0.0072;0.0113;0.4838;"Full";21
"B-SGD";45.345;0.0304;0.0072;0.0117;0.4445;"Full";21
"glmPCA";720.429;0.0344;0.1461;0.0181;0.0479;"Train";21
"NBWaVE";354.305;0.0279;0.1449;0.0129;0.4467;"Train";21
"CMF";1076.997;0.0317;0.1458;0.0091;0.0259;"Train";21
"NMF";857.403;0.0326;0.146;0.0106;0.0557;"Train";21
"NNLM";286.44;0.0307;0.1453;0.0092;0.09;"Train";21
"AIRWLS";368.266;0.0303;0.1453;0.0084;0.4999;"Train";21
"Newton";122.962;0.0303;0.1454;0.0084;0.4845;"Train";21
"C-SGD";76.822;0.0288;0.1451;0.0101;0.4838;"Train";21
"B-SGD";45.345;0.0275;0.145;0.0108;0.4445;"Train";21
"glmPCA";720.429;0.0347;0.4952;0.0202;0.0479;"Test";21
"NBWaVE";354.305;0.0344;0.495;0.0147;0.4467;"Test";21
"CMF";1076.997;0.0336;0.4948;0.0369;0.0259;"Test";21
"NMF";857.403;0.0337;0.4947;0.0226;0.0557;"Test";21
"NNLM";286.44;0.032;0.4951;0.0158;0.09;"Test";21
"AIRWLS";368.266;0.0322;0.495;0.0215;0.4999;"Test";21
"Newton";122.962;0.0324;0.4949;0.0268;0.4845;"Test";21
"C-SGD";76.822;0.0345;0.4952;0.0148;0.4838;"Test";21
"B-SGD";45.345;0.039;0.4953;0.0142;0.4445;"Test";21
"glmPCA";58.592;0.0375;0.0079;0.0225;-0.015;"Full";22
"NBWaVE";347.654;0.0301;0.0063;0.013;0.46;"Full";22
"CMF";1070.546;0.0328;0.0069;0.0203;-0.0197;"Full";22
"NMF";855.257;0.0335;0.007;0.0139;0.0671;"Full";22
"NNLM";289.323;0.0315;0.0067;0.0106;0.0794;"Full";22
"AIRWLS";372.329;0.0313;0.0066;0.0107;0.5453;"Full";22
"Newton";129.606;0.0312;0.0066;0.0118;0.5396;"Full";22
"C-SGD";76.505;0.0309;0.0065;0.0108;0.5389;"Full";22
"B-SGD";45.028;0.0312;0.0066;0.0112;0.4812;"Full";22
"glmPCA";58.592;0.0374;0.1459;0.0222;-0.015;"Train";22
"NBWaVE";347.654;0.0283;0.1443;0.0125;0.46;"Train";22
"CMF";1070.546;0.032;0.1458;0.0087;-0.0197;"Train";22
"NMF";855.257;0.0331;0.1453;0.0099;0.0671;"Train";22
"NNLM";289.323;0.0311;0.1446;0.0086;0.0794;"Train";22
"AIRWLS";372.329;0.0307;0.1447;0.0081;0.5453;"Train";22
"Newton";129.606;0.0306;0.1447;0.0081;0.5396;"Train";22
"C-SGD";76.505;0.0293;0.1445;0.0096;0.5389;"Train";22
"B-SGD";45.028;0.0279;0.1445;0.0101;0.4812;"Train";22
"glmPCA";58.592;0.0379;0.4952;0.0235;-0.015;"Test";22
"NBWaVE";347.654;0.0353;0.4948;0.0146;0.46;"Test";22
"CMF";1070.546;0.0353;0.4935;0.0545;-0.0197;"Test";22
"NMF";855.257;0.0346;0.4945;0.0257;0.0671;"Test";22
"NNLM";289.323;0.0327;0.4949;0.0164;0.0794;"Test";22
"AIRWLS";372.329;0.033;0.4948;0.0186;0.5453;"Test";22
"Newton";129.606;0.0332;0.4947;0.0228;0.5396;"Test";22
"C-SGD";76.505;0.0354;0.4949;0.0143;0.5389;"Test";22
"B-SGD";45.028;0.0408;0.4951;0.0142;0.4812;"Test";22
"glmPCA";727.59;0.0336;0.0079;0.0202;-0.015;"Full";23
"NBWaVE";341.158;0.027;0.0063;0.0135;0.4185;"Full";23
"CMF";1071.414;0.0294;0.0069;0.0145;0.042;"Full";23
"NMF";855.709;0.0304;0.0071;0.0141;0.051;"Full";23
"NNLM";289.71;0.0285;0.0067;0.0109;0.0734;"Full";23
"AIRWLS";365.385;0.0284;0.0067;0.0117;0.4944;"Full";23
"Newton";130.526;0.0283;0.0067;0.013;0.4895;"Full";23
"C-SGD";76.797;0.028;0.0066;0.0114;0.4866;"Full";23
"B-SGD";45.912;0.0281;0.0066;0.0117;0.4418;"Full";23
"glmPCA";727.59;0.0336;0.1462;0.0201;-0.015;"Train";23
"NBWaVE";341.158;0.0255;0.1446;0.013;0.4185;"Train";23
"CMF";1071.414;0.0291;0.1454;0.0091;0.042;"Train";23
"NMF";855.709;0.0302;0.1457;0.0108;0.051;"Train";23
"NNLM";289.71;0.0282;0.145;0.0093;0.0734;"Train";23
"AIRWLS";365.385;0.0279;0.145;0.0085;0.4944;"Train";23
"Newton";130.526;0.0278;0.1451;0.0085;0.4895;"Train";23
"C-SGD";76.797;0.0266;0.1449;0.0101;0.4866;"Train";23
"B-SGD";45.912;0.0252;0.1448;0.0107;0.4418;"Train";23
"glmPCA";727.59;0.0335;0.4947;0.0205;-0.015;"Test";23
"NBWaVE";341.158;0.0314;0.4944;0.0148;0.4185;"Test";23
"CMF";1071.414;0.0303;0.4943;0.0299;0.042;"Test";23
"NMF";855.709;0.031;0.4941;0.0235;0.051;"Test";23
"NNLM";289.71;0.0293;0.4944;0.0154;0.0734;"Test";23
"AIRWLS";365.385;0.0297;0.4943;0.0206;0.4944;"Test";23
"Newton";130.526;0.0297;0.4942;0.0257;0.4895;"Test";23
"C-SGD";76.797;0.0319;0.4945;0.0149;0.4866;"Test";23
"B-SGD";45.912;0.0365;0.4946;0.0144;0.4418;"Test";23
"glmPCA";758.895;0.038;0.0081;0.0206;-0.0142;"Full";24
"NBWaVE";366.379;0.0303;0.0065;0.013;0.4419;"Full";24
"CMF";1053.737;0.0328;0.0071;0.0171;-0.0289;"Full";24
"NMF";856.108;0.0338;0.0073;0.0134;0.1367;"Full";24
"NNLM";288.251;0.0317;0.0068;0.0104;0.1125;"Full";24
"AIRWLS";370.568;0.0315;0.0068;0.0108;0.4955;"Full";24
"Newton";127.415;0.0315;0.0068;0.012;0.5023;"Full";24
"C-SGD";77.159;0.0312;0.0067;0.0108;0.486;"Full";24
"B-SGD";45.997;0.0315;0.0068;0.0113;0.4207;"Full";24
"glmPCA";758.895;0.0379;0.1463;0.0204;-0.0142;"Train";24
"NBWaVE";366.379;0.0286;0.1447;0.0125;0.4419;"Train";24
"CMF";1053.737;0.0322;0.146;0.0087;-0.0289;"Train";24
"NMF";856.108;0.0334;0.1458;0.0099;0.1367;"Train";24
"NNLM";288.251;0.0313;0.145;0.0087;0.1125;"Train";24
"AIRWLS";370.568;0.0309;0.1451;0.0081;0.4955;"Train";24
"Newton";127.415;0.0308;0.1451;0.0081;0.5023;"Train";24
"C-SGD";77.159;0.0295;0.1449;0.0095;0.486;"Train";24
"B-SGD";45.997;0.028;0.1449;0.0103;0.4207;"Train";24
"glmPCA";758.895;0.0382;0.495;0.0212;-0.0142;"Test";24
"NBWaVE";366.379;0.0354;0.4945;0.0143;0.4419;"Test";24
"CMF";1053.737;0.0343;0.4934;0.0413;-0.0289;"Test";24
"NMF";856.108;0.0349;0.4942;0.0234;0.1367;"Test";24
"NNLM";288.251;0.0329;0.4946;0.0154;0.1125;"Test";24
"AIRWLS";370.568;0.0333;0.4944;0.0185;0.4955;"Test";24
"Newton";127.415;0.0333;0.4944;0.0233;0.5023;"Test";24
"C-SGD";77.159;0.0358;0.4946;0.0146;0.486;"Test";24
"B-SGD";45.997;0.0414;0.4947;0.014;0.4207;"Test";24
"glmPCA";744.521;0.0358;0.0089;0.0187;-0.0215;"Full";25
"NBWaVE";331.63;0.0294;0.0073;0.0118;0.452;"Full";25
"CMF";1064.157;0.0318;0.008;0.0124;0.2144;"Full";25
"NMF";NA;NA;NA;NA;NA;"Full";25
"NNLM";291.938;0.0308;0.0077;0.0095;0.2446;"Full";25
"AIRWLS";375.321;0.0305;0.0077;0.0098;0.5065;"Full";25
"Newton";130.654;0.0305;0.0077;0.0112;0.5026;"Full";25
"C-SGD";76.697;0.0301;0.0076;0.0099;0.484;"Full";25
"B-SGD";46.071;0.0305;0.0077;0.01;0.4262;"Full";25
"glmPCA";744.521;0.0358;0.1467;0.0186;-0.0215;"Train";25
"NBWaVE";331.63;0.0277;0.1451;0.0114;0.452;"Train";25
"CMF";1064.157;0.0314;0.1461;0.0076;0.2144;"Train";25
"NMF";NA;NA;NA;NA;NA;"Train";25
"NNLM";291.938;0.0305;0.1455;0.0077;0.2446;"Train";25
"AIRWLS";375.321;0.03;0.1455;0.0071;0.5065;"Train";25
"Newton";130.654;0.0299;0.1455;0.0071;0.5026;"Train";25
"C-SGD";76.697;0.0285;0.1453;0.0087;0.484;"Train";25
"B-SGD";46.071;0.0277;0.1453;0.0091;0.4262;"Train";25
"glmPCA";744.521;0.036;0.4958;0.0193;-0.0215;"Test";25
"NBWaVE";331.63;0.0341;0.4955;0.0131;0.452;"Test";25
"CMF";1064.157;0.0328;0.495;0.0261;0.2144;"Test";25
"NMF";NA;NA;NA;NA;NA;"Test";25
"NNLM";291.938;0.0318;0.4956;0.0145;0.2446;"Test";25
"AIRWLS";375.321;0.032;0.4954;0.0175;0.5065;"Test";25
"Newton";130.654;0.0322;0.4954;0.023;0.5026;"Test";25
"C-SGD";76.697;0.0345;0.4956;0.0134;0.484;"Test";25
"B-SGD";46.071;0.0384;0.4958;0.0127;0.4262;"Test";25
