"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"B-SGD";46.338;0.0283;0.0069;0.0116;0.4427;"Full";15
"glmPCA";717.763;0.0338;0.1463;0.0207;-0.0178;"Train";15
"NBWaVE";396.83;0.0259;0.1447;0.013;0.4481;"Train";15
"CMF";1075.164;0.0295;0.1455;0.0092;0.1142;"Train";15
"NMF";853.378;0.0304;0.1458;0.0107;0.1778;"Train";15
"NNLM";288.915;0.0284;0.1451;0.0092;0.2612;"Train";15
"AIRWLS";377.153;0.0281;0.1451;0.0084;0.4224;"Train";15
"Newton";122.488;0.0281;0.1452;0.0084;0.4726;"Train";15
"C-SGD";76.358;0.0269;0.1449;0.01;0.4884;"Train";15
"B-SGD";46.338;0.0253;0.1449;0.0108;0.4427;"Train";15
"glmPCA";717.763;0.0338;0.4951;0.0213;-0.0178;"Test";15
"NBWaVE";396.83;0.0318;0.4948;0.0149;0.4481;"Test";15
"CMF";1075.164;0.0309;0.4946;0.033;0.1142;"Test";15
"NMF";853.378;0.0313;0.4945;0.0238;0.1778;"Test";15
"NNLM";288.915;0.0295;0.4948;0.0156;0.2612;"Test";15
"AIRWLS";377.153;0.0297;0.4947;0.0209;0.4224;"Test";15
"Newton";122.488;0.0298;0.4946;0.0252;0.4726;"Test";15
"C-SGD";76.358;0.0317;0.4948;0.0148;0.4884;"Test";15
"B-SGD";46.338;0.0367;0.4949;0.0142;0.4427;"Test";15
"glmPCA";747.515;0.0393;0.0082;0.0225;-0.0103;"Full";16
"NBWaVE";309.966;0.0314;0.0065;0.0135;0.47;"Full";16
"CMF";1077.721;0.0337;0.007;0.0137;0.2087;"Full";16
"NMF";857.207;0.0352;0.0073;0.0142;0.2302;"Full";16
"NNLM";293.588;0.0328;0.0069;0.0108;0.3572;"Full";16
"AIRWLS";368.473;0.0326;0.0068;0.0113;0.5452;"Full";16
"Newton";129.413;0.0325;0.0068;0.0127;0.5281;"Full";16
"C-SGD";76.736;0.0322;0.0067;0.0113;0.527;"Full";16
"B-SGD";45.701;0.0325;0.0068;0.0116;0.5131;"Full";16
"glmPCA";747.515;0.0393;0.1463;0.0224;-0.0103;"Train";16
"NBWaVE";309.966;0.0296;0.1447;0.013;0.47;"Train";16
"CMF";1077.721;0.0333;0.1454;0.0091;0.2087;"Train";16
"NMF";857.207;0.0348;0.1457;0.0107;0.2302;"Train";16
"NNLM";293.588;0.0325;0.145;0.0092;0.3572;"Train";16
"AIRWLS";368.473;0.032;0.145;0.0085;0.5452;"Train";16
"Newton";129.413;0.0319;0.145;0.0085;0.5281;"Train";16
"C-SGD";76.736;0.0305;0.1448;0.01;0.527;"Train";16
"B-SGD";45.701;0.0293;0.1448;0.0106;0.5131;"Train";16
"glmPCA";747.515;0.0394;0.4951;0.0229;-0.0103;"Test";16
"NBWaVE";309.966;0.0365;0.4946;0.015;0.47;"Test";16
"CMF";1077.721;0.0347;0.4944;0.0269;0.2087;"Test";16
"NMF";857.207;0.0361;0.4944;0.0243;0.2302;"Test";16
"NNLM";293.588;0.0338;0.4947;0.0156;0.3572;"Test";16
"AIRWLS";368.473;0.0341;0.4947;0.0194;0.5452;"Test";16
"Newton";129.413;0.0343;0.4946;0.0247;0.5281;"Test";16
"C-SGD";76.736;0.0368;0.4948;0.015;0.527;"Test";16
"B-SGD";45.701;0.0417;0.4949;0.0143;0.5131;"Test";16
"glmPCA";772.692;0.0386;0.0081;0.0235;-0.0145;"Full";17
"NBWaVE";377.391;0.0308;0.0065;0.0143;0.487;"Full";17
"CMF";1079.141;0.033;0.007;0.0156;0.4059;"Full";17
"NMF";858.481;0.0342;0.0072;0.0148;0.0732;"Full";17
"NNLM";295.749;0.032;0.0068;0.0116;0.2747;"Full";17
"AIRWLS";373.733;0.0319;0.0068;0.0123;0.5451;"Full";17
"Newton";125.401;0.0319;0.0068;0.0134;0.5454;"Full";17
"C-SGD";75.756;0.0314;0.0067;0.0119;0.5387;"Full";17
"B-SGD";45.966;0.0315;0.0067;0.0123;0.4946;"Full";17
"glmPCA";772.692;0.0386;0.1463;0.0233;-0.0145;"Train";17
"NBWaVE";377.391;0.0291;0.1447;0.0136;0.487;"Train";17
"CMF";1079.141;0.0326;0.1454;0.0095;0.4059;"Train";17
"NMF";858.481;0.034;0.1457;0.0112;0.0732;"Train";17
"NNLM";295.749;0.0317;0.1449;0.0097;0.2747;"Train";17
"AIRWLS";373.733;0.0314;0.145;0.0089;0.5451;"Train";17
"Newton";125.401;0.0313;0.145;0.0089;0.5454;"Train";17
"C-SGD";75.756;0.03;0.1448;0.0104;0.5387;"Train";17
"B-SGD";45.966;0.0284;0.1447;0.0111;0.4946;"Train";17
"glmPCA";772.692;0.0386;0.4951;0.0241;-0.0145;"Test";17
"NBWaVE";377.391;0.0357;0.4946;0.0164;0.487;"Test";17
"CMF";1079.141;0.0341;0.4944;0.033;0.4059;"Test";17
"NMF";858.481;0.035;0.4943;0.0248;0.0732;"Test";17
"NNLM";295.749;0.033;0.4947;0.0169;0.2747;"Test";17
"AIRWLS";373.733;0.0332;0.4946;0.022;0.5451;"Test";17
"Newton";125.401;0.0334;0.4945;0.0264;0.5454;"Test";17
"C-SGD";75.756;0.0355;0.4947;0.016;0.5387;"Test";17
"B-SGD";45.966;0.0403;0.4948;0.0156;0.4946;"Test";17
"glmPCA";731.672;0.0362;0.0079;0.0215;-0.0178;"Full";18
"NBWaVE";309.614;0.0293;0.0064;0.0134;0.4543;"Full";18
"CMF";1064.911;0.0317;0.007;0.0141;0.2062;"Full";18
"NMF";NA;NA;NA;NA;NA;"Full";18
"NNLM";298.203;0.0309;0.0068;0.0108;0.2422;"Full";18
"AIRWLS";369.993;0.0307;0.0068;0.0112;0.5046;"Full";18
"Newton";126.109;0.0306;0.0068;0.0125;0.501;"Full";18
"C-SGD";76.294;0.0305;0.0067;0.0113;0.499;"Full";18
"B-SGD";46.091;0.0307;0.0068;0.0116;0.4442;"Full";18
"glmPCA";731.672;0.0363;0.1466;0.0214;-0.0178;"Train";18
"NBWaVE";309.614;0.0276;0.1451;0.013;0.4543;"Train";18
"CMF";1064.911;0.0314;0.1461;0.0089;0.2062;"Train";18
"NMF";NA;NA;NA;NA;NA;"Train";18
"NNLM";298.203;0.0306;0.1455;0.0089;0.2422;"Train";18
"AIRWLS";369.993;0.0302;0.1455;0.0083;0.5046;"Train";18
"Newton";126.109;0.03;0.1455;0.0083;0.501;"Train";18
"C-SGD";76.294;0.0289;0.1454;0.0099;0.499;"Train";18
"B-SGD";46.091;0.0273;0.1454;0.0106;0.4442;"Train";18
"glmPCA";731.672;0.0361;0.4941;0.0219;-0.0178;"Test";18
"NBWaVE";309.614;0.034;0.4937;0.0146;0.4543;"Test";18
"CMF";1064.911;0.0325;0.4931;0.0286;0.2062;"Test";18
"NMF";NA;NA;NA;NA;NA;"Test";18
"NNLM";298.203;0.0316;0.4938;0.016;0.2422;"Test";18
"AIRWLS";369.993;0.0324;0.4937;0.0194;0.5046;"Test";18
"Newton";126.109;0.0321;0.4936;0.0243;0.501;"Test";18
"C-SGD";76.294;0.035;0.4939;0.015;0.499;"Test";18
"B-SGD";46.091;0.0403;0.4939;0.0144;0.4442;"Test";18
"glmPCA";732.343;0.0366;0.0085;0.0194;-0.0214;"Full";19
"NBWaVE";340.458;0.0299;0.007;0.0131;0.4178;"Full";19
"CMF";1072.582;0.0326;0.0076;0.0157;0.0136;"Full";19
"NMF";856.87;0.0335;0.0078;0.0133;0.0454;"Full";19
"NNLM";286.967;0.0314;0.0074;0.0105;0.0482;"Full";19
"AIRWLS";372.681;0.0312;0.0073;0.0112;0.4865;"Full";19
"Newton";128.23;0.0312;0.0073;0.0129;0.4609;"Full";19
"C-SGD";76.648;0.0308;0.0072;0.011;0.4341;"Full";19
"B-SGD";46.701;0.0311;0.0073;0.0112;0.4052;"Full";19
"glmPCA";732.343;0.0366;0.1468;0.0192;-0.0214;"Train";19
"NBWaVE";340.458;0.0282;0.1452;0.0127;0.4178;"Train";19
"CMF";1072.582;0.0322;0.1461;0.0088;0.0136;"Train";19
"NMF";856.87;0.0332;0.1463;0.0102;0.0454;"Train";19
"NNLM";286.967;0.0311;0.1456;0.0088;0.0482;"Train";19
"AIRWLS";372.681;0.0307;0.1456;0.0081;0.4865;"Train";19
"Newton";128.23;0.0307;0.1456;0.0081;0.4609;"Train";19
"C-SGD";76.648;0.0293;0.1454;0.0096;0.4341;"Train";19
"B-SGD";46.701;0.0281;0.1454;0.0103;0.4052;"Train";19
"glmPCA";732.343;0.0366;0.495;0.0199;-0.0214;"Test";19
"NBWaVE";340.458;0.0347;0.4947;0.0143;0.4178;"Test";19
"CMF";1072.582;0.0337;0.4943;0.0355;0.0136;"Test";19
"NMF";856.87;0.0342;0.4944;0.0224;0.0454;"Test";19
"NNLM";286.967;0.0323;0.4948;0.0156;0.0482;"Test";19
"AIRWLS";372.681;0.0325;0.4946;0.0201;0.4865;"Test";19
"Newton";128.23;0.0327;0.4946;0.0266;0.4609;"Test";19
"C-SGD";76.648;0.0353;0.4948;0.0151;0.4341;"Test";19
"B-SGD";46.701;0.0397;0.495;0.0139;0.4052;"Test";19
"glmPCA";721.43;0.0371;0.0081;0.0203;-0.0107;"Full";20
"NBWaVE";353.156;0.0301;0.0066;0.0129;0.3938;"Full";20
"CMF";1061.858;0.0324;0.0072;0.0141;0.0529;"Full";20
"NMF";NA;NA;NA;NA;NA;"Full";20
"NNLM";291.749;0.0316;0.007;0.0105;0.2282;"Full";20
"AIRWLS";364.246;0.0313;0.0069;0.011;0.4641;"Full";20
"Newton";125.774;0.0313;0.0069;0.0123;0.4523;"Full";20
"C-SGD";76.853;0.0309;0.0068;0.0109;0.4435;"Full";20
"B-SGD";45.833;0.0313;0.0069;0.0112;0.3745;"Full";20
"glmPCA";721.43;0.0372;0.1463;0.0203;-0.0107;"Train";20
"NBWaVE";353.156;0.0284;0.1447;0.0125;0.3938;"Train";20
"CMF";1061.858;0.0321;0.1455;0.0087;0.0529;"Train";20
"NMF";NA;NA;NA;NA;NA;"Train";20
"NNLM";291.749;0.0313;0.1451;0.0089;0.2282;"Train";20
"AIRWLS";364.246;0.0308;0.1451;0.0082;0.4641;"Train";20
"Newton";125.774;0.0307;0.1451;0.0082;0.4523;"Train";20
"C-SGD";76.853;0.0295;0.1449;0.0096;0.4435;"Train";20
"B-SGD";45.833;0.0282;0.1449;0.0102;0.3745;"Train";20
"glmPCA";721.43;0.0371;0.4951;0.0206;-0.0107;"Test";20
"NBWaVE";353.156;0.0348;0.4947;0.0142;0.3938;"Test";20
"CMF";1061.858;0.0334;0.4944;0.0295;0.0529;"Test";20
"NMF";NA;NA;NA;NA;NA;"Test";20
"NNLM";291.749;0.0325;0.4948;0.015;0.2282;"Test";20
"AIRWLS";364.246;0.0328;0.4947;0.0187;0.4641;"Test";20
"Newton";125.774;0.033;0.4946;0.024;0.4523;"Test";20
"C-SGD";76.853;0.035;0.4948;0.0146;0.4435;"Test";20
"B-SGD";45.833;0.0402;0.495;0.0139;0.3745;"Test";20
"glmPCA";723.156;0.0357;0.0083;0.0243;-0.0265;"Full";21
"NBWaVE";388.882;0.029;0.0068;0.0138;0.4708;"Full";21
"CMF";1073.028;0.0314;0.0073;Inf;0.1249;"Full";21
"NMF";NA;NA;NA;NA;NA;"Full";21
"NNLM";290.796;0.0304;0.0071;Inf;0.286;"Full";21
"AIRWLS";371.767;0.0301;0.0071;0.0116;0.5123;"Full";21
"Newton";129.315;0.0301;0.007;0.0129;0.461;"Full";21
"C-SGD";76.665;0.0297;0.007;0.0113;0.5269;"Full";21
"B-SGD";45.936;0.03;0.007;0.0116;0.4836;"Full";21
"glmPCA";723.156;0.0357;0.1466;0.0241;-0.0265;"Train";21
"NBWaVE";388.882;0.0274;0.1451;0.0132;0.4708;"Train";21
"CMF";1073.028;0.031;0.1459;0.009;0.1249;"Train";21
"NMF";NA;NA;NA;NA;NA;"Train";21
"NNLM";290.796;0.0301;0.1454;0.0091;0.286;"Train";21
"AIRWLS";371.767;0.0297;0.1454;0.0084;0.5123;"Train";21
"Newton";129.315;0.0295;0.1454;0.0084;0.461;"Train";21
"C-SGD";76.665;0.0283;0.1452;0.01;0.5269;"Train";21
"B-SGD";45.936;0.0269;0.1452;0.0107;0.4836;"Train";21
"glmPCA";723.156;0.0357;0.4948;0.0248;-0.0265;"Test";21
"NBWaVE";388.882;0.0336;0.4944;0.0158;0.4708;"Test";21
"CMF";1073.028;0.0324;0.4941;Inf;0.1249;"Test";21
"NMF";NA;NA;NA;NA;NA;"Test";21
"NNLM";290.796;0.0312;0.4945;Inf;0.286;"Test";21
"AIRWLS";371.767;0.0314;0.4944;0.0208;0.5123;"Test";21
"Newton";129.315;0.0317;0.4943;0.0256;0.461;"Test";21
"C-SGD";76.665;0.0337;0.4945;0.0149;0.5269;"Test";21
"B-SGD";45.936;0.0386;0.4947;0.0144;0.4836;"Test";21
"glmPCA";727.948;0.0361;0.0084;0.0197;-0.0327;"Full";22
"NBWaVE";335.195;0.0295;0.0068;0.013;0.4078;"Full";22
"CMF";1072.933;0.0324;0.0075;0.0166;0.001;"Full";22
"NMF";855.362;0.0328;0.0076;0.0133;0.035;"Full";22
"NNLM";289.538;0.031;0.0072;0.0105;0.0441;"Full";22
"AIRWLS";375.988;0.0308;0.0072;0.0113;0.4603;"Full";22
"Newton";133.654;0.0308;0.0072;0.0128;0.4668;"Full";22
"C-SGD";76.238;0.0303;0.0071;0.011;0.4497;"Full";22
"B-SGD";45.866;0.0305;0.0071;0.0113;0.3916;"Full";22
"glmPCA";727.948;0.0361;0.1462;0.0195;-0.0327;"Train";22
"NBWaVE";335.195;0.0277;0.1446;0.0126;0.4078;"Train";22
"CMF";1072.933;0.0319;0.1457;0.009;0.001;"Train";22
"NMF";855.362;0.0325;0.1457;0.0103;0.035;"Train";22
"NNLM";289.538;0.0306;0.145;0.0089;0.0441;"Train";22
"AIRWLS";375.988;0.0303;0.145;0.0082;0.4603;"Train";22
"Newton";133.654;0.0302;0.1451;0.0082;0.4668;"Train";22
"C-SGD";76.238;0.0287;0.1448;0.0099;0.4497;"Train";22
"B-SGD";45.866;0.0275;0.1448;0.0104;0.3916;"Train";22
"glmPCA";727.948;0.0364;0.4957;0.0202;-0.0327;"Test";22
"NBWaVE";335.195;0.0344;0.4954;0.0143;0.4078;"Test";22
"CMF";1072.933;0.0338;0.4948;0.0385;0.001;"Test";22
"NMF";855.362;0.0338;0.4951;0.0221;0.035;"Test";22
"NNLM";289.538;0.0321;0.4954;0.0153;0.0441;"Test";22
"AIRWLS";375.988;0.0323;0.4953;0.0204;0.4603;"Test";22
"Newton";133.654;0.0325;0.4953;0.0262;0.4668;"Test";22
"C-SGD";76.238;0.0348;0.4955;0.0145;0.4497;"Test";22
"B-SGD";45.866;0.0392;0.4956;0.0141;0.3916;"Test";22
"glmPCA";727.541;0.0367;0.0084;0.0176;-0.0232;"Full";23
"NBWaVE";369.149;0.0301;0.0069;0.0124;0.3653;"Full";23
"CMF";1069.41;0.0328;0.0075;0.0144;0.042;"Full";23
"NMF";854.553;0.0336;0.0077;0.0127;0.0465;"Full";23
"NNLM";295.18;0.0316;0.0073;0.0101;0.0607;"Full";23
"AIRWLS";376.043;0.0314;0.0072;0.0106;0.467;"Full";23
"Newton";134.115;0.0314;0.0072;0.0123;0.4494;"Full";23
"C-SGD";76.604;0.031;0.0071;0.0105;0.3865;"Full";23
"B-SGD";46.264;0.0314;0.0072;0.0108;0.3455;"Full";23
"glmPCA";727.541;0.0366;0.1464;0.0175;-0.0232;"Train";23
"NBWaVE";369.149;0.0284;0.1449;0.0121;0.3653;"Train";23
"CMF";1069.41;0.0324;0.146;0.0084;0.042;"Train";23
"NMF";854.553;0.0333;0.146;0.0095;0.0465;"Train";23
"NNLM";295.18;0.0312;0.1453;0.0085;0.0607;"Train";23
"AIRWLS";376.043;0.0309;0.1453;0.0078;0.467;"Train";23
"Newton";134.115;0.0308;0.1453;0.0077;0.4494;"Train";23
"C-SGD";76.604;0.0295;0.1451;0.0092;0.3865;"Train";23
"B-SGD";46.264;0.0283;0.1451;0.0099;0.3455;"Train";23
"glmPCA";727.541;0.0368;0.4953;0.018;-0.0232;"Test";23
"NBWaVE";369.149;0.0351;0.495;0.0135;0.3653;"Test";23
"CMF";1069.41;0.034;0.4944;0.0319;0.042;"Test";23
"NMF";854.553;0.0345;0.4947;0.0221;0.0465;"Test";23
"NNLM";295.18;0.0327;0.4951;0.0147;0.0607;"Test";23
"AIRWLS";376.043;0.0329;0.4949;0.0186;0.467;"Test";23
"Newton";134.115;0.0331;0.4949;0.0253;0.4494;"Test";23
"C-SGD";76.604;0.0353;0.4951;0.0143;0.3865;"Test";23
"B-SGD";46.264;0.0403;0.4953;0.0134;0.3455;"Test";23
"glmPCA";761.367;0.0384;0.0077;0.0208;-0.0172;"Full";24
"NBWaVE";352.219;0.0306;0.0062;0.0137;0.4313;"Full";24
"CMF";1059.595;0.0327;0.0066;0.0167;0.033;"Full";24
"NMF";855.948;0.0338;0.0068;0.0138;0.0577;"Full";24
"NNLM";290.011;0.0319;0.0065;0.0113;0.0752;"Full";24
"AIRWLS";367.691;0.0317;0.0064;0.0116;0.5089;"Full";24
"Newton";136.872;0.0317;0.0065;0.0131;0.4548;"Full";24
"C-SGD";76.969;0.0314;0.0064;0.0116;0.4595;"Full";24
"B-SGD";45.828;0.0315;0.0064;0.012;0.4027;"Full";24
"glmPCA";761.367;0.0383;0.1462;0.0206;-0.0172;"Train";24
"NBWaVE";352.219;0.0288;0.1446;0.0133;0.4313;"Train";24
"CMF";1059.595;0.0322;0.1456;0.0093;0.033;"Train";24
"NMF";855.948;0.0335;0.1455;0.0109;0.0577;"Train";24
"NNLM";290.011;0.0316;0.1449;0.0096;0.0752;"Train";24
"AIRWLS";367.691;0.0311;0.145;0.0089;0.5089;"Train";24
"Newton";136.872;0.0311;0.145;0.0088;0.4548;"Train";24
"C-SGD";76.969;0.0299;0.1448;0.0101;0.4595;"Train";24
"B-SGD";45.828;0.0282;0.1447;0.011;0.4027;"Train";24
"glmPCA";761.367;0.0385;0.4945;0.0212;-0.0172;"Test";24
"NBWaVE";352.219;0.0358;0.4941;0.015;0.4313;"Test";24
"CMF";1059.595;0.034;0.4933;0.038;0.033;"Test";24
"NMF";855.948;0.0347;0.4938;0.0221;0.0577;"Test";24
"NNLM";290.011;0.033;0.4941;0.0161;0.0752;"Test";24
"AIRWLS";367.691;0.0333;0.494;0.0194;0.5089;"Test";24
"Newton";136.872;0.0335;0.4939;0.0254;0.4548;"Test";24
"C-SGD";76.969;0.0355;0.4941;0.016;0.4595;"Test";24
"B-SGD";45.828;0.0408;0.4943;0.0146;0.4027;"Test";24
"glmPCA";768.627;0.0362;0.0087;0.0197;-0.0145;"Full";25
"NBWaVE";340.076;0.0295;0.0071;0.0125;0.3415;"Full";25
"CMF";1073.378;0.0323;0.0079;0.0141;0.0441;"Full";25
"NMF";855.414;0.033;0.008;0.0129;0.0377;"Full";25
"NNLM";297.552;0.0311;0.0076;0.01;0.0668;"Full";25
"AIRWLS";368.307;0.0309;0.0075;0.0104;0.4603;"Full";25
"Newton";120.331;0.0309;0.0075;0.0117;0.4319;"Full";25
"C-SGD";76.505;0.0303;0.0074;0.0105;0.4056;"Full";25
"B-SGD";45.432;0.0307;0.0075;0.0107;0.3179;"Full";25
"glmPCA";768.627;0.0362;0.1468;0.0195;-0.0145;"Train";25
"NBWaVE";340.076;0.0278;0.1452;0.012;0.3415;"Train";25
"CMF";1073.378;0.0319;0.1464;0.0083;0.0441;"Train";25
"NMF";855.414;0.0327;0.1463;0.0094;0.0377;"Train";25
"NNLM";297.552;0.0308;0.1456;0.0082;0.0668;"Train";25
"AIRWLS";368.307;0.0304;0.1456;0.0076;0.4603;"Train";25
"Newton";120.331;0.0303;0.1457;0.0076;0.4319;"Train";25
"C-SGD";76.505;0.0288;0.1454;0.0092;0.4056;"Train";25
"B-SGD";45.432;0.0276;0.1454;0.0098;0.3179;"Train";25
"glmPCA";768.627;0.0362;0.4953;0.0203;-0.0145;"Test";25
"NBWaVE";340.076;0.0343;0.495;0.0137;0.3415;"Test";25
"CMF";1073.378;0.0334;0.4943;0.0308;0.0441;"Test";25
"NMF";855.414;0.0337;0.4947;0.0228;0.0377;"Test";25
"NNLM";297.552;0.032;0.4952;0.0152;0.0668;"Test";25
"AIRWLS";368.307;0.0323;0.4949;0.0184;0.4603;"Test";25
"Newton";120.331;0.0325;0.4949;0.0234;0.4319;"Test";25
"C-SGD";76.505;0.0346;0.4951;0.0141;0.4056;"Test";25
"B-SGD";45.432;0.0396;0.4953;0.0135;0.3179;"Test";25
