"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"B-SGD";5.729;0.0225;0.0037;0.0084;0.2629;"Full";15
"glmPCA";62.845;0.0268;0.1431;0.0145;0.1941;"Train";15
"NBWaVE";20.282;0.0227;0.1426;0.0093;0.4763;"Train";15
"CMF";32.273;0.0255;0.143;0.0088;0.1743;"Train";15
"NMF";26.379;0.0263;0.1431;0.0104;0.1011;"Train";15
"NNLM";17.197;0.0234;0.1426;0.0077;0.1834;"Train";15
"AIRWLS";20.823;0.0227;0.1425;0.0064;0.3584;"Train";15
"Newton";11.015;0.0227;0.1425;0.0064;0.3659;"Train";15
"C-SGD";10.012;0.0221;0.1425;0.0074;0.4044;"Train";15
"B-SGD";5.729;0.0216;0.1424;0.008;0.2629;"Train";15
"glmPCA";62.845;0.027;0.4931;0.018;0.1941;"Test";15
"NBWaVE";20.282;0.0245;0.4929;0.0102;0.4763;"Test";15
"CMF";32.273;0.0259;0.493;0.018;0.1743;"Test";15
"NMF";26.379;0.0267;0.493;0.0163;0.1011;"Test";15
"NNLM";17.197;0.0238;0.4929;0.0099;0.1834;"Test";15
"AIRWLS";20.823;0.0233;0.4929;0.0115;0.3584;"Test";15
"Newton";11.015;0.0233;0.4929;0.0121;0.3659;"Test";15
"C-SGD";10.012;0.0236;0.4929;0.0091;0.4044;"Test";15
"B-SGD";5.729;0.0251;0.493;0.0093;0.2629;"Test";15
"glmPCA";63.447;0.0272;0.0038;0.0167;0.025;"Full";16
"NBWaVE";43.873;0.0239;0.0034;0.0117;0.4685;"Full";16
"CMF";35.717;0.0253;0.0036;0.0119;0.053;"Full";16
"NMF";26.537;0.026;0.0037;0.013;0.0339;"Full";16
"NNLM";17.361;0.0239;0.0034;0.01;0.0089;"Full";16
"AIRWLS";20.915;0.0234;0.0033;0.0099;0.3132;"Full";16
"Newton";11.132;0.0233;0.0033;0.01;0.3167;"Full";16
"C-SGD";10.1;0.0231;0.0033;0.0099;0.3038;"Full";16
"B-SGD";5.789;0.0237;0.0034;0.0106;0.1039;"Full";16
"glmPCA";63.447;0.0271;0.1426;0.0159;0.025;"Train";16
"NBWaVE";43.873;0.0234;0.1421;0.0114;0.4685;"Train";16
"CMF";35.717;0.0251;0.1423;0.0104;0.053;"Train";16
"NMF";26.537;0.0258;0.1425;0.0117;0.0339;"Train";16
"NNLM";17.361;0.0237;0.1421;0.0095;0.0089;"Train";16
"AIRWLS";20.915;0.0231;0.1421;0.0086;0.3132;"Train";16
"Newton";11.132;0.0231;0.1421;0.0086;0.3167;"Train";16
"C-SGD";10.1;0.0226;0.142;0.0095;0.3038;"Train";16
"B-SGD";5.789;0.0225;0.1421;0.0102;0.1039;"Train";16
"glmPCA";63.447;0.0276;0.4929;0.0192;0.025;"Test";16
"NBWaVE";43.873;0.0254;0.4927;0.0125;0.4685;"Test";16
"CMF";35.717;0.0258;0.4928;0.0162;0.053;"Test";16
"NMF";26.537;0.0265;0.4927;0.0167;0.0339;"Test";16
"NNLM";17.361;0.0244;0.4928;0.0115;0.0089;"Test";16
"AIRWLS";20.915;0.024;0.4927;0.0137;0.3132;"Test";16
"Newton";11.132;0.024;0.4927;0.0139;0.3167;"Test";16
"C-SGD";10.1;0.0246;0.4928;0.0112;0.3038;"Test";16
"B-SGD";5.789;0.027;0.4928;0.0117;0.1039;"Test";16
"glmPCA";72.129;0.0259;0.005;0.0176;-0.0151;"Full";17
"NBWaVE";32.362;0.0213;0.0042;0.0106;0.5092;"Full";17
"CMF";34.184;0.0228;0.0045;0.0109;0.0197;"Full";17
"NMF";26.497;0.0237;0.0046;0.0126;0.0302;"Full";17
"NNLM";17.26;0.0217;0.0043;0.0094;0.1184;"Full";17
"AIRWLS";20.904;0.0207;0.0041;0.0083;0.5359;"Full";17
"Newton";11.168;0.0207;0.0041;0.0084;0.5651;"Full";17
"C-SGD";10.057;0.0206;0.004;0.0089;0.4533;"Full";17
"B-SGD";5.726;0.0207;0.0041;0.0093;0.3328;"Full";17
"glmPCA";72.129;0.0259;0.1436;0.0172;-0.0151;"Train";17
"NBWaVE";32.362;0.021;0.1429;0.0102;0.5092;"Train";17
"CMF";34.184;0.0227;0.1431;0.0093;0.0197;"Train";17
"NMF";26.497;0.0236;0.1434;0.0111;0.0302;"Train";17
"NNLM";17.26;0.0217;0.143;0.0088;0.1184;"Train";17
"AIRWLS";20.904;0.0207;0.1428;0.0073;0.5359;"Train";17
"Newton";11.168;0.0206;0.1428;0.0073;0.5651;"Train";17
"C-SGD";10.057;0.0203;0.1428;0.0083;0.4533;"Train";17
"B-SGD";5.726;0.02;0.1428;0.0089;0.3328;"Train";17
"glmPCA";72.129;0.0259;0.4935;0.0185;-0.0151;"Test";17
"NBWaVE";32.362;0.0222;0.4929;0.0115;0.5092;"Test";17
"CMF";34.184;0.023;0.4932;0.0157;0.0197;"Test";17
"NMF";26.497;0.0238;0.4931;0.0167;0.0302;"Test";17
"NNLM";17.26;0.0219;0.4931;0.0114;0.1184;"Test";17
"AIRWLS";20.904;0.021;0.4929;0.0112;0.5359;"Test";17
"Newton";11.168;0.021;0.4929;0.0117;0.5651;"Test";17
"C-SGD";10.057;0.0212;0.4929;0.0105;0.4533;"Test";17
"B-SGD";5.726;0.0225;0.493;0.0105;0.3328;"Test";17
"glmPCA";74.428;0.0268;0.0049;0.0192;-0.0216;"Full";18
"NBWaVE";25.053;0.0223;0.0041;0.0108;0.523;"Full";18
"CMF";32.082;0.0239;0.0044;0.0126;0.1439;"Full";18
"NMF";26.468;0.0244;0.0044;0.0122;0.1542;"Full";18
"NNLM";17.251;0.0226;0.0041;0.0092;0.0805;"Full";18
"AIRWLS";20.89;0.022;0.004;0.0088;0.3615;"Full";18
"Newton";11.15;0.022;0.004;0.0088;0.3812;"Full";18
"C-SGD";10.08;0.0217;0.004;0.0092;0.341;"Full";18
"B-SGD";5.728;0.0217;0.004;0.0097;0.2486;"Full";18
"glmPCA";74.428;0.0268;0.1434;0.0188;-0.0216;"Train";18
"NBWaVE";25.053;0.0219;0.1426;0.0105;0.523;"Train";18
"CMF";32.082;0.0237;0.1429;0.0093;0.1439;"Train";18
"NMF";26.468;0.0243;0.143;0.0105;0.1542;"Train";18
"NNLM";17.251;0.0225;0.1426;0.0084;0.0805;"Train";18
"AIRWLS";20.89;0.0219;0.1425;0.0074;0.3615;"Train";18
"Newton";11.15;0.0219;0.1425;0.0074;0.3812;"Train";18
"C-SGD";10.08;0.0212;0.1424;0.0087;0.341;"Train";18
"B-SGD";5.728;0.0209;0.1424;0.0091;0.2486;"Train";18
"glmPCA";74.428;0.027;0.4936;0.0201;-0.0216;"Test";18
"NBWaVE";25.053;0.0235;0.4933;0.0119;0.523;"Test";18
"CMF";32.082;0.0243;0.4934;0.0219;0.1439;"Test";18
"NMF";26.468;0.0248;0.4933;0.0172;0.1542;"Test";18
"NNLM";17.251;0.0229;0.4934;0.0113;0.0805;"Test";18
"AIRWLS";20.89;0.0224;0.4934;0.013;0.3615;"Test";18
"Newton";11.15;0.0224;0.4934;0.0127;0.3812;"Test";18
"C-SGD";10.08;0.023;0.4934;0.0109;0.341;"Test";18
"B-SGD";5.728;0.0241;0.4934;0.0113;0.2486;"Test";18
"glmPCA";66.444;0.028;0.0051;0.0166;-0.03;"Full";19
"NBWaVE";20.204;0.0234;0.0043;0.0108;0.3849;"Full";19
"CMF";31.322;0.0251;0.0046;0.0115;0.0296;"Full";19
"NMF";8.294;0.0261;0.0048;0.0127;0.0189;"Full";19
"NNLM";17.304;0.024;0.0045;0.0093;0.0527;"Full";19
"AIRWLS";20.909;0.0233;0.0043;0.0091;0.3277;"Full";19
"Newton";11.087;0.0233;0.0043;0.0097;0.2844;"Full";19
"C-SGD";10.071;0.0231;0.0043;0.0097;0.1943;"Full";19
"B-SGD";5.749;0.0232;0.0043;0.0099;0.1115;"Full";19
"glmPCA";66.444;0.0279;0.1432;0.0163;-0.03;"Train";19
"NBWaVE";20.204;0.023;0.1425;0.0106;0.3849;"Train";19
"CMF";31.322;0.025;0.1428;0.009;0.0296;"Train";19
"NMF";8.294;0.026;0.143;0.0113;0.0189;"Train";19
"NNLM";17.304;0.0239;0.1427;0.0086;0.0527;"Train";19
"AIRWLS";20.909;0.0231;0.1425;0.0074;0.3277;"Train";19
"Newton";11.087;0.0232;0.1426;0.0074;0.2844;"Train";19
"C-SGD";10.071;0.0226;0.1424;0.0092;0.1943;"Train";19
"B-SGD";5.749;0.0223;0.1424;0.0095;0.1115;"Train";19
"glmPCA";66.444;0.0281;0.4943;0.0174;-0.03;"Test";19
"NBWaVE";20.204;0.0248;0.4939;0.0114;0.3849;"Test";19
"CMF";31.322;0.0255;0.4941;0.0184;0.0296;"Test";19
"NMF";8.294;0.0264;0.4941;0.0164;0.0189;"Test";19
"NNLM";17.304;0.0244;0.4939;0.0113;0.0527;"Test";19
"AIRWLS";20.909;0.0238;0.4939;0.014;0.3277;"Test";19
"Newton";11.087;0.0239;0.4939;0.0161;0.2844;"Test";19
"C-SGD";10.071;0.0246;0.494;0.0112;0.1943;"Test";19
"B-SGD";5.749;0.0258;0.494;0.011;0.1115;"Test";19
"glmPCA";63.576;0.0271;0.0039;0.0163;0.0819;"Full";20
"NBWaVE";33.549;0.0238;0.0034;0.0108;0.5397;"Full";20
"CMF";32.745;0.026;0.0037;0.0128;0.0809;"Full";20
"NMF";26.5;0.0264;0.0038;0.0124;0.0586;"Full";20
"NNLM";16.434;0.0244;0.0035;0.0097;0.0429;"Full";20
"AIRWLS";20.858;0.0232;0.0033;0.0087;0.5377;"Full";20
"Newton";11.136;0.0233;0.0034;0.009;0.4597;"Full";20
"C-SGD";10.058;0.023;0.0033;0.009;0.4819;"Full";20
"B-SGD";5.725;0.0233;0.0034;0.0094;0.3612;"Full";20
"glmPCA";63.576;0.027;0.1424;0.0153;0.0819;"Train";20
"NBWaVE";33.549;0.0234;0.142;0.0106;0.5397;"Train";20
"CMF";32.745;0.0258;0.1422;0.01;0.0809;"Train";20
"NMF";26.5;0.0262;0.1423;0.011;0.0586;"Train";20
"NNLM";16.434;0.0242;0.142;0.009;0.0429;"Train";20
"AIRWLS";20.858;0.0231;0.1419;0.0074;0.5377;"Train";20
"Newton";11.136;0.0231;0.1419;0.0075;0.4597;"Train";20
"C-SGD";10.058;0.0226;0.1418;0.0085;0.4819;"Train";20
"B-SGD";5.725;0.0224;0.1418;0.009;0.3612;"Train";20
"glmPCA";63.576;0.0274;0.4933;0.0191;0.0819;"Test";20
"NBWaVE";33.549;0.0251;0.4931;0.0116;0.5397;"Test";20
"CMF";32.745;0.0265;0.4934;0.0207;0.0809;"Test";20
"NMF";26.5;0.0268;0.4932;0.0166;0.0586;"Test";20
"NNLM";16.434;0.0248;0.4932;0.0117;0.0429;"Test";20
"AIRWLS";20.858;0.0237;0.4931;0.0122;0.5377;"Test";20
"Newton";11.136;0.0238;0.4931;0.0132;0.4597;"Test";20
"C-SGD";10.058;0.0243;0.4931;0.0103;0.4819;"Test";20
"B-SGD";5.725;0.0258;0.4932;0.0106;0.3612;"Test";20
"glmPCA";65.836;0.0277;0.0047;0.0183;-0.0409;"Full";21
"NBWaVE";30.312;0.0227;0.0039;0.0112;0.5216;"Full";21
"CMF";33.398;0.0244;0.0042;0.0116;0.1013;"Full";21
"NMF";26.485;0.025;0.0043;0.0128;0.0181;"Full";21
"NNLM";17.332;0.0232;0.004;0.0101;0.0404;"Full";21
"AIRWLS";20.87;0.0224;0.0038;0.0091;0.4286;"Full";21
"Newton";11.145;0.0224;0.0038;0.0091;0.4085;"Full";21
"C-SGD";10.042;0.0221;0.0038;0.0096;0.3959;"Full";21
"B-SGD";5.776;0.0221;0.0038;0.0099;0.2832;"Full";21
"glmPCA";65.836;0.0277;0.1434;0.018;-0.0409;"Train";21
"NBWaVE";30.312;0.0223;0.1426;0.0109;0.5216;"Train";21
"CMF";33.398;0.0243;0.1429;0.0102;0.1013;"Train";21
"NMF";26.485;0.0249;0.143;0.0117;0.0181;"Train";21
"NNLM";17.332;0.0232;0.1427;0.0094;0.0404;"Train";21
"AIRWLS";20.87;0.0223;0.1426;0.008;0.4286;"Train";21
"Newton";11.145;0.0223;0.1426;0.008;0.4085;"Train";21
"C-SGD";10.042;0.0218;0.1425;0.0091;0.3959;"Train";21
"B-SGD";5.776;0.0214;0.1425;0.0094;0.2832;"Train";21
"glmPCA";65.836;0.0276;0.4933;0.0192;-0.0409;"Test";21
"NBWaVE";30.312;0.0238;0.4929;0.0121;0.5216;"Test";21
"CMF";33.398;0.0245;0.4931;0.0156;0.1013;"Test";21
"NMF";26.485;0.0252;0.493;0.0158;0.0181;"Test";21
"NNLM";17.332;0.0234;0.493;0.0121;0.0404;"Test";21
"AIRWLS";20.87;0.0226;0.4929;0.0124;0.4286;"Test";21
"Newton";11.145;0.0226;0.4929;0.0121;0.4085;"Test";21
"C-SGD";10.042;0.0232;0.4929;0.0111;0.3959;"Test";21
"B-SGD";5.776;0.0243;0.493;0.0113;0.2832;"Test";21
"glmPCA";64.024;0.0264;0.0044;0.0188;0.0672;"Full";22
"NBWaVE";18.97;0.0233;0.0039;0.0114;0.4371;"Full";22
"CMF";31.384;0.0251;0.0042;Inf;0.1328;"Full";22
"NMF";26.574;0.0258;0.0043;0.0137;0.1405;"Full";22
"NNLM";17.252;0.0239;0.004;0.0108;0.0505;"Full";22
"AIRWLS";20.868;0.0229;0.0039;0.0093;0.4953;"Full";22
"Newton";11.177;0.0229;0.0039;0.0094;0.5022;"Full";22
"C-SGD";10.121;0.0227;0.0038;0.01;0.3817;"Full";22
"B-SGD";5.771;0.023;0.0039;0.0106;0.3353;"Full";22
"glmPCA";64.024;0.0263;0.1434;0.0181;0.0672;"Train";22
"NBWaVE";18.97;0.0228;0.1429;0.011;0.4371;"Train";22
"CMF";31.384;0.0247;0.1431;0.0101;0.1328;"Train";22
"NMF";26.574;0.0256;0.1434;0.0119;0.1405;"Train";22
"NNLM";17.252;0.0238;0.143;0.0097;0.0505;"Train";22
"AIRWLS";20.868;0.0227;0.1429;0.0079;0.4953;"Train";22
"Newton";11.177;0.0227;0.1429;0.0079;0.5022;"Train";22
"C-SGD";10.121;0.0221;0.1428;0.0094;0.3817;"Train";22
"B-SGD";5.771;0.0221;0.1428;0.0097;0.3353;"Train";22
"glmPCA";64.024;0.0265;0.4927;0.0207;0.0672;"Test";22
"NBWaVE";18.97;0.0245;0.4924;0.0125;0.4371;"Test";22
"CMF";31.384;0.026;0.4928;Inf;0.1328;"Test";22
"NMF";26.574;0.0262;0.4925;0.0187;0.1405;"Test";22
"NNLM";17.252;0.0243;0.4926;0.0141;0.0505;"Test";22
"AIRWLS";20.868;0.0232;0.4924;0.0131;0.4953;"Test";22
"Newton";11.177;0.0233;0.4924;0.0136;0.5022;"Test";22
"C-SGD";10.121;0.0244;0.4925;0.0116;0.3817;"Test";22
"B-SGD";5.771;0.0255;0.4925;0.0129;0.3353;"Test";22
"glmPCA";13.577;0.0287;0.0044;0.0181;-0.0223;"Full";23
"NBWaVE";38.465;0.0231;0.0035;0.0103;0.5628;"Full";23
"CMF";34.198;0.0255;0.0039;Inf;0.0448;"Full";23
"NMF";26.465;0.0256;0.0039;0.0123;0.0332;"Full";23
"NNLM";17.326;0.0234;0.0036;0.0092;0.0418;"Full";23
"AIRWLS";20.839;0.0226;0.0035;0.0085;0.4485;"Full";23
"Newton";11.158;0.0226;0.0035;0.0087;0.4432;"Full";23
"C-SGD";10.079;0.0222;0.0034;0.0088;0.4295;"Full";23
"B-SGD";5.737;0.0227;0.0035;0.0094;0.1852;"Full";23
"glmPCA";13.577;0.0286;0.1429;0.0177;-0.0223;"Train";23
"NBWaVE";38.465;0.0226;0.1422;0.01;0.5628;"Train";23
"CMF";34.198;0.0253;0.1425;Inf;0.0448;"Train";23
"NMF";26.465;0.0254;0.1426;0.0109;0.0332;"Train";23
"NNLM";17.326;0.0232;0.1422;0.0085;0.0418;"Train";23
"AIRWLS";20.839;0.0224;0.1422;0.0073;0.4485;"Train";23
"Newton";11.158;0.0224;0.1422;0.0073;0.4432;"Train";23
"C-SGD";10.079;0.0216;0.1421;0.0083;0.4295;"Train";23
"B-SGD";5.737;0.0215;0.1421;0.009;0.1852;"Train";23
"glmPCA";13.577;0.0291;0.4934;0.0194;-0.0223;"Test";23
"NBWaVE";38.465;0.0245;0.4929;0.0114;0.5628;"Test";23
"CMF";34.198;0.0261;0.4931;0.0182;0.0448;"Test";23
"NMF";26.465;0.0262;0.493;0.0165;0.0332;"Test";23
"NNLM";17.326;0.024;0.493;0.0112;0.0418;"Test";23
"AIRWLS";20.839;0.0234;0.4929;0.012;0.4485;"Test";23
"Newton";11.158;0.0234;0.4929;0.0126;0.4432;"Test";23
"C-SGD";10.079;0.0239;0.4929;0.0102;0.4295;"Test";23
"B-SGD";5.737;0.0261;0.493;0.0107;0.1852;"Test";23
"glmPCA";63.266;0.0258;0.0044;0.0156;0.0385;"Full";24
"NBWaVE";23.377;0.0225;0.0038;0.0104;0.3195;"Full";24
"CMF";32.319;0.024;0.0041;0.0109;0.0541;"Full";24
"NMF";26.506;0.0248;0.0042;0.0116;0.0211;"Full";24
"NNLM";17.353;0.0228;0.0039;0.0089;0.0028;"Full";24
"AIRWLS";20.94;0.0222;0.0038;0.0088;0.2515;"Full";24
"Newton";11.022;0.0222;0.0038;0.0089;0.2437;"Full";24
"C-SGD";10.114;0.022;0.0038;0.0088;0.1885;"Full";24
"B-SGD";5.782;0.0221;0.0038;0.0091;0.065;"Full";24
"glmPCA";63.266;0.0258;0.1424;0.0151;0.0385;"Train";24
"NBWaVE";23.377;0.022;0.1419;0.0101;0.3195;"Train";24
"CMF";32.319;0.0239;0.1421;0.0089;0.0541;"Train";24
"NMF";26.506;0.0247;0.1423;0.0103;0.0211;"Train";24
"NNLM";17.353;0.0227;0.142;0.0083;0.0028;"Train";24
"AIRWLS";20.94;0.0221;0.1419;0.0072;0.2515;"Train";24
"Newton";11.022;0.022;0.1419;0.0072;0.2437;"Train";24
"C-SGD";10.114;0.0214;0.1418;0.0083;0.1885;"Train";24
"B-SGD";5.782;0.021;0.1418;0.0088;0.065;"Train";24
"glmPCA";63.266;0.0259;0.4943;0.0172;0.0385;"Test";24
"NBWaVE";23.377;0.0239;0.494;0.0111;0.3195;"Test";24
"CMF";32.319;0.0243;0.4942;0.0166;0.0541;"Test";24
"NMF";26.506;0.0251;0.4941;0.0151;0.0211;"Test";24
"NNLM";17.353;0.0232;0.494;0.0106;0.0028;"Test";24
"AIRWLS";20.94;0.0227;0.494;0.0134;0.2515;"Test";24
"Newton";11.022;0.0227;0.494;0.0138;0.2437;"Test";24
"C-SGD";10.114;0.0236;0.494;0.0102;0.1885;"Test";24
"B-SGD";5.782;0.0252;0.4941;0.0102;0.065;"Test";24
"glmPCA";70.438;0.0285;0.0046;0.0195;-0.0367;"Full";25
"NBWaVE";23.613;0.0234;0.0038;0.0107;0.4198;"Full";25
"CMF";34.344;0.0256;0.0042;0.0127;0.1819;"Full";25
"NMF";15.272;0.0265;0.0043;0.0136;0.0444;"Full";25
"NNLM";17.249;0.0238;0.0039;0.0089;0.0976;"Full";25
"AIRWLS";20.889;0.023;0.0038;0.0083;0.3988;"Full";25
"Newton";11.063;0.023;0.0038;0.0084;0.4377;"Full";25
"C-SGD";10.061;0.0228;0.0037;0.0086;0.3941;"Full";25
"B-SGD";5.738;0.0229;0.0037;0.009;0.3304;"Full";25
"glmPCA";70.438;0.0285;0.1436;0.0191;-0.0367;"Train";25
"NBWaVE";23.613;0.0229;0.1429;0.0103;0.4198;"Train";25
"CMF";34.344;0.0254;0.1432;0.0097;0.1819;"Train";25
"NMF";15.272;0.0264;0.1434;0.0114;0.0444;"Train";25
"NNLM";17.249;0.0237;0.143;0.0082;0.0976;"Train";25
"AIRWLS";20.889;0.0229;0.1429;0.0069;0.3988;"Train";25
"Newton";11.063;0.0229;0.1429;0.0069;0.4377;"Train";25
"C-SGD";10.061;0.0224;0.1428;0.008;0.3941;"Train";25
"B-SGD";5.738;0.0221;0.1428;0.0085;0.3304;"Train";25
"glmPCA";70.438;0.0286;0.4926;0.0208;-0.0367;"Test";25
"NBWaVE";23.613;0.0248;0.4922;0.0119;0.4198;"Test";25
"CMF";34.344;0.0261;0.4925;0.0215;0.1819;"Test";25
"NMF";15.272;0.0269;0.4923;0.0198;0.0444;"Test";25
"NNLM";17.249;0.0241;0.4923;0.0111;0.0976;"Test";25
"AIRWLS";20.889;0.0234;0.4922;0.0122;0.3988;"Test";25
"Newton";11.063;0.0234;0.4922;0.0126;0.4377;"Test";25
"C-SGD";10.061;0.0237;0.4922;0.0104;0.3941;"Test";25
"B-SGD";5.738;0.0253;0.4923;0.0104;0.3304;"Test";25
