"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"glmPCA";643.484;0.0393;0.1455;0.0242;-0.0262;"Train";15
"NBWaVE";268.928;0.0307;0.1442;0.0146;0.5153;"Train";15
"CMF";775.291;0.0337;0.1448;0.0108;0.1477;"Train";15
"NMF";NA;NA;NA;NA;NA;"Train";15
"NNLM";239.669;0.0329;0.1444;0.0109;0.2106;"Train";15
"AIRWLS";289.757;0.0325;0.1444;0.0102;0.6122;"Train";15
"Newton";112.225;0.0325;0.1444;0.0102;0.6161;"Train";15
"C-SGD";68.386;0.0312;0.1442;0.0117;0.6122;"Train";15
"B-SGD";39.463;0.0298;0.1442;0.0122;0.5584;"Train";15
"glmPCA";643.484;0.0395;0.4949;0.0246;-0.0262;"Test";15
"NBWaVE";268.928;0.0365;0.4945;0.0164;0.5153;"Test";15
"CMF";775.291;0.0352;0.4942;0.0378;0.1477;"Test";15
"NMF";NA;NA;NA;NA;NA;"Test";15
"NNLM";239.669;0.034;0.4946;0.0165;0.2106;"Test";15
"AIRWLS";289.757;0.0341;0.4945;0.0201;0.6122;"Test";15
"Newton";112.225;0.0343;0.4944;0.0245;0.6161;"Test";15
"C-SGD";68.386;0.036;0.4946;0.0156;0.6122;"Test";15
"B-SGD";39.463;0.0398;0.4947;0.0153;0.5584;"Test";15
"glmPCA";666.099;0.0366;0.0085;0.022;-0.0123;"Full";16
"NBWaVE";281.673;0.0302;0.0071;0.0132;0.388;"Full";16
"CMF";723.34;0.0326;0.0076;0.0162;0.1886;"Full";16
"NMF";NA;NA;NA;NA;NA;"Full";16
"NNLM";242.331;0.0314;0.0074;0.0109;0.2164;"Full";16
"AIRWLS";287.131;0.0312;0.0073;0.0114;0.4883;"Full";16
"Newton";113.425;0.0311;0.0073;0.0124;0.4622;"Full";16
"C-SGD";68.241;0.0307;0.0072;0.0113;0.4326;"Full";16
"B-SGD";39.63;0.0306;0.0072;0.0114;0.4144;"Full";16
"glmPCA";666.099;0.0366;0.1468;0.0218;-0.0123;"Train";16
"NBWaVE";281.673;0.0289;0.1454;0.0127;0.388;"Train";16
"CMF";723.34;0.0322;0.146;0.0091;0.1886;"Train";16
"NMF";NA;NA;NA;NA;NA;"Train";16
"NNLM";242.331;0.0312;0.1457;0.0091;0.2164;"Train";16
"AIRWLS";287.131;0.0308;0.1457;0.0084;0.4883;"Train";16
"Newton";113.425;0.0307;0.1457;0.0084;0.4622;"Train";16
"C-SGD";68.241;0.0297;0.1455;0.0099;0.4326;"Train";16
"B-SGD";39.63;0.0284;0.1454;0.0105;0.4144;"Train";16
"glmPCA";666.099;0.0365;0.4949;0.0225;-0.0123;"Test";16
"NBWaVE";281.673;0.0341;0.4945;0.0147;0.388;"Test";16
"CMF";723.34;0.0336;0.4945;0.0362;0.1886;"Test";16
"NMF";NA;NA;NA;NA;NA;"Test";16
"NNLM";242.331;0.0321;0.4946;0.0159;0.2164;"Test";16
"AIRWLS";287.131;0.0322;0.4945;0.0197;0.4883;"Test";16
"Newton";113.425;0.0323;0.4944;0.0237;0.4622;"Test";16
"C-SGD";68.241;0.0337;0.4946;0.0152;0.4326;"Test";16
"B-SGD";39.63;0.0368;0.4947;0.0141;0.4144;"Test";16
"glmPCA";655.565;0.0391;0.0073;0.0232;-0.0355;"Full";17
"NBWaVE";279.096;0.032;0.006;0.0147;0.4908;"Full";17
"CMF";774.864;0.034;0.0064;0.0172;0.0326;"Full";17
"NMF";698.952;0.0352;0.0066;0.0153;0.0128;"Full";17
"NNLM";248.454;0.033;0.0062;0.0121;0.0858;"Full";17
"AIRWLS";291.976;0.0328;0.0062;0.0126;0.5898;"Full";17
"Newton";116.045;0.0328;0.0062;0.0139;0.5812;"Full";17
"C-SGD";67.132;0.0323;0.0061;0.0125;0.4786;"Full";17
"B-SGD";39.963;0.0326;0.0062;0.0128;0.4517;"Full";17
"glmPCA";655.565;0.0391;0.1455;0.023;-0.0355;"Train";17
"NBWaVE";279.096;0.0306;0.1442;0.0143;0.4908;"Train";17
"CMF";774.864;0.0337;0.1449;0.0105;0.0326;"Train";17
"NMF";698.952;0.0349;0.145;0.0122;0.0128;"Train";17
"NNLM";248.454;0.0328;0.1445;0.0105;0.0858;"Train";17
"AIRWLS";291.976;0.0324;0.1445;0.0098;0.5898;"Train";17
"Newton";116.045;0.0324;0.1445;0.0098;0.5812;"Train";17
"C-SGD";67.132;0.0312;0.1443;0.0115;0.4786;"Train";17
"B-SGD";39.963;0.0301;0.1443;0.0119;0.4517;"Train";17
"glmPCA";655.565;0.039;0.4947;0.0236;-0.0355;"Test";17
"NBWaVE";279.096;0.0361;0.4943;0.0159;0.4908;"Test";17
"CMF";774.864;0.0349;0.4941;0.0365;0.0326;"Test";17
"NMF";698.952;0.0358;0.4942;0.0242;0.0128;"Test";17
"NNLM";248.454;0.0337;0.4944;0.0165;0.0858;"Test";17
"AIRWLS";291.976;0.0338;0.4943;0.0205;0.5898;"Test";17
"Newton";116.045;0.034;0.4943;0.0255;0.5812;"Test";17
"C-SGD";67.132;0.0355;0.4944;0.0155;0.4786;"Test";17
"B-SGD";39.963;0.0398;0.4945;0.0151;0.4517;"Test";17
"glmPCA";656.185;0.037;0.0083;0.022;-0.0168;"Full";18
"NBWaVE";314.891;0.0303;0.0068;0.0132;0.4738;"Full";18
"CMF";728.316;0.0322;0.0073;Inf;0.0892;"Full";18
"NMF";NA;NA;NA;NA;NA;"Full";18
"NNLM";237.458;0.0312;0.0071;Inf;0.1562;"Full";18
"AIRWLS";291.146;0.031;0.007;0.0112;0.5046;"Full";18
"Newton";120.614;0.031;0.007;0.0121;0.4832;"Full";18
"C-SGD";67.586;0.0306;0.0069;0.011;0.4928;"Full";18
"B-SGD";39.431;0.0306;0.007;0.0114;0.3666;"Full";18
"glmPCA";656.185;0.0369;0.1461;0.0217;-0.0168;"Train";18
"NBWaVE";314.891;0.029;0.1446;0.0128;0.4738;"Train";18
"CMF";728.316;0.0318;0.1452;0.0091;0.0892;"Train";18
"NMF";NA;NA;NA;NA;NA;"Train";18
"NNLM";237.458;0.0309;0.1449;0.0091;0.1562;"Train";18
"AIRWLS";291.146;0.0306;0.1449;0.0085;0.5046;"Train";18
"Newton";120.614;0.0305;0.145;0.0085;0.4832;"Train";18
"C-SGD";67.586;0.0294;0.1447;0.0099;0.4928;"Train";18
"B-SGD";39.431;0.0282;0.1447;0.0106;0.3666;"Train";18
"glmPCA";656.185;0.0372;0.4957;0.0226;-0.0168;"Test";18
"NBWaVE";314.891;0.0343;0.4953;0.0144;0.4738;"Test";18
"CMF";728.316;0.0332;0.4952;Inf;0.0892;"Test";18
"NMF";NA;NA;NA;NA;NA;"Test";18
"NNLM";237.458;0.032;0.4953;Inf;0.1562;"Test";18
"AIRWLS";291.146;0.0321;0.4952;0.0192;0.5046;"Test";18
"Newton";120.614;0.0322;0.4951;0.0226;0.4832;"Test";18
"C-SGD";67.586;0.0339;0.4953;0.0141;0.4928;"Test";18
"B-SGD";39.431;0.0377;0.4955;0.0135;0.3666;"Test";18
"glmPCA";660.016;0.0365;0.0081;0.0235;-0.0192;"Full";19
"NBWaVE";304.491;0.0301;0.0067;0.0143;0.4757;"Full";19
"CMF";773.376;0.0321;0.0071;0.0156;0.0459;"Full";19
"NMF";694.041;0.0328;0.0073;0.0152;0.0698;"Full";19
"NNLM";240.487;0.0309;0.0069;0.0118;0.0758;"Full";19
"AIRWLS";289.861;0.0308;0.0069;0.0124;0.5019;"Full";19
"Newton";123.231;0.0308;0.0069;0.0134;0.4677;"Full";19
"C-SGD";66.932;0.0302;0.0067;0.0121;0.5252;"Full";19
"B-SGD";39.589;0.0303;0.0068;0.0124;0.4538;"Full";19
"glmPCA";660.016;0.0365;0.1465;0.0233;-0.0192;"Train";19
"NBWaVE";304.491;0.0287;0.1452;0.0139;0.4757;"Train";19
"CMF";773.376;0.0318;0.1457;0.0104;0.0459;"Train";19
"NMF";694.041;0.0326;0.146;0.012;0.0698;"Train";19
"NNLM";240.487;0.0307;0.1454;0.0103;0.0758;"Train";19
"AIRWLS";289.861;0.0304;0.1454;0.0096;0.5019;"Train";19
"Newton";123.231;0.0304;0.1454;0.0096;0.4677;"Train";19
"C-SGD";66.932;0.0291;0.1452;0.0112;0.5252;"Train";19
"B-SGD";39.589;0.028;0.1452;0.0117;0.4538;"Train";19
"glmPCA";660.016;0.0365;0.4945;0.024;-0.0192;"Test";19
"NBWaVE";304.491;0.0339;0.4941;0.0154;0.4757;"Test";19
"CMF";773.376;0.0329;0.4941;0.0305;0.0459;"Test";19
"NMF";694.041;0.0335;0.4939;0.0242;0.0698;"Test";19
"NNLM";240.487;0.0316;0.4941;0.0158;0.0758;"Test";19
"AIRWLS";289.861;0.0317;0.494;0.0203;0.5019;"Test";19
"Newton";123.231;0.0318;0.494;0.0241;0.4677;"Test";19
"C-SGD";66.932;0.0335;0.4941;0.0148;0.5252;"Test";19
"B-SGD";39.589;0.0369;0.4942;0.0144;0.4538;"Test";19
"glmPCA";668.358;0.0388;0.0074;0.0214;-0.0199;"Full";20
"NBWaVE";271.103;0.0316;0.006;0.0143;0.4292;"Full";20
"CMF";767.066;0.0336;0.0064;0.0172;0.1845;"Full";20
"NMF";695.159;0.0349;0.0067;0.0148;0.11;"Full";20
"NNLM";234.127;0.0325;0.0062;0.0119;0.0619;"Full";20
"AIRWLS";285.689;0.0323;0.0062;0.0123;0.4818;"Full";20
"Newton";112.61;0.0323;0.0062;0.0136;0.4626;"Full";20
"C-SGD";67.256;0.0318;0.0061;0.0123;0.4764;"Full";20
"B-SGD";39.662;0.0321;0.0062;0.0125;0.4051;"Full";20
"glmPCA";668.358;0.0388;0.1457;0.0213;-0.0199;"Train";20
"NBWaVE";271.103;0.0301;0.1444;0.0139;0.4292;"Train";20
"CMF";767.066;0.0332;0.1451;0.0104;0.1845;"Train";20
"NMF";695.159;0.0346;0.1452;0.0119;0.11;"Train";20
"NNLM";234.127;0.0322;0.1446;0.0103;0.0619;"Train";20
"AIRWLS";285.689;0.0319;0.1446;0.0097;0.4818;"Train";20
"Newton";112.61;0.0318;0.1446;0.0096;0.4626;"Train";20
"C-SGD";67.256;0.0307;0.1444;0.0112;0.4764;"Train";20
"B-SGD";39.662;0.0295;0.1444;0.0118;0.4051;"Train";20
"glmPCA";668.358;0.0389;0.4946;0.0219;-0.0199;"Test";20
"NBWaVE";271.103;0.0358;0.4942;0.0154;0.4292;"Test";20
"CMF";767.066;0.0346;0.4937;0.0367;0.1845;"Test";20
"NMF";695.159;0.0356;0.494;0.0233;0.11;"Test";20
"NNLM";234.127;0.0333;0.4943;0.0163;0.0619;"Test";20
"AIRWLS";285.689;0.0334;0.4941;0.0199;0.4818;"Test";20
"Newton";112.61;0.0336;0.4941;0.0251;0.4626;"Test";20
"C-SGD";67.256;0.0351;0.4942;0.0153;0.4764;"Test";20
"B-SGD";39.662;0.0394;0.4944;0.0147;0.4051;"Test";20
"glmPCA";679.159;0.0397;0.0075;0.0229;-0.0097;"Full";21
"NBWaVE";290.532;0.0324;0.0061;0.0145;0.4361;"Full";21
"CMF";736.753;0.0347;0.0066;Inf;0.0626;"Full";21
"NMF";NA;NA;NA;NA;NA;"Full";21
"NNLM";235.966;0.0337;0.0064;Inf;0.1013;"Full";21
"AIRWLS";284.638;0.0335;0.0064;0.0125;0.5109;"Full";21
"Newton";118.576;0.0335;0.0064;0.0137;0.501;"Full";21
"C-SGD";67.491;0.0329;0.0063;0.0124;0.3964;"Full";21
"B-SGD";39.724;0.0331;0.0063;0.0127;0.4269;"Full";21
"glmPCA";679.159;0.0396;0.1459;0.0227;-0.0097;"Train";21
"NBWaVE";290.532;0.0309;0.1445;0.0141;0.4361;"Train";21
"CMF";736.753;0.0343;0.1451;0.0104;0.0626;"Train";21
"NMF";NA;NA;NA;NA;NA;"Train";21
"NNLM";235.966;0.0334;0.1448;0.0105;0.1013;"Train";21
"AIRWLS";284.638;0.0331;0.1448;0.0097;0.5109;"Train";21
"Newton";118.576;0.033;0.1448;0.0097;0.501;"Train";21
"C-SGD";67.491;0.0317;0.1446;0.0113;0.3964;"Train";21
"B-SGD";39.724;0.0305;0.1446;0.0119;0.4269;"Train";21
"glmPCA";679.159;0.0398;0.4945;0.0235;-0.0097;"Test";21
"NBWaVE";290.532;0.0367;0.4942;0.0157;0.4361;"Test";21
"CMF";736.753;0.0356;0.494;Inf;0.0626;"Test";21
"NMF";NA;NA;NA;NA;NA;"Test";21
"NNLM";235.966;0.0346;0.4942;Inf;0.1013;"Test";21
"AIRWLS";284.638;0.0346;0.4941;0.0206;0.5109;"Test";21
"Newton";118.576;0.0347;0.4941;0.0252;0.501;"Test";21
"C-SGD";67.491;0.0363;0.4942;0.0156;0.3964;"Test";21
"B-SGD";39.724;0.0404;0.4944;0.0149;0.4269;"Test";21
"glmPCA";661.703;0.0389;0.0084;0.0182;-0.0145;"Full";22
"NBWaVE";230.002;0.0321;0.0069;0.0125;0.4978;"Full";22
"CMF";783.671;0.0345;0.0075;0.0147;0.0374;"Full";22
"NMF";693.612;0.0355;0.0077;0.0129;0.0175;"Full";22
"NNLM";236.542;0.0334;0.0072;0.0103;0.032;"Full";22
"AIRWLS";290.019;0.0331;0.0072;0.0107;0.5661;"Full";22
"Newton";110.013;0.0331;0.0072;0.0119;0.5357;"Full";22
"C-SGD";68.007;0.0325;0.0071;0.0107;0.501;"Full";22
"B-SGD";40.073;0.0327;0.0071;0.0109;0.4769;"Full";22
"glmPCA";661.703;0.0388;0.1464;0.018;-0.0145;"Train";22
"NBWaVE";230.002;0.0307;0.145;0.0121;0.4978;"Train";22
"CMF";783.671;0.0342;0.1458;0.0089;0.0374;"Train";22
"NMF";693.612;0.0352;0.1459;0.0102;0.0175;"Train";22
"NNLM";236.542;0.0331;0.1453;0.0089;0.032;"Train";22
"AIRWLS";290.019;0.0327;0.1453;0.0083;0.5661;"Train";22
"Newton";110.013;0.0326;0.1453;0.0082;0.5357;"Train";22
"C-SGD";68.007;0.0313;0.1451;0.0097;0.501;"Train";22
"B-SGD";40.073;0.0303;0.1451;0.0102;0.4769;"Train";22
"glmPCA";661.703;0.039;0.4953;0.0186;-0.0145;"Test";22
"NBWaVE";230.002;0.0363;0.4949;0.0134;0.4978;"Test";22
"CMF";783.671;0.0355;0.4945;0.0311;0.0374;"Test";22
"NMF";693.612;0.0362;0.4948;0.0206;0.0175;"Test";22
"NNLM";236.542;0.0342;0.4949;0.0142;0.032;"Test";22
"AIRWLS";290.019;0.0342;0.4949;0.0177;0.5661;"Test";22
"Newton";110.013;0.0344;0.4948;0.0223;0.5357;"Test";22
"C-SGD";68.007;0.0362;0.495;0.0135;0.501;"Test";22
"B-SGD";40.073;0.0396;0.4951;0.0129;0.4769;"Test";22
"glmPCA";663.487;0.0379;0.0084;0.0222;-0.0149;"Full";23
"NBWaVE";283.387;0.0308;0.0068;0.0122;0.4091;"Full";23
"CMF";776.398;0.033;0.0074;0.016;0.104;"Full";23
"NMF";NA;NA;NA;NA;NA;"Full";23
"NNLM";230.544;0.0317;0.0071;0.01;0.2011;"Full";23
"AIRWLS";286.083;0.0314;0.007;0.0103;0.4758;"Full";23
"Newton";116.375;0.0314;0.007;0.0112;0.5093;"Full";23
"C-SGD";67.879;0.0309;0.0069;0.0101;0.4746;"Full";23
"B-SGD";39.839;0.0309;0.0069;0.0103;0.3533;"Full";23
"glmPCA";663.487;0.0379;0.1465;0.0218;-0.0149;"Train";23
"NBWaVE";283.387;0.0294;0.145;0.0119;0.4091;"Train";23
"CMF";776.398;0.0326;0.146;0.0085;0.104;"Train";23
"NMF";NA;NA;NA;NA;NA;"Train";23
"NNLM";230.544;0.0315;0.1452;0.0083;0.2011;"Train";23
"AIRWLS";286.083;0.0311;0.1453;0.0077;0.4758;"Train";23
"Newton";116.375;0.031;0.1453;0.0077;0.5093;"Train";23
"C-SGD";67.879;0.0298;0.145;0.009;0.4746;"Train";23
"B-SGD";39.839;0.0287;0.145;0.0097;0.3533;"Train";23
"glmPCA";663.487;0.0379;0.4952;0.0231;-0.0149;"Test";23
"NBWaVE";283.387;0.0346;0.4947;0.0133;0.4091;"Test";23
"CMF";776.398;0.0342;0.4941;0.0375;0.104;"Test";23
"NMF";NA;NA;NA;NA;NA;"Test";23
"NNLM";230.544;0.0324;0.4948;0.0148;0.2011;"Test";23
"AIRWLS";286.083;0.0324;0.4946;0.0176;0.4758;"Test";23
"Newton";116.375;0.0326;0.4946;0.0209;0.5093;"Test";23
"C-SGD";67.879;0.034;0.4948;0.0131;0.4746;"Test";23
"B-SGD";39.839;0.0371;0.4949;0.0123;0.3533;"Test";23
"glmPCA";66.56;0.0355;0.0088;0.0206;-0.014;"Full";24
"NBWaVE";297.265;0.029;0.0072;0.0124;0.475;"Full";24
"CMF";774.326;0.0309;0.0077;0.015;0.0541;"Full";24
"NMF";695.033;0.0318;0.0079;0.0131;0.1082;"Full";24
"NNLM";234.113;0.0299;0.0075;0.01;0.1983;"Full";24
"AIRWLS";288.436;0.0296;0.0074;0.0104;0.5062;"Full";24
"Newton";119.063;0.0296;0.0074;0.0115;0.4979;"Full";24
"C-SGD";67.608;0.0291;0.0073;0.0104;0.4929;"Full";24
"B-SGD";40.553;0.0291;0.0073;0.0106;0.4222;"Full";24
"glmPCA";66.56;0.0355;0.1468;0.0204;-0.014;"Train";24
"NBWaVE";297.265;0.0277;0.1453;0.012;0.475;"Train";24
"CMF";774.326;0.0306;0.1459;0.0086;0.0541;"Train";24
"NMF";695.033;0.0316;0.1462;0.0099;0.1082;"Train";24
"NNLM";234.113;0.0296;0.1455;0.0086;0.1983;"Train";24
"AIRWLS";288.436;0.0293;0.1455;0.008;0.5062;"Train";24
"Newton";119.063;0.0292;0.1456;0.008;0.4979;"Train";24
"C-SGD";67.608;0.028;0.1453;0.0094;0.4929;"Train";24
"B-SGD";40.553;0.027;0.1452;0.01;0.4222;"Train";24
"glmPCA";66.56;0.0355;0.4954;0.0211;-0.014;"Test";24
"NBWaVE";297.265;0.0327;0.4949;0.0134;0.475;"Test";24
"CMF";774.326;0.0319;0.495;0.0331;0.0541;"Test";24
"NMF";695.033;0.0324;0.4947;0.022;0.1082;"Test";24
"NNLM";234.113;0.0305;0.495;0.014;0.1983;"Test";24
"AIRWLS";288.436;0.0305;0.4949;0.0174;0.5062;"Test";24
"Newton";119.063;0.0307;0.4948;0.0215;0.4979;"Test";24
"C-SGD";67.608;0.0322;0.495;0.0131;0.4929;"Test";24
"B-SGD";40.553;0.0353;0.4952;0.0124;0.4222;"Test";24
"glmPCA";353.291;0.0381;0.0085;0.0215;-0.0127;"Full";25
"NBWaVE";284.317;0.0316;0.007;0.0126;0.4397;"Full";25
"CMF";769.966;0.0335;0.0075;0.0139;0.1588;"Full";25
"NMF";695.01;0.0347;0.0077;0.0135;0.0337;"Full";25
"NNLM";240.372;0.0326;0.0073;0.0103;0.0375;"Full";25
"AIRWLS";284.925;0.0324;0.0073;0.0105;0.4948;"Full";25
"Newton";111.866;0.0324;0.0073;0.0115;0.4956;"Full";25
"C-SGD";67.507;0.0319;0.0072;0.0104;0.4754;"Full";25
"B-SGD";40.024;0.0319;0.0072;0.0107;0.4509;"Full";25
"glmPCA";353.291;0.0381;0.1466;0.0212;-0.0127;"Train";25
"NBWaVE";284.317;0.0302;0.1452;0.0122;0.4397;"Train";25
"CMF";769.966;0.0332;0.1458;0.0085;0.1588;"Train";25
"NMF";695.01;0.0344;0.1461;0.0098;0.0337;"Train";25
"NNLM";240.372;0.0324;0.1454;0.0086;0.0375;"Train";25
"AIRWLS";284.925;0.032;0.1454;0.008;0.4948;"Train";25
"Newton";111.866;0.032;0.1455;0.008;0.4956;"Train";25
"C-SGD";67.507;0.0309;0.1452;0.0093;0.4754;"Train";25
"B-SGD";40.024;0.0296;0.1452;0.0099;0.4509;"Train";25
"glmPCA";353.291;0.0381;0.4952;0.0223;-0.0127;"Test";25
"NBWaVE";284.317;0.0356;0.4948;0.0138;0.4397;"Test";25
"CMF";769.966;0.0344;0.4946;0.0292;0.1588;"Test";25
"NMF";695.01;0.0353;0.4946;0.0241;0.0337;"Test";25
"NNLM";240.372;0.0333;0.495;0.0151;0.0375;"Test";25
"AIRWLS";284.925;0.0334;0.4948;0.0176;0.4948;"Test";25
"Newton";111.866;0.0336;0.4947;0.0215;0.4956;"Test";25
"C-SGD";67.507;0.0348;0.4949;0.0137;0.4754;"Test";25
"B-SGD";40.024;0.0382;0.495;0.0129;0.4509;"Test";25
