"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"CMF";467.97;0.0305;0.1451;0.0101;0.2136;"Train";15
"NMF";563.523;0.0313;0.1455;0.0118;0.1735;"Train";15
"NNLM";215.187;0.0295;0.1449;0.0101;0.1614;"Train";15
"AIRWLS";222.266;0.0293;0.1449;0.0093;0.4993;"Train";15
"Newton";95.865;0.0293;0.1449;0.0093;0.5115;"Train";15
"C-SGD";58.83;0.0283;0.1447;0.0108;0.5192;"Train";15
"B-SGD";33.714;0.0273;0.1446;0.0113;0.462;"Train";15
"glmPCA";599.8;0.035;0.4956;0.0222;-0.0231;"Test";15
"NBWaVE";280.173;0.0323;0.4952;0.0146;0.5247;"Test";15
"CMF";467.97;0.0317;0.4953;0.028;0.2136;"Test";15
"NMF";563.523;0.0323;0.495;0.0211;0.1735;"Test";15
"NNLM";215.187;0.0305;0.4952;0.0145;0.1614;"Test";15
"AIRWLS";222.266;0.0305;0.4951;0.0192;0.4993;"Test";15
"Newton";95.865;0.0306;0.4951;0.0217;0.5115;"Test";15
"C-SGD";58.83;0.0314;0.4952;0.0139;0.5192;"Test";15
"B-SGD";33.714;0.0331;0.4953;0.0134;0.462;"Test";15
"glmPCA";621.745;0.0372;0.0076;0.0206;-0.0101;"Full";16
"NBWaVE";302.351;0.0314;0.0065;0.0136;0.3775;"Full";16
"CMF";473.602;0.0331;0.0069;0.0153;0.0548;"Full";16
"NMF";NA;NA;NA;NA;NA;"Full";16
"NNLM";206.519;0.0319;0.0066;0.0113;0.0934;"Full";16
"AIRWLS";215.98;0.0317;0.0066;0.012;0.4612;"Full";16
"Newton";98.308;0.0317;0.0066;0.0131;0.4385;"Full";16
"C-SGD";59.209;0.0312;0.0065;0.0117;0.36;"Full";16
"B-SGD";33.536;0.0312;0.0065;0.0119;0.3281;"Full";16
"glmPCA";621.745;0.0371;0.146;0.0205;-0.0101;"Train";16
"NBWaVE";302.351;0.0303;0.1449;0.0132;0.3775;"Train";16
"CMF";473.602;0.0328;0.1453;0.0103;0.0548;"Train";16
"NMF";NA;NA;NA;NA;NA;"Train";16
"NNLM";206.519;0.0317;0.145;0.0101;0.0934;"Train";16
"AIRWLS";215.98;0.0314;0.145;0.0094;0.4612;"Train";16
"Newton";98.308;0.0314;0.145;0.0094;0.4385;"Train";16
"C-SGD";59.209;0.0304;0.1449;0.0109;0.36;"Train";16
"B-SGD";33.536;0.0296;0.1448;0.0113;0.3281;"Train";16
"glmPCA";621.745;0.0374;0.4945;0.021;-0.0101;"Test";16
"NBWaVE";302.351;0.0345;0.4942;0.0144;0.3775;"Test";16
"CMF";473.602;0.034;0.4943;0.0295;0.0548;"Test";16
"NMF";NA;NA;NA;NA;NA;"Test";16
"NNLM";206.519;0.0325;0.4941;0.0148;0.0934;"Test";16
"AIRWLS";215.98;0.0325;0.4941;0.0193;0.4612;"Test";16
"Newton";98.308;0.0326;0.4941;0.0235;0.4385;"Test";16
"C-SGD";59.209;0.0335;0.4942;0.0141;0.36;"Test";16
"B-SGD";33.536;0.0358;0.4943;0.0136;0.3281;"Test";16
"glmPCA";613.007;0.0374;0.0089;0.0209;-0.0379;"Full";17
"NBWaVE";212.723;0.0317;0.0075;0.0133;0.5072;"Full";17
"CMF";460.009;0.0333;0.008;0.015;0.1239;"Full";17
"NMF";NA;NA;NA;NA;NA;"Full";17
"NNLM";198.004;0.0323;0.0077;0.0109;0.141;"Full";17
"AIRWLS";219.751;0.0321;0.0077;0.0116;0.4886;"Full";17
"Newton";105.592;0.0321;0.0077;0.012;0.4464;"Full";17
"C-SGD";59.161;0.0315;0.0075;0.0112;0.4679;"Full";17
"B-SGD";34.071;0.0312;0.0075;0.0114;0.3928;"Full";17
"glmPCA";613.007;0.0374;0.1469;0.0207;-0.0379;"Train";17
"NBWaVE";212.723;0.0307;0.1456;0.0129;0.5072;"Train";17
"CMF";460.009;0.033;0.146;0.0097;0.1239;"Train";17
"NMF";NA;NA;NA;NA;NA;"Train";17
"NNLM";198.004;0.0321;0.1458;0.0096;0.141;"Train";17
"AIRWLS";219.751;0.0318;0.1458;0.009;0.4886;"Train";17
"Newton";105.592;0.0318;0.1458;0.009;0.4464;"Train";17
"C-SGD";59.161;0.0308;0.1456;0.0103;0.4679;"Train";17
"B-SGD";34.071;0.0296;0.1454;0.0108;0.3928;"Train";17
"glmPCA";613.007;0.0374;0.4955;0.0214;-0.0379;"Test";17
"NBWaVE";212.723;0.0346;0.4951;0.0142;0.5072;"Test";17
"CMF";460.009;0.0341;0.4952;0.0302;0.1239;"Test";17
"NMF";NA;NA;NA;NA;NA;"Test";17
"NNLM";198.004;0.0328;0.4951;0.0143;0.141;"Test";17
"AIRWLS";219.751;0.0328;0.495;0.019;0.4886;"Test";17
"Newton";105.592;0.0328;0.495;0.0207;0.4464;"Test";17
"C-SGD";59.161;0.0336;0.4951;0.0136;0.4679;"Test";17
"B-SGD";34.071;0.0355;0.4952;0.0129;0.3928;"Test";17
"glmPCA";569.869;0.0355;0.0071;0.0215;0.0712;"Full";18
"NBWaVE";218.769;0.0312;0.0063;0.0152;0.5683;"Full";18
"CMF";468.224;0.0328;0.0066;0.0158;0.195;"Full";18
"NMF";559.755;0.0337;0.0068;0.0159;0.0794;"Full";18
"NNLM";206.937;0.0316;0.0064;0.0128;0.1487;"Full";18
"AIRWLS";224.719;0.0314;0.0063;0.0134;0.6044;"Full";18
"Newton";105.336;0.0314;0.0063;0.0142;0.6042;"Full";18
"C-SGD";58.928;0.031;0.0063;0.013;0.5779;"Full";18
"B-SGD";33.581;0.0309;0.0062;0.0133;0.4987;"Full";18
"glmPCA";569.869;0.0355;0.1455;0.0207;0.0712;"Train";18
"NBWaVE";218.769;0.0302;0.1447;0.0149;0.5683;"Train";18
"CMF";468.224;0.0326;0.145;0.0119;0.195;"Train";18
"NMF";559.755;0.0336;0.1453;0.0136;0.0794;"Train";18
"NNLM";206.937;0.0314;0.1448;0.0117;0.1487;"Train";18
"AIRWLS";224.719;0.0312;0.1448;0.0109;0.6044;"Train";18
"Newton";105.336;0.0312;0.1448;0.0109;0.6042;"Train";18
"C-SGD";58.928;0.0302;0.1447;0.0122;0.5779;"Train";18
"B-SGD";33.581;0.0293;0.1446;0.0128;0.4987;"Train";18
"glmPCA";569.869;0.0355;0.4943;0.0237;0.0712;"Test";18
"NBWaVE";218.769;0.0341;0.4941;0.0161;0.5683;"Test";18
"CMF";468.224;0.0334;0.4942;0.0269;0.195;"Test";18
"NMF";559.755;0.0341;0.494;0.0224;0.0794;"Test";18
"NNLM";206.937;0.0321;0.4941;0.016;0.1487;"Test";18
"AIRWLS";224.719;0.0321;0.4941;0.0205;0.6044;"Test";18
"Newton";105.336;0.0322;0.494;0.0237;0.6042;"Test";18
"C-SGD";58.928;0.0331;0.4941;0.0154;0.5779;"Test";18
"B-SGD";33.581;0.0353;0.4943;0.0149;0.4987;"Test";18
"glmPCA";595.422;0.0354;0.0092;0.0185;-0.0253;"Full";19
"NBWaVE";255.576;0.0303;0.0079;0.0125;0.3899;"Full";19
"CMF";470.533;0.0321;0.0084;0.0142;0.0483;"Full";19
"NMF";562.318;0.0328;0.0085;0.0129;0.0435;"Full";19
"NNLM";192.967;0.0308;0.008;0.0102;0.0487;"Full";19
"AIRWLS";219.024;0.0307;0.008;0.0108;0.5364;"Full";19
"Newton";105.474;0.0307;0.008;0.0117;0.5395;"Full";19
"C-SGD";59.757;0.0301;0.0079;0.0107;0.4734;"Full";19
"B-SGD";33.834;0.0301;0.0079;0.0109;0.3854;"Full";19
"glmPCA";595.422;0.0353;0.1472;0.0184;-0.0253;"Train";19
"NBWaVE";255.576;0.0293;0.1459;0.0122;0.3899;"Train";19
"CMF";470.533;0.0318;0.1465;0.0091;0.0483;"Train";19
"NMF";562.318;0.0327;0.1468;0.0107;0.0435;"Train";19
"NNLM";192.967;0.0307;0.1462;0.0091;0.0487;"Train";19
"AIRWLS";219.024;0.0304;0.1462;0.0084;0.5364;"Train";19
"Newton";105.474;0.0304;0.1462;0.0084;0.5395;"Train";19
"C-SGD";59.757;0.0294;0.1459;0.0099;0.4734;"Train";19
"B-SGD";33.834;0.0286;0.1459;0.0102;0.3854;"Train";19
"glmPCA";595.422;0.0354;0.4955;0.0189;-0.0253;"Test";19
"NBWaVE";255.576;0.0331;0.4951;0.0133;0.3899;"Test";19
"CMF";470.533;0.0328;0.4952;0.0288;0.0483;"Test";19
"NMF";562.318;0.0332;0.495;0.0194;0.0435;"Test";19
"NNLM";192.967;0.0314;0.4951;0.0134;0.0487;"Test";19
"AIRWLS";219.024;0.0313;0.495;0.0174;0.5364;"Test";19
"Newton";105.474;0.0314;0.4949;0.021;0.5395;"Test";19
"C-SGD";59.757;0.0323;0.4951;0.0131;0.4734;"Test";19
"B-SGD";33.834;0.0343;0.4952;0.0128;0.3854;"Test";19
"glmPCA";579.552;0.0362;0.0076;0.0213;-0.0411;"Full";20
"NBWaVE";270.371;0.0307;0.0065;0.0137;0.5429;"Full";20
"CMF";473.776;0.0324;0.0068;0.0158;0.0408;"Full";20
"NMF";565.428;0.0332;0.007;0.0146;0.0295;"Full";20
"NNLM";198.718;0.0312;0.0066;0.0114;0.0962;"Full";20
"AIRWLS";224.288;0.031;0.0066;0.0119;0.5538;"Full";20
"Newton";104.365;0.031;0.0066;0.0129;0.5475;"Full";20
"C-SGD";59.109;0.0305;0.0065;0.0117;0.5183;"Full";20
"B-SGD";33.32;0.0304;0.0064;0.0119;0.4447;"Full";20
"glmPCA";579.552;0.0362;0.1457;0.0211;-0.0411;"Train";20
"NBWaVE";270.371;0.0296;0.1446;0.0134;0.5429;"Train";20
"CMF";473.776;0.0321;0.1449;0.0103;0.0408;"Train";20
"NMF";565.428;0.0329;0.1452;0.0118;0.0295;"Train";20
"NNLM";198.718;0.031;0.1447;0.0102;0.0962;"Train";20
"AIRWLS";224.288;0.0307;0.1447;0.0095;0.5538;"Train";20
"Newton";104.365;0.0307;0.1448;0.0095;0.5475;"Train";20
"C-SGD";59.109;0.0297;0.1446;0.0109;0.5183;"Train";20
"B-SGD";33.32;0.0289;0.1445;0.0113;0.4447;"Train";20
"glmPCA";579.552;0.0364;0.495;0.0219;-0.0411;"Test";20
"NBWaVE";270.371;0.0338;0.4947;0.0146;0.5429;"Test";20
"CMF";473.776;0.0333;0.4948;0.0314;0.0408;"Test";20
"NMF";565.428;0.0338;0.4946;0.0224;0.0295;"Test";20
"NNLM";198.718;0.0319;0.4947;0.0149;0.0962;"Test";20
"AIRWLS";224.288;0.0319;0.4946;0.0186;0.5538;"Test";20
"Newton";104.365;0.032;0.4945;0.0226;0.5475;"Test";20
"C-SGD";59.109;0.0329;0.4947;0.014;0.5183;"Test";20
"B-SGD";33.32;0.0349;0.4948;0.0135;0.4447;"Test";20
"glmPCA";603.243;0.0352;0.0088;0.022;-0.0278;"Full";21
"NBWaVE";268.268;0.0296;0.0074;0.0133;0.4662;"Full";21
"CMF";459.668;0.0311;0.0078;0.0159;0.1534;"Full";21
"NMF";564.484;0.0319;0.008;0.0141;0.1296;"Full";21
"NNLM";182.534;0.0301;0.0076;0.0109;0.0604;"Full";21
"AIRWLS";221.674;0.0299;0.0075;0.0117;0.395;"Full";21
"Newton";97.194;0.0299;0.0075;0.0123;0.4139;"Full";21
"C-SGD";60.529;0.0294;0.0074;0.0113;0.3907;"Full";21
"B-SGD";33.252;0.0291;0.0073;0.0115;0.3477;"Full";21
"glmPCA";603.243;0.0352;0.1469;0.0218;-0.0278;"Train";21
"NBWaVE";268.268;0.0287;0.1456;0.013;0.4662;"Train";21
"CMF";459.668;0.0309;0.146;0.0098;0.1534;"Train";21
"NMF";564.484;0.0318;0.1463;0.0115;0.1296;"Train";21
"NNLM";182.534;0.03;0.1458;0.0097;0.0604;"Train";21
"AIRWLS";221.674;0.0297;0.1457;0.0091;0.395;"Train";21
"Newton";97.194;0.0297;0.1458;0.0091;0.4139;"Train";21
"C-SGD";60.529;0.0286;0.1455;0.0105;0.3907;"Train";21
"B-SGD";33.252;0.0276;0.1454;0.011;0.3477;"Train";21
"glmPCA";603.243;0.0352;0.4953;0.0224;-0.0278;"Test";21
"NBWaVE";268.268;0.0323;0.4949;0.0142;0.4662;"Test";21
"CMF";459.668;0.0319;0.495;0.0332;0.1534;"Test";21
"NMF";564.484;0.0323;0.4947;0.0214;0.1296;"Test";21
"NNLM";182.534;0.0305;0.4948;0.0145;0.0604;"Test";21
"AIRWLS";221.674;0.0305;0.4948;0.019;0.395;"Test";21
"Newton";97.194;0.0306;0.4948;0.0215;0.4139;"Test";21
"C-SGD";60.529;0.0315;0.4949;0.0133;0.3907;"Test";21
"B-SGD";33.252;0.0333;0.495;0.0129;0.3477;"Test";21
"glmPCA";580.006;0.0344;0.0091;0.0189;-0.0164;"Full";22
"NBWaVE";223.275;0.0292;0.0077;0.0121;0.5418;"Full";22
"CMF";470.153;0.0308;0.0082;0.0138;0.2107;"Full";22
"NMF";556.513;0.0316;0.0084;0.0127;0.2041;"Full";22
"NNLM";215.643;0.0295;0.0079;0.0098;0.1006;"Full";22
"AIRWLS";217.515;0.0293;0.0078;0.0104;0.5969;"Full";22
"Newton";107.743;0.0293;0.0078;0.011;0.5919;"Full";22
"C-SGD";59.607;0.0288;0.0077;0.0102;0.5747;"Full";22
"B-SGD";33.636;0.0286;0.0076;0.0104;0.5482;"Full";22
"glmPCA";580.006;0.0344;0.1469;0.0187;-0.0164;"Train";22
"NBWaVE";223.275;0.0282;0.1456;0.0117;0.5418;"Train";22
"CMF";470.153;0.0305;0.146;0.0088;0.2107;"Train";22
"NMF";556.513;0.0313;0.1464;0.0103;0.2041;"Train";22
"NNLM";215.643;0.0293;0.1457;0.0087;0.1006;"Train";22
"AIRWLS";217.515;0.029;0.1457;0.0079;0.5969;"Train";22
"Newton";107.743;0.029;0.1457;0.0079;0.5919;"Train";22
"C-SGD";59.607;0.028;0.1455;0.0095;0.5747;"Train";22
"B-SGD";33.636;0.0272;0.1454;0.0098;0.5482;"Train";22
"glmPCA";580.006;0.0347;0.4959;0.0195;-0.0164;"Test";22
"NBWaVE";223.275;0.032;0.4954;0.013;0.5418;"Test";22
"CMF";470.153;0.0317;0.4956;0.0281;0.2107;"Test";22
"NMF";556.513;0.0322;0.4953;0.0199;0.2041;"Test";22
"NNLM";215.643;0.0302;0.4954;0.0132;0.1006;"Test";22
"AIRWLS";217.515;0.0301;0.4953;0.0175;0.5969;"Test";22
"Newton";107.743;0.0302;0.4953;0.02;0.5919;"Test";22
"C-SGD";59.607;0.0311;0.4954;0.0125;0.5747;"Test";22
"B-SGD";33.636;0.0326;0.4955;0.0121;0.5482;"Test";22
"glmPCA";609.06;0.0384;0.0077;0.0227;-0.0242;"Full";23
"NBWaVE";274.039;0.0322;0.0065;0.0141;0.4989;"Full";23
"CMF";477.987;0.034;0.0069;0.0153;0.1483;"Full";23
"NMF";559.883;0.0349;0.007;0.0149;0.0888;"Full";23
"NNLM";203.473;0.0328;0.0067;0.0118;0.1486;"Full";23
"AIRWLS";223.66;0.0326;0.0066;0.0123;0.5562;"Full";23
"Newton";102.673;0.0326;0.0066;0.013;0.5546;"Full";23
"C-SGD";58.491;0.0321;0.0065;0.012;0.5169;"Full";23
"B-SGD";33.448;0.0321;0.0065;0.0124;0.394;"Full";23
"glmPCA";609.06;0.0384;0.1459;0.0225;-0.0242;"Train";23
"NBWaVE";274.039;0.0312;0.1447;0.0138;0.4989;"Train";23
"CMF";477.987;0.0337;0.1451;0.0108;0.1483;"Train";23
"NMF";559.883;0.0348;0.1454;0.0124;0.0888;"Train";23
"NNLM";203.473;0.0327;0.1449;0.0106;0.1486;"Train";23
"AIRWLS";223.66;0.0323;0.1449;0.0099;0.5562;"Train";23
"Newton";102.673;0.0323;0.1449;0.0099;0.5546;"Train";23
"C-SGD";58.491;0.0313;0.1447;0.0113;0.5169;"Train";23
"B-SGD";33.448;0.0303;0.1447;0.0118;0.394;"Train";23
"glmPCA";609.06;0.0383;0.4949;0.0231;-0.0242;"Test";23
"NBWaVE";274.039;0.0352;0.4945;0.015;0.4989;"Test";23
"CMF";477.987;0.0346;0.4945;0.028;0.1483;"Test";23
"NMF";559.883;0.0353;0.4944;0.0222;0.0888;"Test";23
"NNLM";203.473;0.0334;0.4945;0.015;0.1486;"Test";23
"AIRWLS";223.66;0.0333;0.4944;0.0191;0.5562;"Test";23
"Newton";102.673;0.0334;0.4944;0.0219;0.5546;"Test";23
"C-SGD";58.491;0.0344;0.4945;0.0142;0.5169;"Test";23
"B-SGD";33.448;0.0372;0.4946;0.0139;0.394;"Test";23
"glmPCA";591.432;0.0359;0.0076;0.0213;-0.0197;"Full";24
"NBWaVE";264.85;0.03;0.0064;0.0138;0.5669;"Full";24
"CMF";473.411;0.0319;0.0068;Inf;0.0334;"Full";24
"NMF";562.294;0.0324;0.0069;0.0145;0.0738;"Full";24
"NNLM";188.821;0.0304;0.0065;0.0115;0.1414;"Full";24
"AIRWLS";218.133;0.0302;0.0064;0.0119;0.6153;"Full";24
"Newton";107.04;0.0302;0.0064;0.0126;0.6145;"Full";24
"C-SGD";60.219;0.0297;0.0063;0.0118;0.5942;"Full";24
"B-SGD";32.789;0.0297;0.0063;0.012;0.5564;"Full";24
"glmPCA";591.432;0.0359;0.1457;0.0211;-0.0197;"Train";24
"NBWaVE";264.85;0.029;0.1446;0.0134;0.5669;"Train";24
"CMF";473.411;0.0316;0.1449;Inf;0.0334;"Train";24
"NMF";562.294;0.0322;0.1452;0.012;0.0738;"Train";24
"NNLM";188.821;0.0302;0.1447;0.0103;0.1414;"Train";24
"AIRWLS";218.133;0.0299;0.1447;0.0096;0.6153;"Train";24
"Newton";107.04;0.0299;0.1447;0.0096;0.6145;"Train";24
"C-SGD";60.219;0.029;0.1445;0.011;0.5942;"Train";24
"B-SGD";32.789;0.0281;0.1444;0.0115;0.5564;"Train";24
"glmPCA";591.432;0.0359;0.4949;0.0216;-0.0197;"Test";24
"NBWaVE";264.85;0.0329;0.4945;0.0147;0.5669;"Test";24
"CMF";473.411;0.0327;0.4948;Inf;0.0334;"Test";24
"NMF";562.294;0.0329;0.4944;0.0215;0.0738;"Test";24
"NNLM";188.821;0.0309;0.4945;0.0149;0.1414;"Test";24
"AIRWLS";218.133;0.0308;0.4945;0.0185;0.6153;"Test";24
"Newton";107.04;0.0309;0.4944;0.0214;0.6145;"Test";24
"C-SGD";60.219;0.0317;0.4945;0.014;0.5942;"Test";24
"B-SGD";32.789;0.0344;0.4946;0.0136;0.5564;"Test";24
"glmPCA";574.799;0.0371;0.0072;0.0227;-0.023;"Full";25
"NBWaVE";261.078;0.0306;0.0059;0.0147;0.5198;"Full";25
"CMF";476.633;0.032;0.0062;0.0197;0.0613;"Full";25
"NMF";562.83;0.0329;0.0064;0.0154;0.0466;"Full";25
"NNLM";189.914;0.0309;0.006;0.0124;0.0799;"Full";25
"AIRWLS";218.391;0.0307;0.006;0.0127;0.5593;"Full";25
"Newton";100.887;0.0307;0.006;0.0136;0.55;"Full";25
"C-SGD";59.921;0.0303;0.0059;0.0126;0.5609;"Full";25
"B-SGD";34.178;0.0301;0.0059;0.0128;0.515;"Full";25
"glmPCA";574.799;0.0371;0.1453;0.0225;-0.023;"Train";25
"NBWaVE";261.078;0.0296;0.1441;0.0143;0.5198;"Train";25
"CMF";476.633;0.0318;0.1445;0.0115;0.0613;"Train";25
"NMF";562.83;0.0327;0.1447;0.013;0.0466;"Train";25
"NNLM";189.914;0.0307;0.1442;0.0113;0.0799;"Train";25
"AIRWLS";218.391;0.0304;0.1442;0.0106;0.5593;"Train";25
"Newton";100.887;0.0304;0.1442;0.0105;0.55;"Train";25
"C-SGD";59.921;0.0294;0.1441;0.0118;0.5609;"Train";25
"B-SGD";34.178;0.0285;0.144;0.0122;0.515;"Train";25
"glmPCA";574.799;0.0372;0.4949;0.0234;-0.023;"Test";25
"NBWaVE";261.078;0.0337;0.4945;0.0159;0.5198;"Test";25
"CMF";476.633;0.0329;0.4943;0.0432;0.0613;"Test";25
"NMF";562.83;0.0334;0.4943;0.0222;0.0466;"Test";25
"NNLM";189.914;0.0315;0.4945;0.0155;0.0799;"Test";25
"AIRWLS";218.391;0.0315;0.4944;0.019;0.5593;"Test";25
"Newton";100.887;0.0316;0.4943;0.0224;0.55;"Test";25
"C-SGD";59.921;0.0327;0.4945;0.0149;0.5609;"Test";25
"B-SGD";34.178;0.0349;0.4946;0.0146;0.515;"Test";25
