"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"NBWaVE";243.495;0.0447;0.1502;0.0184;0.4735;"Train";15
"CMF";426.697;0.0449;0.1503;0.0177;-0.0046;"Train";15
"NMF";NA;NA;NA;NA;NA;"Train";15
"NNLM";316.372;0.0445;0.1502;0.0174;-2e-04;"Train";15
"AIRWLS";210.297;0.0436;0.15;0.0166;0.4902;"Train";15
"Newton";196.077;0.0435;0.15;0.0166;0.4403;"Train";15
"C-SGD";88.18;0.0434;0.15;0.0171;0.4802;"Train";15
"B-SGD";50.382;0.0427;0.1498;0.0171;0.4732;"Train";15
"glmPCA";1456.393;0.0495;0.4984;0.0249;-0.0252;"Test";15
"NBWaVE";243.495;0.0454;0.4978;0.0189;0.4735;"Test";15
"CMF";426.697;0.0452;0.4978;0.0196;-0.0046;"Test";15
"NMF";NA;NA;NA;NA;NA;"Test";15
"NNLM";316.372;0.0448;0.4977;0.0184;-2e-04;"Test";15
"AIRWLS";210.297;0.0439;0.4976;0.0179;0.4902;"Test";15
"Newton";196.077;0.0439;0.4976;0.018;0.4403;"Test";15
"C-SGD";88.18;0.0441;0.4976;0.0177;0.4802;"Test";15
"B-SGD";50.382;0.0435;0.4976;0.0177;0.4732;"Test";15
"glmPCA";1425.052;0.0475;0.0131;0.0282;-0.0163;"Full";16
"NBWaVE";246.405;0.0431;0.0119;0.0198;0.4436;"Full";16
"CMF";394.365;0.0439;0.0122;0.0209;0.1197;"Full";16
"NMF";643.33;0.0452;0.0125;0.0225;0.0377;"Full";16
"NNLM";304.638;0.043;0.0119;0.0195;0.0097;"Full";16
"AIRWLS";265.109;0.0419;0.0116;0.0178;0.4974;"Full";16
"Newton";204.99;0.0419;0.0116;0.0179;0.4869;"Full";16
"C-SGD";88.017;0.0418;0.0116;0.0183;0.4966;"Full";16
"B-SGD";56.072;0.0412;0.0115;0.0184;0.4816;"Full";16
"glmPCA";1425.052;0.0476;0.1507;0.0281;-0.0163;"Train";16
"NBWaVE";246.405;0.043;0.1496;0.0197;0.4436;"Train";16
"CMF";394.365;0.0439;0.1499;0.0198;0.1197;"Train";16
"NMF";643.33;0.0452;0.1502;0.0218;0.0377;"Train";16
"NNLM";304.638;0.043;0.1497;0.0191;0.0097;"Train";16
"AIRWLS";265.109;0.0419;0.1494;0.0174;0.4974;"Train";16
"Newton";204.99;0.0419;0.1494;0.0174;0.4869;"Train";16
"C-SGD";88.017;0.0417;0.1494;0.0181;0.4966;"Train";16
"B-SGD";56.072;0.0411;0.1492;0.0182;0.4816;"Train";16
"glmPCA";1425.052;0.0475;0.4974;0.0285;-0.0163;"Test";16
"NBWaVE";246.405;0.0434;0.4968;0.0202;0.4436;"Test";16
"CMF";394.365;0.0439;0.4969;0.024;0.1197;"Test";16
"NMF";643.33;0.0452;0.497;0.0247;0.0377;"Test";16
"NNLM";304.638;0.0431;0.4968;0.0206;0.0097;"Test";16
"AIRWLS";265.109;0.042;0.4967;0.019;0.4974;"Test";16
"Newton";204.99;0.0419;0.4966;0.0191;0.4869;"Test";16
"C-SGD";88.017;0.0421;0.4967;0.0189;0.4966;"Test";16
"B-SGD";56.072;0.0416;0.4966;0.0188;0.4816;"Test";16
"glmPCA";2102.244;0.0501;0.0146;0.0243;-0.0396;"Full";17
"NBWaVE";259.01;0.0454;0.0132;0.0176;0.4553;"Full";17
"CMF";413.052;0.0461;0.0135;0.0181;0.1441;"Full";17
"NMF";NA;NA;NA;NA;NA;"Full";17
"NNLM";318.879;0.0452;0.0132;0.017;-0.0037;"Full";17
"AIRWLS";255.435;0.0442;0.0129;0.0158;0.5014;"Full";17
"Newton";212.182;0.0442;0.0129;0.0159;0.4468;"Full";17
"C-SGD";80.73;0.0441;0.0129;0.0164;0.4633;"Full";17
"B-SGD";57.897;0.0434;0.0127;0.0163;0.4556;"Full";17
"glmPCA";2102.244;0.0501;0.1519;0.0242;-0.0396;"Train";17
"NBWaVE";259.01;0.0452;0.1507;0.0175;0.4553;"Train";17
"CMF";413.052;0.0461;0.1509;0.0173;0.1441;"Train";17
"NMF";NA;NA;NA;NA;NA;"Train";17
"NNLM";318.879;0.0452;0.1507;0.0166;-0.0037;"Train";17
"AIRWLS";255.435;0.0442;0.1504;0.0154;0.5014;"Train";17
"Newton";212.182;0.0441;0.1504;0.0154;0.4468;"Train";17
"C-SGD";80.73;0.044;0.1504;0.0162;0.4633;"Train";17
"B-SGD";57.897;0.0433;0.1502;0.0162;0.4556;"Train";17
"glmPCA";2102.244;0.0501;0.4983;0.0246;-0.0396;"Test";17
"NBWaVE";259.01;0.0458;0.4976;0.0179;0.4553;"Test";17
"CMF";413.052;0.0462;0.4977;0.0206;0.1441;"Test";17
"NMF";NA;NA;NA;NA;NA;"Test";17
"NNLM";318.879;0.0453;0.4976;0.0179;-0.0037;"Test";17
"AIRWLS";255.435;0.0444;0.4975;0.0171;0.5014;"Test";17
"Newton";212.182;0.0443;0.4975;0.0172;0.4468;"Test";17
"C-SGD";80.73;0.0445;0.4975;0.0169;0.4633;"Test";17
"B-SGD";57.897;0.0439;0.4974;0.0167;0.4556;"Test";17
"glmPCA";1392.485;0.0491;0.014;0.0263;-0.0146;"Full";18
"NBWaVE";263.684;0.0447;0.0128;0.0195;0.4601;"Full";18
"CMF";420.003;0.0454;0.0131;Inf;0.0081;"Full";18
"NMF";644.024;0.0463;0.0133;0.0211;0.0391;"Full";18
"NNLM";320.21;0.0446;0.0128;0.0194;-0.0064;"Full";18
"AIRWLS";260.784;0.0436;0.0126;0.0177;0.4404;"Full";18
"Newton";262.781;0.0436;0.0126;0.0177;0.4137;"Full";18
"C-SGD";80.397;0.0436;0.0126;0.0187;0.4318;"Full";18
"B-SGD";55.137;0.0429;0.0124;0.0187;0.418;"Full";18
"glmPCA";1392.485;0.0491;0.1514;0.0263;-0.0146;"Train";18
"NBWaVE";263.684;0.0446;0.1503;0.0193;0.4601;"Train";18
"CMF";420.003;0.0452;0.1505;0.0193;0.0081;"Train";18
"NMF";644.024;0.0462;0.1507;0.0206;0.0391;"Train";18
"NNLM";320.21;0.0446;0.1504;0.0189;-0.0064;"Train";18
"AIRWLS";260.784;0.0436;0.1501;0.0173;0.4404;"Train";18
"Newton";262.781;0.0435;0.1501;0.0173;0.4137;"Train";18
"C-SGD";80.397;0.0434;0.1501;0.0185;0.4318;"Train";18
"B-SGD";55.137;0.0427;0.1499;0.0184;0.418;"Train";18
"glmPCA";1392.485;0.0491;0.498;0.0266;-0.0146;"Test";18
"NBWaVE";263.684;0.0451;0.4974;0.0199;0.4601;"Test";18
"CMF";420.003;0.0459;0.4977;Inf;0.0081;"Test";18
"NMF";644.024;0.0464;0.4976;0.0226;0.0391;"Test";18
"NNLM";320.21;0.0448;0.4974;0.021;-0.0064;"Test";18
"AIRWLS";260.784;0.0437;0.4973;0.0187;0.4404;"Test";18
"Newton";262.781;0.0437;0.4973;0.0188;0.4137;"Test";18
"C-SGD";80.397;0.044;0.4973;0.0195;0.4318;"Test";18
"B-SGD";55.137;0.0435;0.4973;0.0193;0.418;"Test";18
"glmPCA";1400.305;0.0469;0.0126;0.0271;-0.0101;"Full";19
"NBWaVE";243.101;0.0426;0.0115;0.0202;0.4591;"Full";19
"CMF";420.698;0.0431;0.0116;0.0205;0.0019;"Full";19
"NMF";NA;NA;NA;NA;NA;"Full";19
"NNLM";318.355;0.0425;0.0115;0.0197;-0.007;"Full";19
"AIRWLS";287.149;0.0415;0.0112;0.0184;0.4435;"Full";19
"Newton";263.723;0.0415;0.0112;0.0185;0.4809;"Full";19
"C-SGD";80.413;0.0416;0.0112;0.0191;0.3937;"Full";19
"B-SGD";50.369;0.041;0.0111;0.0191;0.4077;"Full";19
"glmPCA";1400.305;0.0469;0.15;0.027;-0.0101;"Train";19
"NBWaVE";243.101;0.0425;0.149;0.0201;0.4591;"Train";19
"CMF";420.698;0.043;0.1491;0.0198;0.0019;"Train";19
"NMF";NA;NA;NA;NA;NA;"Train";19
"NNLM";318.355;0.0424;0.149;0.0194;-0.007;"Train";19
"AIRWLS";287.149;0.0415;0.1488;0.018;0.4435;"Train";19
"Newton";263.723;0.0414;0.1488;0.018;0.4809;"Train";19
"C-SGD";80.413;0.0414;0.1488;0.0189;0.3937;"Train";19
"B-SGD";50.369;0.0407;0.1486;0.0189;0.4077;"Train";19
"glmPCA";1400.305;0.047;0.4976;0.0274;-0.0101;"Test";19
"NBWaVE";243.101;0.0431;0.4971;0.0206;0.4591;"Test";19
"CMF";420.698;0.0432;0.4971;0.0224;0.0019;"Test";19
"NMF";NA;NA;NA;NA;NA;"Test";19
"NNLM";318.355;0.0427;0.4971;0.0207;-0.007;"Test";19
"AIRWLS";287.149;0.0418;0.4969;0.0196;0.4435;"Test";19
"Newton";263.723;0.0417;0.4969;0.0197;0.4809;"Test";19
"C-SGD";80.413;0.042;0.497;0.0197;0.3937;"Test";19
"B-SGD";50.369;0.0415;0.4969;0.0196;0.4077;"Test";19
"glmPCA";1383.671;0.0503;0.014;0.0259;-0.0204;"Full";20
"NBWaVE";254.404;0.0458;0.0128;0.0194;0.4503;"Full";20
"CMF";431.944;0.0459;0.0129;0.0194;0.0315;"Full";20
"NMF";645.783;0.0471;0.0132;0.0208;-0.0184;"Full";20
"NNLM";318.557;0.0453;0.0127;0.0186;-0.0035;"Full";20
"AIRWLS";304.413;0.0446;0.0125;0.0176;0.4879;"Full";20
"Newton";192.443;0.0445;0.0125;0.0176;0.4649;"Full";20
"C-SGD";80.235;0.0445;0.0125;0.0181;0.4435;"Full";20
"B-SGD";55.176;0.0438;0.0124;0.0181;0.4606;"Full";20
"glmPCA";1383.671;0.0504;0.1516;0.0258;-0.0204;"Train";20
"NBWaVE";254.404;0.0457;0.1505;0.0193;0.4503;"Train";20
"CMF";431.944;0.0459;0.1506;0.0189;0.0315;"Train";20
"NMF";645.783;0.0472;0.1508;0.0204;-0.0184;"Train";20
"NNLM";318.557;0.0453;0.1504;0.0184;-0.0035;"Train";20
"AIRWLS";304.413;0.0446;0.1503;0.0172;0.4879;"Train";20
"Newton";192.443;0.0445;0.1503;0.0172;0.4649;"Train";20
"C-SGD";80.235;0.0444;0.1502;0.018;0.4435;"Train";20
"B-SGD";55.176;0.0437;0.1501;0.0179;0.4606;"Train";20
"glmPCA";1383.671;0.0502;0.4977;0.026;-0.0204;"Test";20
"NBWaVE";254.404;0.0461;0.4971;0.0196;0.4503;"Test";20
"CMF";431.944;0.0459;0.4971;0.021;0.0315;"Test";20
"NMF";645.783;0.0471;0.4972;0.0217;-0.0184;"Test";20
"NNLM";318.557;0.0453;0.4971;0.0192;-0.0035;"Test";20
"AIRWLS";304.413;0.0447;0.497;0.0186;0.4879;"Test";20
"Newton";192.443;0.0446;0.497;0.0188;0.4649;"Test";20
"C-SGD";80.235;0.0448;0.497;0.0185;0.4435;"Test";20
"B-SGD";55.176;0.0442;0.4969;0.0184;0.4606;"Test";20
"glmPCA";1411.574;0.0509;0.0132;0.028;-0.0152;"Full";21
"NBWaVE";244.166;0.0463;0.012;0.0212;0.4849;"Full";21
"CMF";429.669;0.0462;0.0121;Inf;0.0054;"Full";21
"NMF";NA;NA;NA;NA;NA;"Full";21
"NNLM";318.945;0.0458;0.012;Inf;0.125;"Full";21
"AIRWLS";188.317;0.045;0.0117;0.0194;0.5146;"Full";21
"Newton";205.299;0.045;0.0117;0.0194;0.4356;"Full";21
"C-SGD";82.447;0.0449;0.0117;0.0198;0.4551;"Full";21
"B-SGD";50.094;0.0442;0.0116;0.0197;0.463;"Full";21
"glmPCA";1411.574;0.0509;0.1507;0.028;-0.0152;"Train";21
"NBWaVE";244.166;0.0462;0.1497;0.0211;0.4849;"Train";21
"CMF";429.669;0.0463;0.1497;Inf;0.0054;"Train";21
"NMF";NA;NA;NA;NA;NA;"Train";21
"NNLM";318.945;0.0458;0.1497;0.0201;0.125;"Train";21
"AIRWLS";188.317;0.045;0.1495;0.0191;0.5146;"Train";21
"Newton";205.299;0.045;0.1495;0.0191;0.4356;"Train";21
"C-SGD";82.447;0.0448;0.1494;0.0196;0.4551;"Train";21
"B-SGD";50.094;0.0441;0.1493;0.0196;0.463;"Train";21
"glmPCA";1411.574;0.0507;0.4975;0.0283;-0.0152;"Test";21
"NBWaVE";244.166;0.0465;0.4969;0.0215;0.4849;"Test";21
"CMF";429.669;0.0461;0.4969;Inf;0.0054;"Test";21
"NMF";NA;NA;NA;NA;NA;"Test";21
"NNLM";318.945;0.0458;0.4969;Inf;0.125;"Test";21
"AIRWLS";188.317;0.045;0.4968;0.0202;0.5146;"Test";21
"Newton";205.299;0.045;0.4967;0.0202;0.4356;"Test";21
"C-SGD";82.447;0.0451;0.4968;0.0202;0.4551;"Test";21
"B-SGD";50.094;0.0446;0.4967;0.0201;0.463;"Test";21
"glmPCA";1425.583;0.0481;0.0147;0.0276;-0.0297;"Full";22
"NBWaVE";268.183;0.0438;0.0134;0.0186;0.4612;"Full";22
"CMF";398.302;0.0441;0.0136;Inf;0.0029;"Full";22
"NMF";NA;NA;NA;NA;NA;"Full";22
"NNLM";315.961;0.0436;0.0134;Inf;0.0855;"Full";22
"AIRWLS";258.968;0.0427;0.0131;0.0167;0.4668;"Full";22
"Newton";156.697;0.0427;0.0131;0.0168;0.4818;"Full";22
"C-SGD";80.076;0.0427;0.0131;0.0174;0.4394;"Full";22
"B-SGD";52.958;0.0421;0.013;0.0173;0.4028;"Full";22
"glmPCA";1425.583;0.0481;0.1518;0.0275;-0.0297;"Train";22
"NBWaVE";268.183;0.0437;0.1507;0.0185;0.4612;"Train";22
"CMF";398.302;0.0441;0.1508;0.0179;0.0029;"Train";22
"NMF";NA;NA;NA;NA;NA;"Train";22
"NNLM";315.961;0.0435;0.1507;0.0175;0.0855;"Train";22
"AIRWLS";258.968;0.0427;0.1505;0.0162;0.4668;"Train";22
"Newton";156.697;0.0426;0.1505;0.0162;0.4818;"Train";22
"C-SGD";80.076;0.0426;0.1504;0.0172;0.4394;"Train";22
"B-SGD";52.958;0.0419;0.1503;0.0171;0.4028;"Train";22
"glmPCA";1425.583;0.0481;0.4986;0.0279;-0.0297;"Test";22
"NBWaVE";268.183;0.0442;0.498;0.019;0.4612;"Test";22
"CMF";398.302;0.0443;0.4981;Inf;0.0029;"Test";22
"NMF";NA;NA;NA;NA;NA;"Test";22
"NNLM";315.961;0.0437;0.4979;Inf;0.0855;"Test";22
"AIRWLS";258.968;0.0429;0.4978;0.0181;0.4668;"Test";22
"Newton";156.697;0.0429;0.4978;0.0186;0.4818;"Test";22
"C-SGD";80.076;0.0431;0.4979;0.018;0.4394;"Test";22
"B-SGD";52.958;0.0426;0.4978;0.0178;0.4028;"Test";22
"glmPCA";1397.55;0.0477;0.015;0.0255;-0.0266;"Full";23
"NBWaVE";282.782;0.0434;0.0137;0.0179;0.471;"Full";23
"CMF";422.813;0.0437;0.0138;0.0179;0.1275;"Full";23
"NMF";NA;NA;NA;NA;NA;"Full";23
"NNLM";326.993;0.0433;0.0137;0.0173;0.0085;"Full";23
"AIRWLS";233.092;0.0423;0.0134;0.0161;0.4777;"Full";23
"Newton";245.468;0.0423;0.0134;0.0161;0.4409;"Full";23
"C-SGD";92.9;0.0421;0.0133;0.0166;0.4502;"Full";23
"B-SGD";51.663;0.0415;0.0132;0.0165;0.4596;"Full";23
"glmPCA";1397.55;0.0476;0.1522;0.0254;-0.0266;"Train";23
"NBWaVE";282.782;0.0432;0.151;0.0177;0.471;"Train";23
"CMF";422.813;0.0437;0.1511;0.0173;0.1275;"Train";23
"NMF";NA;NA;NA;NA;NA;"Train";23
"NNLM";326.993;0.0432;0.151;0.017;0.0085;"Train";23
"AIRWLS";233.092;0.0422;0.1507;0.0157;0.4777;"Train";23
"Newton";245.468;0.0422;0.1507;0.0157;0.4409;"Train";23
"C-SGD";92.9;0.042;0.1507;0.0164;0.4502;"Train";23
"B-SGD";51.663;0.0413;0.1505;0.0163;0.4596;"Train";23
"glmPCA";1397.55;0.0478;0.4986;0.0258;-0.0266;"Test";23
"NBWaVE";282.782;0.0439;0.498;0.0183;0.471;"Test";23
"CMF";422.813;0.0439;0.498;0.0198;0.1275;"Test";23
"NMF";NA;NA;NA;NA;NA;"Test";23
"NNLM";326.993;0.0435;0.498;0.0184;0.0085;"Test";23
"AIRWLS";233.092;0.0426;0.4979;0.0174;0.4777;"Test";23
"Newton";245.468;0.0425;0.4978;0.0174;0.4409;"Test";23
"C-SGD";92.9;0.0426;0.4979;0.0172;0.4502;"Test";23
"B-SGD";51.663;0.0421;0.4978;0.017;0.4596;"Test";23
"glmPCA";1463.761;0.0448;0.0138;0.0253;-0.0289;"Full";24
"NBWaVE";258.809;0.0411;0.0127;0.0189;0.4669;"Full";24
"CMF";407.66;0.0412;0.0128;0.0186;-3e-04;"Full";24
"NMF";NA;NA;NA;NA;NA;"Full";24
"NNLM";318.608;0.0408;0.0127;0.0179;0.0105;"Full";24
"AIRWLS";330.44;0.0402;0.0125;0.0173;0.4489;"Full";24
"Newton";245.409;0.0402;0.0125;0.0176;0.419;"Full";24
"C-SGD";88.849;0.0401;0.0125;0.0176;0.3739;"Full";24
"B-SGD";53.941;0.0397;0.0123;0.0176;0.4119;"Full";24
"glmPCA";1463.761;0.0447;0.151;0.0252;-0.0289;"Train";24
"NBWaVE";258.809;0.0409;0.1501;0.0188;0.4669;"Train";24
"CMF";407.66;0.0411;0.1501;0.0179;-3e-04;"Train";24
"NMF";NA;NA;NA;NA;NA;"Train";24
"NNLM";318.608;0.0407;0.15;0.0176;0.0105;"Train";24
"AIRWLS";330.44;0.0401;0.1499;0.0166;0.4489;"Train";24
"Newton";245.409;0.0401;0.1499;0.0166;0.419;"Train";24
"C-SGD";88.849;0.0399;0.1498;0.0173;0.3739;"Train";24
"B-SGD";53.941;0.0394;0.1497;0.0174;0.4119;"Train";24
"glmPCA";1463.761;0.045;0.4982;0.0256;-0.0289;"Test";24
"NBWaVE";258.809;0.0418;0.4977;0.0193;0.4669;"Test";24
"CMF";407.66;0.0415;0.4977;0.0206;-3e-04;"Test";24
"NMF";NA;NA;NA;NA;NA;"Test";24
"NNLM";318.608;0.0411;0.4976;0.0189;0.0105;"Test";24
"AIRWLS";330.44;0.0406;0.4976;0.0191;0.4489;"Test";24
"Newton";245.409;0.0406;0.4976;0.0202;0.419;"Test";24
"C-SGD";88.849;0.0407;0.4976;0.0182;0.3739;"Test";24
"B-SGD";53.941;0.0403;0.4976;0.0181;0.4119;"Test";24
"glmPCA";1400.313;0.0524;0.0135;0.0274;-0.0227;"Full";25
"NBWaVE";270.08;0.0475;0.0123;0.02;0.4842;"Full";25
"CMF";417.56;0.0478;0.0124;0.0201;0.0333;"Full";25
"NMF";550.325;0.0492;0.0127;0.0216;-0.0168;"Full";25
"NNLM";276.897;0.0472;0.0123;0.0194;-0.0261;"Full";25
"AIRWLS";188.221;0.0462;0.012;0.0182;0.4999;"Full";25
"Newton";173.151;0.0462;0.012;0.0182;0.4861;"Full";25
"C-SGD";65.762;0.0461;0.012;0.0187;0.4476;"Full";25
"B-SGD";42.889;0.0454;0.0118;0.0186;0.4909;"Full";25
"glmPCA";1400.313;0.0524;0.151;0.0273;-0.0227;"Train";25
"NBWaVE";270.08;0.0473;0.1499;0.0199;0.4842;"Train";25
"CMF";417.56;0.0478;0.15;0.0195;0.0333;"Train";25
"NMF";550.325;0.0491;0.1503;0.0211;-0.0168;"Train";25
"NNLM";276.897;0.0471;0.1499;0.019;-0.0261;"Train";25
"AIRWLS";188.221;0.0461;0.1497;0.0177;0.4999;"Train";25
"Newton";173.151;0.0461;0.1497;0.0177;0.4861;"Train";25
"C-SGD";65.762;0.046;0.1496;0.0185;0.4476;"Train";25
"B-SGD";42.889;0.0452;0.1495;0.0184;0.4909;"Train";25
"glmPCA";1400.313;0.0524;0.4977;0.0277;-0.0227;"Test";25
"NBWaVE";270.08;0.0479;0.4971;0.0204;0.4842;"Test";25
"CMF";417.56;0.0479;0.4971;0.0221;0.0333;"Test";25
"NMF";550.325;0.0493;0.4972;0.0228;-0.0168;"Test";25
"NNLM";276.897;0.0473;0.497;0.0203;-0.0261;"Test";25
"AIRWLS";188.221;0.0464;0.4969;0.0195;0.4999;"Test";25
"Newton";173.151;0.0463;0.4969;0.0196;0.4861;"Test";25
"C-SGD";65.762;0.0465;0.4969;0.0192;0.4476;"Test";25
"B-SGD";42.889;0.046;0.4969;0.0191;0.4909;"Test";25
