"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"C-SGD";3.341;0.0152;0.0024;0.0065;0.4264;"Full";15
"B-SGD";1.913;0.0162;0.0026;0.0074;0.3483;"Full";15
"glmPCA";11.462;0.0184;0.1427;0.0151;0.2384;"Train";15
"NBWaVE";7.356;0.0141;0.1423;0.0071;0.32;"Train";15
"CMF";8.903;0.0174;0.1429;0.0061;0.1238;"Train";15
"NMF";1.608;0.0182;0.1428;0.008;0.1214;"Train";15
"NNLM";3.575;0.0159;0.1422;0.0056;0.1275;"Train";15
"AIRWLS";3.579;0.0149;0.1422;0.0034;0.4515;"Train";15
"Newton";1.827;0.0148;0.1422;0.0034;0.4661;"Train";15
"C-SGD";3.341;0.0147;0.1422;0.0039;0.4264;"Train";15
"B-SGD";1.913;0.0149;0.1423;0.0047;0.3483;"Train";15
"glmPCA";11.462;0.0187;0.4908;0.0207;0.2384;"Test";15
"NBWaVE";7.356;0.0171;0.4905;0.0137;0.32;"Test";15
"CMF";8.903;0.0187;0.4903;0.0344;0.1238;"Test";15
"NMF";1.608;0.0189;0.4907;0.0224;0.1214;"Test";15
"NNLM";3.575;0.0168;0.491;0.0175;0.1275;"Test";15
"AIRWLS";3.579;0.0158;0.4908;0.0145;0.4515;"Test";15
"Newton";1.827;0.0158;0.4908;0.0158;0.4661;"Test";15
"C-SGD";3.341;0.0167;0.4907;0.0136;0.4264;"Test";15
"B-SGD";1.913;0.0199;0.4909;0.0151;0.3483;"Test";15
"glmPCA";11.691;0.021;0.0016;0.015;0.0887;"Full";16
"NBWaVE";13.281;0.0164;0.0013;0.0104;0.3338;"Full";16
"CMF";10.106;0.0183;0.0014;0.0093;0.0425;"Full";16
"NMF";4.801;0.0197;0.0015;0.0118;0.0086;"Full";16
"NNLM";3.578;0.0176;0.0014;0.0101;0.0617;"Full";16
"AIRWLS";3.545;0.0164;0.0013;0.0068;0.3223;"Full";16
"Newton";1.813;0.0163;0.0013;0.0074;0.3592;"Full";16
"C-SGD";3.336;0.0162;0.0013;0.0074;0.257;"Full";16
"B-SGD";1.917;0.0157;0.0012;0.0077;0.1252;"Full";16
"glmPCA";11.691;0.0208;0.1408;0.0122;0.0887;"Train";16
"NBWaVE";13.281;0.0153;0.1406;0.0097;0.3338;"Train";16
"CMF";10.106;0.018;0.1407;0.0064;0.0425;"Train";16
"NMF";4.801;0.0194;0.1408;0.0082;0.0086;"Train";16
"NNLM";3.578;0.0173;0.1403;0.0065;0.0617;"Train";16
"AIRWLS";3.545;0.0161;0.1405;0.0051;0.3223;"Train";16
"Newton";1.813;0.0159;0.1405;0.0051;0.3592;"Train";16
"C-SGD";3.336;0.015;0.1405;0.0061;0.257;"Train";16
"B-SGD";1.917;0.0139;0.1404;0.0068;0.1252;"Train";16
"glmPCA";11.691;0.0215;0.4915;0.023;0.0887;"Test";16
"NBWaVE";13.281;0.0193;0.4912;0.0124;0.3338;"Test";16
"CMF";10.106;0.0191;0.4913;0.0178;0.0425;"Test";16
"NMF";4.801;0.0207;0.4913;0.0226;0.0086;"Test";16
"NNLM";3.578;0.0185;0.4919;0.0206;0.0617;"Test";16
"AIRWLS";3.545;0.0175;0.4913;0.0119;0.3223;"Test";16
"Newton";1.813;0.0176;0.4913;0.0142;0.3592;"Test";16
"C-SGD";3.336;0.0194;0.4914;0.0111;0.257;"Test";16
"B-SGD";1.917;0.0207;0.4914;0.0106;0.1252;"Test";16
"glmPCA";13.316;0.0175;0.0027;0.0103;-0.0535;"Full";17
"NBWaVE";9.135;0.0132;0.0021;0.007;0.3087;"Full";17
"CMF";8.878;0.0157;0.0025;0.0068;0.018;"Full";17
"NMF";4.795;0.0163;0.0025;0.008;-0.0263;"Full";17
"NNLM";3.562;0.0145;0.0023;0.0056;0.0353;"Full";17
"AIRWLS";3.547;0.0135;0.0021;0.0048;0.3018;"Full";17
"Newton";1.818;0.0135;0.0021;0.0058;0.3075;"Full";17
"C-SGD";3.332;0.0134;0.0021;0.0051;0.3556;"Full";17
"B-SGD";1.916;0.014;0.0022;0.0054;0.1471;"Full";17
"glmPCA";13.316;0.0176;0.1414;0.0097;-0.0535;"Train";17
"NBWaVE";9.135;0.0125;0.1408;0.0066;0.3087;"Train";17
"CMF";8.878;0.0157;0.1414;0.0048;0.018;"Train";17
"NMF";4.795;0.0162;0.1413;0.005;-0.0263;"Train";17
"NNLM";3.562;0.0144;0.1408;0.0044;0.0353;"Train";17
"AIRWLS";3.547;0.0133;0.1408;0.003;0.3018;"Train";17
"Newton";1.818;0.0133;0.1407;0.003;0.3075;"Train";17
"C-SGD";3.332;0.0126;0.1407;0.0042;0.3556;"Train";17
"B-SGD";1.916;0.0121;0.1408;0.0046;0.1471;"Train";17
"glmPCA";13.316;0.0172;0.4927;0.0119;-0.0535;"Test";17
"NBWaVE";9.135;0.015;0.4924;0.008;0.3087;"Test";17
"CMF";8.878;0.0157;0.4922;0.0124;0.018;"Test";17
"NMF";4.795;0.0164;0.4925;0.0163;-0.0263;"Test";17
"NNLM";3.562;0.0147;0.4929;0.0091;0.0353;"Test";17
"AIRWLS";3.547;0.014;0.4926;0.0098;0.3018;"Test";17
"Newton";1.818;0.014;0.4926;0.0136;0.3075;"Test";17
"C-SGD";3.332;0.0154;0.4926;0.0075;0.3556;"Test";17
"B-SGD";1.916;0.0192;0.4927;0.0076;0.1471;"Test";17
"glmPCA";14.155;0.0175;0.0028;0.0125;-0.0433;"Full";18
"NBWaVE";12.502;0.0133;0.0021;0.0078;0.2895;"Full";18
"CMF";9.617;0.0162;0.0026;0.01;-7e-04;"Full";18
"NMF";4.787;0.0164;0.0026;0.0089;-0.0593;"Full";18
"NNLM";3.575;0.0149;0.0024;0.0063;0.0068;"Full";18
"AIRWLS";3.541;0.0137;0.0022;0.0051;0.481;"Full";18
"Newton";1.808;0.0137;0.0022;0.0058;0.477;"Full";18
"C-SGD";3.333;0.0135;0.0022;0.0059;0.3147;"Full";18
"B-SGD";1.912;0.0143;0.0023;0.0059;0.2679;"Full";18
"glmPCA";14.155;0.0175;0.1421;0.0119;-0.0433;"Train";18
"NBWaVE";12.502;0.0125;0.1416;0.0072;0.2895;"Train";18
"CMF";9.617;0.0159;0.1417;0.0049;-7e-04;"Train";18
"NMF";4.787;0.0162;0.1421;0.0059;-0.0593;"Train";18
"NNLM";3.575;0.0147;0.1417;0.0047;0.0068;"Train";18
"AIRWLS";3.541;0.0135;0.1417;0.0031;0.481;"Train";18
"Newton";1.808;0.0135;0.1417;0.0031;0.477;"Train";18
"C-SGD";3.333;0.013;0.1416;0.0047;0.3147;"Train";18
"B-SGD";1.912;0.013;0.1417;0.0047;0.2679;"Train";18
"glmPCA";14.155;0.0176;0.4916;0.0141;-0.0433;"Test";18
"NBWaVE";12.502;0.0156;0.4912;0.0093;0.2895;"Test";18
"CMF";9.617;0.0173;0.4919;0.0244;-7e-04;"Test";18
"NMF";4.787;0.0169;0.4913;0.0175;-0.0593;"Test";18
"NNLM";3.575;0.0153;0.4916;0.0108;0.0068;"Test";18
"AIRWLS";3.541;0.0143;0.4912;0.0106;0.481;"Test";18
"Newton";1.808;0.0144;0.4911;0.0133;0.477;"Test";18
"C-SGD";3.333;0.015;0.4913;0.0092;0.3147;"Test";18
"B-SGD";1.912;0.018;0.4914;0.0093;0.2679;"Test";18
"glmPCA";13.189;0.02;0.0024;0.0158;-0.0394;"Full";19
"NBWaVE";10.332;0.0143;0.0017;0.0091;0.3581;"Full";19
"CMF";9.303;0.0173;0.0021;0.0099;0.0356;"Full";19
"NMF";4.791;0.0181;0.0022;0.0109;-0.0394;"Full";19
"NNLM";3.58;0.0156;0.0019;0.0073;0.0941;"Full";19
"AIRWLS";3.544;0.0146;0.0018;0.0061;0.3356;"Full";19
"Newton";1.814;0.0146;0.0018;0.0063;0.3125;"Full";19
"C-SGD";3.335;0.0143;0.0017;0.0065;0.2634;"Full";19
"B-SGD";1.913;0.0142;0.0017;0.0068;0.2366;"Full";19
"glmPCA";13.189;0.02;0.1409;0.0152;-0.0394;"Train";19
"NBWaVE";10.332;0.0133;0.1404;0.0087;0.3581;"Train";19
"CMF";9.303;0.0171;0.1406;0.0061;0.0356;"Train";19
"NMF";4.791;0.0179;0.1408;0.0072;-0.0394;"Train";19
"NNLM";3.58;0.0154;0.1403;0.0059;0.0941;"Train";19
"AIRWLS";3.544;0.0143;0.1402;0.0042;0.3356;"Train";19
"Newton";1.814;0.0144;0.1402;0.0042;0.3125;"Train";19
"C-SGD";3.335;0.0137;0.1402;0.0053;0.2634;"Train";19
"B-SGD";1.913;0.0128;0.1402;0.006;0.2366;"Train";19
"glmPCA";13.189;0.0201;0.4929;0.0177;-0.0394;"Test";19
"NBWaVE";10.332;0.0169;0.4924;0.0102;0.3581;"Test";19
"CMF";9.303;0.0179;0.4927;0.0207;0.0356;"Test";19
"NMF";4.791;0.0187;0.4926;0.0214;-0.0394;"Test";19
"NNLM";3.58;0.0163;0.4929;0.0114;0.0941;"Test";19
"AIRWLS";3.544;0.0154;0.4928;0.0114;0.3356;"Test";19
"Newton";1.814;0.0154;0.4928;0.0123;0.3125;"Test";19
"C-SGD";3.335;0.0159;0.4927;0.01;0.2634;"Test";19
"B-SGD";1.913;0.0182;0.4928;0.0091;0.2366;"Test";19
"glmPCA";10.819;0.019;0.0018;0.0221;0.2732;"Full";20
"NBWaVE";8.227;0.0145;0.0013;0.0126;0.4848;"Full";20
"CMF";9.32;0.0167;0.0016;0.013;0.2577;"Full";20
"NMF";4.784;0.0177;0.0016;0.0157;0.305;"Full";20
"NNLM";3.552;0.0157;0.0015;0.012;0.0958;"Full";20
"AIRWLS";3.55;0.0144;0.0013;0.0088;0.4555;"Full";20
"Newton";1.812;0.0144;0.0013;0.0089;0.5862;"Full";20
"C-SGD";3.332;0.015;0.0014;0.0093;0.4239;"Full";20
"B-SGD";1.92;0.0158;0.0015;0.0099;0.3789;"Full";20
"glmPCA";10.819;0.0189;0.1398;0.0198;0.2732;"Train";20
"NBWaVE";8.227;0.0136;0.1395;0.0118;0.4848;"Train";20
"CMF";9.32;0.0161;0.1395;0.0101;0.2577;"Train";20
"NMF";4.784;0.0174;0.1398;0.0128;0.305;"Train";20
"NNLM";3.552;0.0154;0.1394;0.0099;0.0958;"Train";20
"AIRWLS";3.55;0.0141;0.1395;0.0071;0.4555;"Train";20
"Newton";1.812;0.0141;0.1395;0.007;0.5862;"Train";20
"C-SGD";3.332;0.0139;0.1395;0.0082;0.4239;"Train";20
"B-SGD";1.92;0.0136;0.1395;0.0087;0.3789;"Train";20
"glmPCA";10.819;0.0195;0.4935;0.0289;0.2732;"Test";20
"NBWaVE";8.227;0.0172;0.4931;0.015;0.4848;"Test";20
"CMF";9.32;0.0182;0.4935;0.0215;0.2577;"Test";20
"NMF";4.784;0.0187;0.4932;0.0241;0.305;"Test";20
"NNLM";3.552;0.0166;0.4936;0.018;0.0958;"Test";20
"AIRWLS";3.55;0.0153;0.4933;0.0139;0.4555;"Test";20
"Newton";1.812;0.0152;0.4933;0.0143;0.5862;"Test";20
"C-SGD";3.332;0.018;0.4933;0.0127;0.4239;"Test";20
"B-SGD";1.92;0.022;0.4934;0.0133;0.3789;"Test";20
"glmPCA";12.231;0.018;0.0027;0.0097;0.1021;"Full";21
"NBWaVE";10.527;0.0145;0.0022;0.0071;0.1994;"Full";21
"CMF";9.862;0.0168;0.0026;0.0073;0.0746;"Full";21
"NMF";4.786;0.0174;0.0026;0.0084;-0.0127;"Full";21
"NNLM";3.559;0.0157;0.0024;0.0055;0.0175;"Full";21
"AIRWLS";3.555;0.0151;0.0023;0.0048;0.2321;"Full";21
"Newton";1.818;0.0151;0.0023;0.005;0.238;"Full";21
"C-SGD";3.343;0.0148;0.0023;0.0052;0.147;"Full";21
"B-SGD";1.916;0.0151;0.0023;0.0053;0.1083;"Full";21
"glmPCA";12.231;0.0179;0.1421;0.008;0.1021;"Train";21
"NBWaVE";10.527;0.0138;0.1416;0.0066;0.1994;"Train";21
"CMF";9.862;0.0166;0.1419;0.0043;0.0746;"Train";21
"NMF";4.786;0.0172;0.142;0.0053;-0.0127;"Train";21
"NNLM";3.559;0.0155;0.1415;0.0043;0.0175;"Train";21
"AIRWLS";3.555;0.0148;0.1415;0.0031;0.2321;"Train";21
"Newton";1.818;0.0148;0.1416;0.0031;0.238;"Train";21
"C-SGD";3.343;0.0139;0.1415;0.0043;0.147;"Train";21
"B-SGD";1.916;0.0136;0.1415;0.0044;0.1083;"Train";21
"glmPCA";12.231;0.0182;0.4916;0.0147;0.1021;"Test";21
"NBWaVE";10.527;0.0168;0.4914;0.0085;0.1994;"Test";21
"CMF";9.862;0.0175;0.4915;0.0161;0.0746;"Test";21
"NMF";4.786;0.018;0.4915;0.0172;-0.0127;"Test";21
"NNLM";3.559;0.0162;0.4918;0.0091;0.0175;"Test";21
"AIRWLS";3.555;0.0157;0.4917;0.0099;0.2321;"Test";21
"Newton";1.818;0.0158;0.4915;0.0105;0.238;"Test";21
"C-SGD";3.343;0.0172;0.4916;0.008;0.147;"Test";21
"B-SGD";1.916;0.0196;0.4916;0.0078;0.1083;"Test";21
"glmPCA";10.844;0.0196;0.0017;0.0118;0.3122;"Full";22
"NBWaVE";11.186;0.0175;0.0015;0.0119;0.3887;"Full";22
"CMF";10.038;0.0203;0.0018;0.0118;0.0309;"Full";22
"NMF";4.788;0.0217;0.0019;0.0139;0.0207;"Full";22
"NNLM";3.543;0.0186;0.0017;0.0099;0.2044;"Full";22
"AIRWLS";3.557;0.0175;0.0016;0.0089;0.3753;"Full";22
"Newton";1.809;0.0175;0.0016;0.0091;0.411;"Full";22
"C-SGD";3.347;0.0177;0.0016;0.0093;0.2772;"Full";22
"B-SGD";1.91;0.018;0.0016;0.0096;0.2289;"Full";22
"glmPCA";10.844;0.0193;0.1411;0.0096;0.3122;"Train";22
"NBWaVE";11.186;0.0163;0.1409;0.0112;0.3887;"Train";22
"CMF";10.038;0.0201;0.1411;0.0093;0.0309;"Train";22
"NMF";4.788;0.0215;0.1413;0.0113;0.0207;"Train";22
"NNLM";3.543;0.0184;0.1409;0.0088;0.2044;"Train";22
"AIRWLS";3.557;0.0173;0.1408;0.0067;0.3753;"Train";22
"Newton";1.809;0.0172;0.1409;0.0066;0.411;"Train";22
"C-SGD";3.347;0.0166;0.1408;0.0082;0.2772;"Train";22
"B-SGD";1.91;0.0154;0.1408;0.0086;0.2289;"Train";22
"glmPCA";10.844;0.0205;0.4912;0.0181;0.3122;"Test";22
"NBWaVE";11.186;0.0207;0.4912;0.0138;0.3887;"Test";22
"CMF";10.038;0.0209;0.4914;0.0188;0.0309;"Test";22
"NMF";4.788;0.0221;0.4913;0.0214;0.0207;"Test";22
"NNLM";3.543;0.0192;0.4915;0.0131;0.2044;"Test";22
"AIRWLS";3.557;0.0183;0.4913;0.0154;0.3753;"Test";22
"Newton";1.809;0.0184;0.4913;0.0162;0.411;"Test";22
"C-SGD";3.347;0.021;0.4914;0.0125;0.2772;"Test";22
"B-SGD";1.91;0.0252;0.4914;0.0124;0.2289;"Test";22
"glmPCA";11.404;0.0191;0.0026;0.0119;0.1528;"Full";23
"NBWaVE";10.227;0.015;0.002;0.0074;0.4694;"Full";23
"CMF";9.848;0.0178;0.0024;0.0099;0.0663;"Full";23
"NMF";4.787;0.0183;0.0025;0.0094;0.0401;"Full";23
"NNLM";3.552;0.0163;0.0022;0.0067;0.1685;"Full";23
"AIRWLS";3.559;0.0151;0.0021;0.0054;0.4566;"Full";23
"Newton";1.809;0.0152;0.0021;0.0059;0.4117;"Full";23
"C-SGD";3.328;0.0151;0.0021;0.0057;0.3622;"Full";23
"B-SGD";1.916;0.0158;0.0021;0.0064;0.2227;"Full";23
"glmPCA";11.404;0.0191;0.1407;0.0109;0.1528;"Train";23
"NBWaVE";10.227;0.0142;0.1403;0.007;0.4694;"Train";23
"CMF";9.848;0.0175;0.1405;0.0063;0.0663;"Train";23
"NMF";4.787;0.0181;0.1407;0.0073;0.0401;"Train";23
"NNLM";3.552;0.016;0.1403;0.0057;0.1685;"Train";23
"AIRWLS";3.559;0.0149;0.1402;0.0039;0.4566;"Train";23
"Newton";1.809;0.0149;0.1403;0.0039;0.4117;"Train";23
"C-SGD";3.328;0.0144;0.1402;0.0049;0.3622;"Train";23
"B-SGD";1.916;0.0138;0.1403;0.0057;0.2227;"Train";23
"glmPCA";11.404;0.0192;0.4936;0.0149;0.1528;"Test";23
"NBWaVE";10.227;0.0173;0.4932;0.0085;0.4694;"Test";23
"CMF";9.848;0.0184;0.4936;0.0206;0.0663;"Test";23
"NMF";4.787;0.0187;0.4934;0.0155;0.0401;"Test";23
"NNLM";3.552;0.017;0.4935;0.0097;0.1685;"Test";23
"AIRWLS";3.559;0.0159;0.4934;0.0099;0.4566;"Test";23
"Newton";1.809;0.016;0.4933;0.0119;0.4117;"Test";23
"C-SGD";3.328;0.0172;0.4934;0.008;0.3622;"Test";23
"B-SGD";1.916;0.0215;0.4935;0.0085;0.2227;"Test";23
"glmPCA";11.382;0.0156;0.0024;0.0103;-0.0416;"Full";24
"NBWaVE";12.035;0.013;0.002;0.0076;0.3058;"Full";24
"CMF";9.547;0.0155;0.0024;0.0098;0.0342;"Full";24
"NMF";2.495;0.0157;0.0024;0.0092;-0.0114;"Full";24
"NNLM";3.56;0.0144;0.0022;0.0066;0.0611;"Full";24
"AIRWLS";3.566;0.0135;0.0021;0.0061;0.2159;"Full";24
"Newton";1.815;0.0136;0.0021;0.0066;0.2228;"Full";24
"C-SGD";3.337;0.0137;0.0021;0.0063;0.2284;"Full";24
"B-SGD";1.915;0.0141;0.0022;0.0065;0.0837;"Full";24
"glmPCA";11.382;0.0155;0.1408;0.0076;-0.0416;"Train";24
"NBWaVE";12.035;0.0123;0.1405;0.007;0.3058;"Train";24
"CMF";9.547;0.0152;0.1406;0.006;0.0342;"Train";24
"NMF";2.495;0.0154;0.1409;0.007;-0.0114;"Train";24
"NNLM";3.56;0.0138;0.1404;0.0051;0.0611;"Train";24
"AIRWLS";3.566;0.0132;0.1404;0.0038;0.2159;"Train";24
"Newton";1.815;0.0132;0.1404;0.0037;0.2228;"Train";24
"C-SGD";3.337;0.0129;0.1404;0.005;0.2284;"Train";24
"B-SGD";1.915;0.0123;0.1404;0.0056;0.0837;"Train";24
"glmPCA";11.382;0.016;0.493;0.0177;-0.0416;"Test";24
"NBWaVE";12.035;0.0152;0.4928;0.0095;0.3058;"Test";24
"CMF";9.547;0.0164;0.4933;0.0208;0.0342;"Test";24
"NMF";2.495;0.0164;0.4929;0.0152;-0.0114;"Test";24
"NNLM";3.56;0.016;0.4933;0.0106;0.0611;"Test";24
"AIRWLS";3.566;0.0144;0.4932;0.0128;0.2159;"Test";24
"Newton";1.815;0.0147;0.4931;0.0148;0.2228;"Test";24
"C-SGD";3.337;0.016;0.4932;0.01;0.2284;"Test";24
"B-SGD";1.915;0.0193;0.4932;0.0092;0.0837;"Test";24
"glmPCA";12.154;0.0207;0.0022;0.0148;-0.05;"Full";25
"NBWaVE";10.95;0.0144;0.0015;0.0085;0.2887;"Full";25
"CMF";9.772;0.0167;0.0018;0.0079;0.0773;"Full";25
"NMF";4.796;0.018;0.0019;0.0094;0.0839;"Full";25
"NNLM";3.421;0.0157;0.0017;0.0069;0.061;"Full";25
"AIRWLS";3.566;0.0147;0.0016;0.0057;0.2683;"Full";25
"Newton";1.821;0.0147;0.0016;0.0062;0.2855;"Full";25
"C-SGD";3.336;0.0146;0.0016;0.0064;0.1842;"Full";25
"B-SGD";1.918;0.0147;0.0016;0.0067;0.0898;"Full";25
"glmPCA";12.154;0.0207;0.1411;0.0143;-0.05;"Train";25
"NBWaVE";10.95;0.0135;0.1406;0.008;0.2887;"Train";25
"CMF";9.772;0.0166;0.1407;0.0052;0.0773;"Train";25
"NMF";4.796;0.0178;0.141;0.0064;0.0839;"Train";25
"NNLM";3.421;0.0155;0.1405;0.0054;0.061;"Train";25
"AIRWLS";3.566;0.0144;0.1406;0.0038;0.2683;"Train";25
"Newton";1.821;0.0144;0.1406;0.0038;0.2855;"Train";25
"C-SGD";3.336;0.0139;0.1405;0.0052;0.1842;"Train";25
"B-SGD";1.918;0.0131;0.1405;0.0058;0.0898;"Train";25
"glmPCA";12.154;0.0207;0.4921;0.0164;-0.05;"Test";25
"NBWaVE";10.95;0.0169;0.4916;0.0099;0.2887;"Test";25
"CMF";9.772;0.0171;0.492;0.0153;0.0773;"Test";25
"NMF";4.796;0.0185;0.4917;0.0175;0.0839;"Test";25
"NNLM";3.421;0.0162;0.4921;0.0113;0.061;"Test";25
"AIRWLS";3.566;0.0152;0.4918;0.0111;0.2683;"Test";25
"Newton";1.821;0.0153;0.4918;0.0127;0.2855;"Test";25
"C-SGD";3.336;0.0166;0.4919;0.0098;0.1842;"Test";25
"B-SGD";1.918;0.0192;0.4919;0.0091;0.0898;"Test";25
