"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"glmPCA";521.166;0.0372;0.1463;0.0204;-0.0189;"Train";15
"NBWaVE";165.229;0.031;0.1452;0.0125;0.5657;"Train";15
"CMF";262.42;0.0329;0.1455;0.0102;0.0572;"Train";15
"NMF";370.706;0.0336;0.1457;0.0115;0.0734;"Train";15
"NNLM";145.435;0.0316;0.1453;0.0098;0.1301;"Train";15
"AIRWLS";165.801;0.0313;0.1452;0.0091;0.5163;"Train";15
"Newton";93.453;0.0313;0.1452;0.0091;0.5062;"Train";15
"C-SGD";50.819;0.0305;0.1451;0.0105;0.5139;"Train";15
"B-SGD";27.266;0.0298;0.145;0.0107;0.4774;"Train";15
"glmPCA";521.166;0.0372;0.4951;0.0213;-0.0189;"Test";15
"NBWaVE";165.229;0.0334;0.4946;0.0133;0.5657;"Test";15
"CMF";262.42;0.0334;0.4947;0.0235;0.0572;"Test";15
"NMF";370.706;0.034;0.4945;0.019;0.0734;"Test";15
"NNLM";145.435;0.032;0.4946;0.0132;0.1301;"Test";15
"AIRWLS";165.801;0.0318;0.4945;0.0162;0.5163;"Test";15
"Newton";93.453;0.0319;0.4945;0.018;0.5062;"Test";15
"C-SGD";50.819;0.0322;0.4945;0.0126;0.5139;"Test";15
"B-SGD";27.266;0.0331;0.4946;0.0122;0.4774;"Test";15
"glmPCA";641.277;0.0349;0.0079;0.025;-0.0442;"Full";16
"NBWaVE";155.997;0.0298;0.0068;0.0142;0.5629;"Full";16
"CMF";264.212;0.0306;0.007;0.0139;0.2087;"Full";16
"NMF";370.035;0.0316;0.0072;0.0156;0.081;"Full";16
"NNLM";144.289;0.0298;0.0068;0.0118;0.1356;"Full";16
"AIRWLS";165.478;0.0295;0.0067;0.0119;0.5969;"Full";16
"Newton";91.16;0.0295;0.0067;0.012;0.5826;"Full";16
"C-SGD";51.093;0.0292;0.0067;0.0121;0.5714;"Full";16
"B-SGD";27.165;0.029;0.0066;0.0125;0.4632;"Full";16
"glmPCA";641.277;0.0349;0.1461;0.0247;-0.0442;"Train";16
"NBWaVE";155.997;0.0292;0.145;0.0138;0.5629;"Train";16
"CMF";264.212;0.0305;0.1453;0.011;0.2087;"Train";16
"NMF";370.035;0.0315;0.1455;0.0126;0.081;"Train";16
"NNLM";144.289;0.0297;0.145;0.0107;0.1356;"Train";16
"AIRWLS";165.478;0.0294;0.145;0.01;0.5969;"Train";16
"Newton";91.16;0.0294;0.1451;0.01;0.5826;"Train";16
"C-SGD";51.093;0.0288;0.1449;0.0114;0.5714;"Train";16
"B-SGD";27.165;0.0281;0.1448;0.0118;0.4632;"Train";16
"glmPCA";641.277;0.0348;0.495;0.026;-0.0442;"Test";16
"NBWaVE";155.997;0.0316;0.4945;0.0155;0.5629;"Test";16
"CMF";264.212;0.0309;0.4945;0.022;0.2087;"Test";16
"NMF";370.035;0.0319;0.4944;0.024;0.081;"Test";16
"NNLM";144.289;0.03;0.4945;0.0148;0.1356;"Test";16
"AIRWLS";165.478;0.0299;0.4944;0.0171;0.5969;"Test";16
"Newton";91.16;0.0299;0.4944;0.0178;0.5826;"Test";16
"C-SGD";51.093;0.0304;0.4945;0.0143;0.5714;"Test";16
"B-SGD";27.165;0.0315;0.4946;0.0144;0.4632;"Test";16
"glmPCA";997.795;0.0363;0.008;0.0205;-0.0184;"Full";17
"NBWaVE";167.864;0.031;0.0069;0.0136;0.5227;"Full";17
"CMF";262.373;0.0325;0.0072;Inf;0.0199;"Full";17
"NMF";NA;NA;NA;NA;NA;"Full";17
"NNLM";150.346;0.031;0.0069;0.0116;0.0173;"Full";17
"AIRWLS";169.025;0.0308;0.0069;0.012;0.4422;"Full";17
"Newton";91.06;0.0308;0.0069;0.0125;0.461;"Full";17
"C-SGD";51.369;0.0305;0.0068;0.0119;0.4277;"Full";17
"B-SGD";27.404;0.0303;0.0068;0.0121;0.3923;"Full";17
"glmPCA";997.795;0.0363;0.1461;0.0204;-0.0184;"Train";17
"NBWaVE";167.864;0.0304;0.145;0.0134;0.5227;"Train";17
"CMF";262.373;0.0322;0.1453;0.0114;0.0199;"Train";17
"NMF";NA;NA;NA;NA;NA;"Train";17
"NNLM";150.346;0.0309;0.1451;0.0109;0.0173;"Train";17
"AIRWLS";169.025;0.0307;0.145;0.0102;0.4422;"Train";17
"Newton";91.06;0.0307;0.1451;0.0102;0.461;"Train";17
"C-SGD";51.369;0.03;0.1449;0.0114;0.4277;"Train";17
"B-SGD";27.404;0.0294;0.1448;0.0117;0.3923;"Train";17
"glmPCA";997.795;0.0363;0.4952;0.0208;-0.0184;"Test";17
"NBWaVE";167.864;0.0328;0.4947;0.0143;0.5227;"Test";17
"CMF";262.373;0.0333;0.495;Inf;0.0199;"Test";17
"NMF";NA;NA;NA;NA;NA;"Test";17
"NNLM";150.346;0.0314;0.4947;0.0137;0.0173;"Test";17
"AIRWLS";169.025;0.0313;0.4947;0.0171;0.4422;"Test";17
"Newton";91.06;0.0313;0.4946;0.0192;0.461;"Test";17
"C-SGD";51.369;0.0318;0.4947;0.0134;0.4277;"Test";17
"B-SGD";27.404;0.0328;0.4948;0.0132;0.3923;"Test";17
"glmPCA";498.833;0.037;0.0078;0.0223;-0.0126;"Full";18
"NBWaVE";242.707;0.0315;0.0067;0.0141;0.4969;"Full";18
"CMF";261.285;0.0326;0.0069;0.0147;0.1736;"Full";18
"NMF";368.688;0.0336;0.0071;0.0149;0.064;"Full";18
"NNLM";142.556;0.0314;0.0067;0.012;0.0166;"Full";18
"AIRWLS";162.854;0.0312;0.0066;0.0122;0.5277;"Full";18
"Newton";87.093;0.0312;0.0066;0.0126;0.5165;"Full";18
"C-SGD";51.256;0.0308;0.0066;0.0122;0.501;"Full";18
"B-SGD";26.651;0.0306;0.0065;0.0123;0.4263;"Full";18
"glmPCA";498.833;0.037;0.1461;0.0222;-0.0126;"Train";18
"NBWaVE";242.707;0.0309;0.145;0.0139;0.4969;"Train";18
"CMF";261.285;0.0325;0.1453;0.0116;0.1736;"Train";18
"NMF";368.688;0.0335;0.1456;0.0133;0.064;"Train";18
"NNLM";142.556;0.0313;0.1451;0.0113;0.0166;"Train";18
"AIRWLS";162.854;0.0311;0.1451;0.0105;0.5277;"Train";18
"Newton";87.093;0.0311;0.1451;0.0105;0.5165;"Train";18
"C-SGD";51.256;0.0304;0.1449;0.0117;0.501;"Train";18
"B-SGD";26.651;0.0297;0.1448;0.012;0.4263;"Train";18
"glmPCA";498.833;0.0368;0.4947;0.0227;-0.0126;"Test";18
"NBWaVE";242.707;0.0333;0.4943;0.0147;0.4969;"Test";18
"CMF";261.285;0.0329;0.4944;0.0235;0.1736;"Test";18
"NMF";368.688;0.0338;0.4943;0.0193;0.064;"Test";18
"NNLM";142.556;0.0317;0.4942;0.0141;0.0166;"Test";18
"AIRWLS";162.854;0.0316;0.4942;0.0171;0.5277;"Test";18
"Newton";87.093;0.0316;0.4942;0.0187;0.5165;"Test";18
"C-SGD";51.256;0.032;0.4942;0.0138;0.501;"Test";18
"B-SGD";26.651;0.0332;0.4943;0.0134;0.4263;"Test";18
"glmPCA";502.694;0.0355;0.009;0.0189;-0.0201;"Full";19
"NBWaVE";199.878;0.0309;0.0078;0.0126;0.518;"Full";19
"CMF";261.493;0.0317;0.008;0.0128;0.1674;"Full";19
"NMF";368.246;0.0327;0.0083;0.0133;0.0663;"Full";19
"NNLM";138.273;0.031;0.0079;0.0106;0.0543;"Full";19
"AIRWLS";169.384;0.0307;0.0078;0.0108;0.5381;"Full";19
"Newton";91.835;0.0307;0.0078;0.0113;0.5403;"Full";19
"C-SGD";50.45;0.0303;0.0077;0.0109;0.4544;"Full";19
"B-SGD";26.784;0.03;0.0076;0.0111;0.3746;"Full";19
"glmPCA";502.694;0.0354;0.147;0.0188;-0.0201;"Train";19
"NBWaVE";199.878;0.0303;0.146;0.0124;0.518;"Train";19
"CMF";261.493;0.0315;0.1462;0.0099;0.1674;"Train";19
"NMF";368.246;0.0325;0.1465;0.0115;0.0663;"Train";19
"NNLM";138.273;0.0309;0.146;0.0098;0.0543;"Train";19
"AIRWLS";169.384;0.0305;0.146;0.0091;0.5381;"Train";19
"Newton";91.835;0.0305;0.146;0.0091;0.5403;"Train";19
"C-SGD";50.45;0.0298;0.1458;0.0104;0.4544;"Train";19
"B-SGD";26.784;0.0291;0.1457;0.0107;0.3746;"Train";19
"glmPCA";502.694;0.0356;0.4954;0.0194;-0.0201;"Test";19
"NBWaVE";199.878;0.0327;0.495;0.0132;0.518;"Test";19
"CMF";261.493;0.0321;0.495;0.0209;0.1674;"Test";19
"NMF";368.246;0.033;0.4949;0.0185;0.0663;"Test";19
"NNLM";138.273;0.0314;0.495;0.0131;0.0543;"Test";19
"AIRWLS";169.384;0.0312;0.4949;0.0158;0.5381;"Test";19
"Newton";91.835;0.0313;0.4949;0.0177;0.5403;"Test";19
"C-SGD";50.45;0.0316;0.495;0.0124;0.4544;"Test";19
"B-SGD";26.784;0.0323;0.4951;0.0122;0.3746;"Test";19
"glmPCA";535.203;0.0367;0.008;0.0188;-0.0226;"Full";20
"NBWaVE";159.168;0.0316;0.0069;0.013;0.5016;"Full";20
"CMF";265.664;0.0328;0.0072;0.0139;0.1009;"Full";20
"NMF";369.906;0.0337;0.0073;0.0137;0.0173;"Full";20
"NNLM";148.29;0.0317;0.0069;0.0112;0.0823;"Full";20
"AIRWLS";169.804;0.0315;0.0069;0.0115;0.3789;"Full";20
"Newton";90.838;0.0315;0.0069;0.0122;0.3648;"Full";20
"C-SGD";51.741;0.031;0.0068;0.0114;0.3867;"Full";20
"B-SGD";27.569;0.0308;0.0068;0.0114;0.3112;"Full";20
"glmPCA";535.203;0.0367;0.1462;0.0186;-0.0226;"Train";20
"NBWaVE";159.168;0.031;0.1452;0.0128;0.5016;"Train";20
"CMF";265.664;0.0327;0.1455;0.0107;0.1009;"Train";20
"NMF";369.906;0.0336;0.1458;0.0121;0.0173;"Train";20
"NNLM";148.29;0.0316;0.1453;0.0105;0.0823;"Train";20
"AIRWLS";169.804;0.0313;0.1453;0.0098;0.3789;"Train";20
"Newton";90.838;0.0313;0.1453;0.0098;0.3648;"Train";20
"C-SGD";51.741;0.0305;0.1452;0.0109;0.3867;"Train";20
"B-SGD";27.569;0.0299;0.1451;0.0111;0.3112;"Train";20
"glmPCA";535.203;0.0367;0.4948;0.0191;-0.0226;"Test";20
"NBWaVE";159.168;0.0335;0.4944;0.0136;0.5016;"Test";20
"CMF";265.664;0.0332;0.4945;0.0231;0.1009;"Test";20
"NMF";369.906;0.034;0.4944;0.0181;0.0173;"Test";20
"NNLM";148.29;0.0321;0.4943;0.0132;0.0823;"Test";20
"AIRWLS";169.804;0.0319;0.4943;0.0164;0.3789;"Test";20
"Newton";90.838;0.032;0.4943;0.0189;0.3648;"Test";20
"C-SGD";51.741;0.0324;0.4943;0.0127;0.3867;"Test";20
"B-SGD";27.569;0.0333;0.4944;0.0124;0.3112;"Test";20
"glmPCA";523.834;0.0357;0.008;0.0263;-0.0441;"Full";21
"NBWaVE";162.647;0.0302;0.0068;0.0146;0.5967;"Full";21
"CMF";268.396;0.0312;0.007;0.0145;0.2182;"Full";21
"NMF";369.628;0.0323;0.0072;0.0162;0.0289;"Full";21
"NNLM";141.638;0.0301;0.0068;0.0121;0.0528;"Full";21
"AIRWLS";169.709;0.0299;0.0067;0.0122;0.5916;"Full";21
"Newton";94.268;0.0299;0.0067;0.0124;0.6063;"Full";21
"C-SGD";50.936;0.0295;0.0067;0.0123;0.5697;"Full";21
"B-SGD";27.357;0.0293;0.0066;0.0125;0.4952;"Full";21
"glmPCA";523.834;0.0357;0.1463;0.0261;-0.0441;"Train";21
"NBWaVE";162.647;0.0296;0.1452;0.0142;0.5967;"Train";21
"CMF";268.396;0.0311;0.1454;0.0115;0.2182;"Train";21
"NMF";369.628;0.0322;0.1457;0.0133;0.0289;"Train";21
"NNLM";141.638;0.03;0.1452;0.0112;0.0528;"Train";21
"AIRWLS";169.709;0.0298;0.1452;0.0104;0.5916;"Train";21
"Newton";94.268;0.0297;0.1452;0.0104;0.6063;"Train";21
"C-SGD";50.936;0.0291;0.145;0.0117;0.5697;"Train";21
"B-SGD";27.357;0.0285;0.145;0.012;0.4952;"Train";21
"glmPCA";523.834;0.0356;0.4948;0.027;-0.0441;"Test";21
"NBWaVE";162.647;0.0318;0.4943;0.0156;0.5967;"Test";21
"CMF";268.396;0.0315;0.4944;0.0231;0.2182;"Test";21
"NMF";369.628;0.0326;0.4942;0.0245;0.0289;"Test";21
"NNLM";141.638;0.0304;0.4943;0.0149;0.0528;"Test";21
"AIRWLS";169.709;0.0302;0.4942;0.0172;0.5916;"Test";21
"Newton";94.268;0.0303;0.4942;0.0181;0.6063;"Test";21
"C-SGD";50.936;0.0306;0.4942;0.0142;0.5697;"Test";21
"B-SGD";27.357;0.0315;0.4943;0.0141;0.4952;"Test";21
"glmPCA";527.086;0.0368;0.0085;0.02;-0.0196;"Full";22
"NBWaVE";167.754;0.0314;0.0073;0.0126;0.5326;"Full";22
"CMF";261.205;0.0326;0.0076;0.0129;0.1535;"Full";22
"NMF";372.2;0.0333;0.0077;0.0131;0.096;"Full";22
"NNLM";136.367;0.0316;0.0074;0.0107;0.0719;"Full";22
"AIRWLS";167.24;0.0313;0.0073;0.011;0.4529;"Full";22
"Newton";88.035;0.0313;0.0073;0.0115;0.4517;"Full";22
"C-SGD";51.85;0.0308;0.0072;0.0109;0.4985;"Full";22
"B-SGD";26.834;0.0306;0.0072;0.0111;0.417;"Full";22
"glmPCA";527.086;0.0367;0.1466;0.0198;-0.0196;"Train";22
"NBWaVE";167.754;0.0307;0.1455;0.0123;0.5326;"Train";22
"CMF";261.205;0.0324;0.1458;0.0102;0.1535;"Train";22
"NMF";372.2;0.0332;0.1461;0.0116;0.096;"Train";22
"NNLM";136.367;0.0314;0.1456;0.0099;0.0719;"Train";22
"AIRWLS";167.24;0.0311;0.1456;0.0092;0.4529;"Train";22
"Newton";88.035;0.0311;0.1456;0.0092;0.4517;"Train";22
"C-SGD";51.85;0.0303;0.1454;0.0103;0.4985;"Train";22
"B-SGD";26.834;0.0296;0.1453;0.0107;0.417;"Train";22
"glmPCA";527.086;0.037;0.4952;0.0204;-0.0196;"Test";22
"NBWaVE";167.754;0.0333;0.4947;0.0132;0.5326;"Test";22
"CMF";261.205;0.0331;0.4949;0.0204;0.1535;"Test";22
"NMF";372.2;0.0338;0.4946;0.0173;0.096;"Test";22
"NNLM";136.367;0.0321;0.4947;0.013;0.0719;"Test";22
"AIRWLS";167.24;0.0319;0.4946;0.0161;0.4529;"Test";22
"Newton";88.035;0.0319;0.4946;0.0179;0.4517;"Test";22
"C-SGD";51.85;0.0323;0.4947;0.0125;0.4985;"Test";22
"B-SGD";26.834;0.0333;0.4948;0.0122;0.417;"Test";22
"glmPCA";539.021;0.0376;0.008;0.0223;-0.0125;"Full";23
"NBWaVE";163.981;0.032;0.0068;0.0139;0.5834;"Full";23
"CMF";266.823;0.0332;0.0071;0.0142;0.0559;"Full";23
"NMF";367.943;0.0339;0.0072;0.0146;0.0412;"Full";23
"NNLM";155.514;0.0319;0.0069;0.0119;0.119;"Full";23
"AIRWLS";167.273;0.0317;0.0068;0.012;0.5756;"Full";23
"Newton";90.491;0.0317;0.0068;0.0123;0.5853;"Full";23
"C-SGD";51.558;0.0312;0.0067;0.012;0.5425;"Full";23
"B-SGD";27.414;0.0309;0.0067;0.0122;0.4558;"Full";23
"glmPCA";539.021;0.0377;0.1464;0.0221;-0.0125;"Train";23
"NBWaVE";163.981;0.0313;0.1454;0.0136;0.5834;"Train";23
"CMF";266.823;0.0331;0.1456;0.0117;0.0559;"Train";23
"NMF";367.943;0.0338;0.1459;0.0131;0.0412;"Train";23
"NNLM";155.514;0.0318;0.1454;0.0112;0.119;"Train";23
"AIRWLS";167.273;0.0316;0.1454;0.0104;0.5756;"Train";23
"Newton";90.491;0.0316;0.1454;0.0104;0.5853;"Train";23
"C-SGD";51.558;0.0307;0.1452;0.0115;0.5425;"Train";23
"B-SGD";27.414;0.0301;0.1451;0.0118;0.4558;"Train";23
"glmPCA";539.021;0.0375;0.4945;0.0227;-0.0125;"Test";23
"NBWaVE";163.981;0.0338;0.4941;0.0146;0.5834;"Test";23
"CMF";266.823;0.0335;0.4942;0.0214;0.0559;"Test";23
"NMF";367.943;0.0341;0.494;0.0188;0.0412;"Test";23
"NNLM";155.514;0.0322;0.494;0.0138;0.119;"Test";23
"AIRWLS";167.273;0.032;0.494;0.0166;0.5756;"Test";23
"Newton";90.491;0.0321;0.494;0.0178;0.5853;"Test";23
"C-SGD";51.558;0.0325;0.494;0.0134;0.5425;"Test";23
"B-SGD";27.414;0.0334;0.4941;0.0133;0.4558;"Test";23
"glmPCA";54.797;0.038;0.0079;0.0199;-0.0103;"Full";24
"NBWaVE";192.583;0.0323;0.0067;0.013;0.5347;"Full";24
"CMF";267.071;0.0341;0.0071;0.0147;0.0065;"Full";24
"NMF";369.3;0.0346;0.0072;0.0138;0.0758;"Full";24
"NNLM";143.45;0.0325;0.0068;0.0111;0.0206;"Full";24
"AIRWLS";169.148;0.0321;0.0067;0.0112;0.521;"Full";24
"Newton";97.829;0.0321;0.0067;0.0117;0.5176;"Full";24
"C-SGD";52.584;0.0316;0.0066;0.0114;0.525;"Full";24
"B-SGD";27.634;0.0314;0.0066;0.0114;0.4835;"Full";24
"glmPCA";54.797;0.0379;0.146;0.0197;-0.0103;"Train";24
"NBWaVE";192.583;0.0316;0.1449;0.0128;0.5347;"Train";24
"CMF";267.071;0.0339;0.1453;0.0107;0.0065;"Train";24
"NMF";369.3;0.0344;0.1455;0.0118;0.0758;"Train";24
"NNLM";143.45;0.0323;0.145;0.0102;0.0206;"Train";24
"AIRWLS";169.148;0.0319;0.145;0.0095;0.521;"Train";24
"Newton";97.829;0.0319;0.145;0.0094;0.5176;"Train";24
"C-SGD";52.584;0.0311;0.1448;0.0108;0.525;"Train";24
"B-SGD";27.634;0.0304;0.1447;0.011;0.4835;"Train";24
"glmPCA";54.797;0.038;0.4951;0.0205;-0.0103;"Test";24
"NBWaVE";192.583;0.0343;0.4946;0.0136;0.5347;"Test";24
"CMF";267.071;0.0346;0.4947;0.026;0.0065;"Test";24
"NMF";369.3;0.0349;0.4946;0.0194;0.0758;"Test";24
"NNLM";143.45;0.0329;0.4946;0.0138;0.0206;"Test";24
"AIRWLS";169.148;0.0326;0.4945;0.0163;0.521;"Test";24
"Newton";97.829;0.0326;0.4945;0.0182;0.5176;"Test";24
"C-SGD";52.584;0.0331;0.4946;0.013;0.525;"Test";24
"B-SGD";27.634;0.0342;0.4947;0.0127;0.4835;"Test";24
"glmPCA";507.75;0.0328;0.0085;0.0193;-0.015;"Full";25
"NBWaVE";161.577;0.0282;0.0073;0.0124;0.5742;"Full";25
"CMF";259.866;0.0293;0.0077;0.013;0.0391;"Full";25
"NMF";NA;NA;NA;NA;NA;"Full";25
"NNLM";145.377;0.0282;0.0074;0.0105;0.0263;"Full";25
"AIRWLS";172.013;0.028;0.0073;0.0107;0.5862;"Full";25
"Newton";94.321;0.028;0.0073;0.0111;0.55;"Full";25
"C-SGD";51.277;0.0277;0.0073;0.0107;0.4729;"Full";25
"B-SGD";27.551;0.0275;0.0072;0.0109;0.3984;"Full";25
"glmPCA";507.75;0.0328;0.1467;0.0191;-0.015;"Train";25
"NBWaVE";161.577;0.0276;0.1456;0.0122;0.5742;"Train";25
"CMF";259.866;0.0292;0.1459;0.0101;0.0391;"Train";25
"NMF";NA;NA;NA;NA;NA;"Train";25
"NNLM";145.377;0.0281;0.1456;0.0098;0.0263;"Train";25
"AIRWLS";172.013;0.0279;0.1456;0.0091;0.5862;"Train";25
"Newton";94.321;0.0279;0.1456;0.0091;0.55;"Train";25
"C-SGD";51.277;0.0273;0.1455;0.0102;0.4729;"Train";25
"B-SGD";27.551;0.0267;0.1454;0.0106;0.3984;"Train";25
"glmPCA";507.75;0.0327;0.4952;0.0199;-0.015;"Test";25
"NBWaVE";161.577;0.0297;0.4947;0.0131;0.5742;"Test";25
"CMF";259.866;0.0296;0.4948;0.021;0.0391;"Test";25
"NMF";NA;NA;NA;NA;NA;"Test";25
"NNLM";145.377;0.0285;0.4947;0.0125;0.0263;"Test";25
"AIRWLS";172.013;0.0284;0.4946;0.0152;0.5862;"Test";25
"Newton";94.321;0.0285;0.4946;0.0167;0.55;"Test";25
"C-SGD";51.277;0.0289;0.4947;0.0122;0.4729;"Test";25
"B-SGD";27.551;0.0298;0.4948;0.012;0.3984;"Test";25
