"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"C-SGD";26.125;0.0323;0.0064;0.0132;0.5076;"Full";15
"B-SGD";15.05;0.0321;0.0063;0.0134;0.4142;"Full";15
"glmPCA";275.133;0.0394;0.146;0.0228;-0.0159;"Train";15
"NBWaVE";56.145;0.0334;0.1451;0.0147;0.5097;"Train";15
"CMF";98.964;0.0354;0.1454;0.015;0.0398;"Train";15
"NMF";NA;NA;NA;NA;NA;"Train";15
"NNLM";67.016;0.0338;0.1451;0.014;0.1294;"Train";15
"AIRWLS";53.194;0.0325;0.1449;0.0121;0.5182;"Train";15
"Newton";32.005;0.0324;0.1449;0.0121;0.4998;"Train";15
"C-SGD";26.125;0.0321;0.1448;0.0129;0.5076;"Train";15
"B-SGD";15.05;0.0317;0.1448;0.0131;0.4142;"Train";15
"glmPCA";275.133;0.0395;0.4946;0.0232;-0.0159;"Test";15
"NBWaVE";56.145;0.0344;0.494;0.0153;0.5097;"Test";15
"CMF";98.964;0.0356;0.4943;0.0193;0.0398;"Test";15
"NMF";NA;NA;NA;NA;NA;"Test";15
"NNLM";67.016;0.0341;0.4941;0.0157;0.1294;"Test";15
"AIRWLS";53.194;0.0328;0.494;0.0146;0.5182;"Test";15
"Newton";32.005;0.0328;0.494;0.0147;0.4998;"Test";15
"C-SGD";26.125;0.0329;0.494;0.0141;0.5076;"Test";15
"B-SGD";15.05;0.0331;0.494;0.0141;0.4142;"Test";15
"glmPCA";277.198;0.0351;0.0077;0.0231;-0.0411;"Full";16
"NBWaVE";87.286;0.0304;0.0067;0.0136;0.484;"Full";16
"CMF";104.49;0.0316;0.007;0.0145;0.1207;"Full";16
"NMF";114.362;0.0323;0.0071;0.0156;0.0499;"Full";16
"NNLM";67.358;0.0305;0.0067;0.0128;0.0125;"Full";16
"AIRWLS";80.857;0.0297;0.0066;0.0117;0.3625;"Full";16
"Newton";47.286;0.0297;0.0066;0.0116;0.3668;"Full";16
"C-SGD";26.167;0.0295;0.0065;0.0121;0.4144;"Full";16
"B-SGD";15.371;0.0294;0.0065;0.0126;0.3554;"Full";16
"glmPCA";277.198;0.0351;0.146;0.0229;-0.0411;"Train";16
"NBWaVE";87.286;0.0302;0.1451;0.0133;0.484;"Train";16
"CMF";104.49;0.0315;0.1454;0.013;0.1207;"Train";16
"NMF";114.362;0.0323;0.1455;0.0144;0.0499;"Train";16
"NNLM";67.358;0.0304;0.1451;0.0121;0.0125;"Train";16
"AIRWLS";80.857;0.0296;0.145;0.0107;0.3625;"Train";16
"Newton";47.286;0.0296;0.145;0.0107;0.3668;"Train";16
"C-SGD";26.167;0.0293;0.1449;0.0117;0.4144;"Train";16
"B-SGD";15.371;0.029;0.1449;0.0123;0.3554;"Train";16
"glmPCA";277.198;0.0351;0.4947;0.0237;-0.0411;"Test";16
"NBWaVE";87.286;0.0311;0.4942;0.0143;0.484;"Test";16
"CMF";104.49;0.0318;0.4943;0.0187;0.1207;"Test";16
"NMF";114.362;0.0326;0.4943;0.019;0.0499;"Test";16
"NNLM";67.358;0.0308;0.4942;0.0146;0.0125;"Test";16
"AIRWLS";80.857;0.03;0.4941;0.0144;0.3625;"Test";16
"Newton";47.286;0.03;0.4941;0.0139;0.3668;"Test";16
"C-SGD";26.167;0.0301;0.4941;0.0131;0.4144;"Test";16
"B-SGD";15.371;0.0306;0.4942;0.0135;0.3554;"Test";16
"glmPCA";280.937;0.0397;0.0075;0.0233;-0.0347;"Full";17
"NBWaVE";59.557;0.0342;0.0065;0.0154;0.4207;"Full";17
"CMF";104.148;0.0351;0.0067;0.0157;0.0304;"Full";17
"NMF";113.671;0.0362;0.0068;0.0171;0.0093;"Full";17
"NNLM";67.448;0.0342;0.0065;0.0145;-0.0282;"Full";17
"AIRWLS";79.54;0.0332;0.0063;0.0133;0.4652;"Full";17
"Newton";47.277;0.0332;0.0063;0.0134;0.4433;"Full";17
"C-SGD";25.63;0.0329;0.0062;0.0135;0.4135;"Full";17
"B-SGD";15.057;0.0327;0.0062;0.0136;0.3752;"Full";17
"glmPCA";280.937;0.0397;0.1458;0.0232;-0.0347;"Train";17
"NBWaVE";59.557;0.034;0.1449;0.0152;0.4207;"Train";17
"CMF";104.148;0.0351;0.1451;0.0147;0.0304;"Train";17
"NMF";113.671;0.0362;0.1453;0.0164;0.0093;"Train";17
"NNLM";67.448;0.0342;0.145;0.014;-0.0282;"Train";17
"AIRWLS";79.54;0.0331;0.1448;0.0124;0.4652;"Train";17
"Newton";47.277;0.0331;0.1448;0.0124;0.4433;"Train";17
"C-SGD";25.63;0.0327;0.1447;0.0132;0.4135;"Train";17
"B-SGD";15.057;0.0323;0.1447;0.0133;0.3752;"Train";17
"glmPCA";280.937;0.0395;0.4945;0.0237;-0.0347;"Test";17
"NBWaVE";59.557;0.0349;0.4941;0.0158;0.4207;"Test";17
"CMF";104.148;0.0352;0.4942;0.0187;0.0304;"Test";17
"NMF";113.671;0.0362;0.4941;0.0191;0.0093;"Test";17
"NNLM";67.448;0.0342;0.4941;0.0158;-0.0282;"Test";17
"AIRWLS";79.54;0.0333;0.494;0.0156;0.4652;"Test";17
"Newton";47.277;0.0333;0.494;0.0163;0.4433;"Test";17
"C-SGD";25.63;0.0334;0.494;0.0143;0.4135;"Test";17
"B-SGD";15.057;0.0336;0.494;0.0143;0.3752;"Test";17
"glmPCA";484.653;0.0353;0.0087;0.0181;-0.0094;"Full";18
"NBWaVE";57.734;0.0314;0.0078;0.0126;0.4064;"Full";18
"CMF";102.944;0.0322;0.008;0.0133;0.0074;"Full";18
"NMF";NA;NA;NA;NA;NA;"Full";18
"NNLM";67.034;0.0312;0.0078;0.0114;0.0119;"Full";18
"AIRWLS";80.722;0.0307;0.0076;0.0109;0.3904;"Full";18
"Newton";52.335;0.0307;0.0076;0.0111;0.3556;"Full";18
"C-SGD";25.953;0.0303;0.0075;0.0111;0.4604;"Full";18
"B-SGD";15.126;0.0302;0.0075;0.0113;0.3505;"Full";18
"glmPCA";484.653;0.0353;0.147;0.0179;-0.0094;"Train";18
"NBWaVE";57.734;0.0312;0.1462;0.0125;0.4064;"Train";18
"CMF";102.944;0.0322;0.1463;0.0119;0.0074;"Train";18
"NMF";NA;NA;NA;NA;NA;"Train";18
"NNLM";67.034;0.0312;0.1462;0.011;0.0119;"Train";18
"AIRWLS";80.722;0.0307;0.146;0.0102;0.3904;"Train";18
"Newton";52.335;0.0307;0.146;0.0102;0.3556;"Train";18
"C-SGD";25.953;0.0302;0.1459;0.0109;0.4604;"Train";18
"B-SGD";15.126;0.0299;0.1459;0.0111;0.3505;"Train";18
"glmPCA";484.653;0.0351;0.495;0.0185;-0.0094;"Test";18
"NBWaVE";57.734;0.032;0.4946;0.013;0.4064;"Test";18
"CMF";102.944;0.0322;0.4947;0.0175;0.0074;"Test";18
"NMF";NA;NA;NA;NA;NA;"Test";18
"NNLM";67.034;0.0312;0.4946;0.0126;0.0119;"Test";18
"AIRWLS";80.722;0.0307;0.4945;0.0129;0.3904;"Test";18
"Newton";52.335;0.0307;0.4945;0.0137;0.3556;"Test";18
"C-SGD";25.953;0.0307;0.4945;0.0118;0.4604;"Test";18
"B-SGD";15.126;0.031;0.4945;0.0119;0.3505;"Test";18
"glmPCA";293.858;0.0375;0.0078;0.0217;-0.0328;"Full";19
"NBWaVE";72.794;0.033;0.0069;0.014;0.4967;"Full";19
"CMF";101.754;0.0341;0.0072;0.0147;0.0853;"Full";19
"NMF";114.183;0.0348;0.0073;0.0157;0.0771;"Full";19
"NNLM";63.847;0.033;0.0069;0.0128;0.0138;"Full";19
"AIRWLS";85.024;0.0322;0.0068;0.0119;0.4552;"Full";19
"Newton";52.028;0.0322;0.0068;0.0121;0.505;"Full";19
"C-SGD";26.057;0.0319;0.0067;0.0126;0.4579;"Full";19
"B-SGD";15.108;0.0318;0.0067;0.0127;0.3671;"Full";19
"glmPCA";293.858;0.0375;0.1461;0.0215;-0.0328;"Train";19
"NBWaVE";72.794;0.0328;0.1453;0.0137;0.4967;"Train";19
"CMF";101.754;0.034;0.1455;0.0131;0.0853;"Train";19
"NMF";114.183;0.0347;0.1456;0.0144;0.0771;"Train";19
"NNLM";63.847;0.0329;0.1453;0.0123;0.0138;"Train";19
"AIRWLS";85.024;0.0321;0.1451;0.011;0.4552;"Train";19
"Newton";52.028;0.0321;0.1451;0.011;0.505;"Train";19
"C-SGD";26.057;0.0317;0.1451;0.0122;0.4579;"Train";19
"B-SGD";15.108;0.0315;0.145;0.0123;0.3671;"Train";19
"glmPCA";293.858;0.0375;0.4948;0.0224;-0.0328;"Test";19
"NBWaVE";72.794;0.0336;0.4944;0.0146;0.4967;"Test";19
"CMF";101.754;0.0342;0.4946;0.0195;0.0853;"Test";19
"NMF";114.183;0.0349;0.4945;0.0193;0.0771;"Test";19
"NNLM";63.847;0.0331;0.4944;0.0145;0.0138;"Test";19
"AIRWLS";85.024;0.0324;0.4943;0.0143;0.4552;"Test";19
"Newton";52.028;0.0324;0.4943;0.0151;0.505;"Test";19
"C-SGD";26.057;0.0324;0.4944;0.0137;0.4579;"Test";19
"B-SGD";15.108;0.0327;0.4944;0.0137;0.3671;"Test";19
"glmPCA";297.261;0.0347;0.0089;0.0179;-0.0179;"Full";20
"NBWaVE";54.267;0.0307;0.0079;0.0119;0.523;"Full";20
"CMF";102.224;0.0315;0.0081;0.0118;0.012;"Full";20
"NMF";NA;NA;NA;NA;NA;"Full";20
"NNLM";67.289;0.0309;0.0079;0.0109;0.0255;"Full";20
"AIRWLS";83.679;0.03;0.0077;0.0104;0.4712;"Full";20
"Newton";51.254;0.0301;0.0077;0.0107;0.4141;"Full";20
"C-SGD";26.005;0.0298;0.0077;0.0106;0.4183;"Full";20
"B-SGD";15.173;0.0295;0.0076;0.0106;0.3783;"Full";20
"glmPCA";297.261;0.0346;0.147;0.0177;-0.0179;"Train";20
"NBWaVE";54.267;0.0304;0.1462;0.0118;0.523;"Train";20
"CMF";102.224;0.0315;0.1464;0.0107;0.012;"Train";20
"NMF";NA;NA;NA;NA;NA;"Train";20
"NNLM";67.289;0.0308;0.1462;0.0104;0.0255;"Train";20
"AIRWLS";83.679;0.0299;0.1461;0.0096;0.4712;"Train";20
"Newton";51.254;0.03;0.1461;0.0096;0.4141;"Train";20
"C-SGD";26.005;0.0295;0.146;0.0103;0.4183;"Train";20
"B-SGD";15.173;0.0292;0.1459;0.0104;0.3783;"Train";20
"glmPCA";297.261;0.0348;0.4952;0.0186;-0.0179;"Test";20
"NBWaVE";54.267;0.0314;0.4947;0.0124;0.523;"Test";20
"CMF";102.224;0.0318;0.4948;0.0151;0.012;"Test";20
"NMF";NA;NA;NA;NA;NA;"Test";20
"NNLM";67.289;0.0311;0.4947;0.0121;0.0255;"Test";20
"AIRWLS";83.679;0.0303;0.4946;0.0125;0.4712;"Test";20
"Newton";51.254;0.0304;0.4946;0.0138;0.4141;"Test";20
"C-SGD";26.005;0.0304;0.4946;0.0114;0.4183;"Test";20
"B-SGD";15.173;0.0305;0.4947;0.0114;0.3783;"Test";20
"glmPCA";280.43;0.0383;0.0082;0.0222;-0.0287;"Full";21
"NBWaVE";55.382;0.0335;0.0072;0.0138;0.524;"Full";21
"CMF";99.131;0.0341;0.0074;0.0137;0.1353;"Full";21
"NMF";113.932;0.0351;0.0075;0.0151;0.0528;"Full";21
"NNLM";67.336;0.0335;0.0072;0.0127;0.0817;"Full";21
"AIRWLS";68.134;0.0326;0.007;0.0117;0.4717;"Full";21
"Newton";43.182;0.0326;0.007;0.0118;0.4952;"Full";21
"C-SGD";25.853;0.0324;0.007;0.0123;0.423;"Full";21
"B-SGD";15.235;0.0322;0.007;0.0124;0.3556;"Full";21
"glmPCA";280.43;0.0382;0.1463;0.022;-0.0287;"Train";21
"NBWaVE";55.382;0.0332;0.1454;0.0136;0.524;"Train";21
"CMF";99.131;0.034;0.1456;0.0127;0.1353;"Train";21
"NMF";113.932;0.035;0.1458;0.0142;0.0528;"Train";21
"NNLM";67.336;0.0333;0.1454;0.0122;0.0817;"Train";21
"AIRWLS";68.134;0.0325;0.1453;0.011;0.4717;"Train";21
"Newton";43.182;0.0325;0.1453;0.011;0.4952;"Train";21
"C-SGD";25.853;0.0321;0.1452;0.0119;0.423;"Train";21
"B-SGD";15.235;0.0318;0.1452;0.0121;0.3556;"Train";21
"glmPCA";280.43;0.0385;0.4951;0.0228;-0.0287;"Test";21
"NBWaVE";55.382;0.0343;0.4946;0.0144;0.524;"Test";21
"CMF";99.131;0.0345;0.4948;0.0165;0.1353;"Test";21
"NMF";113.932;0.0355;0.4947;0.0174;0.0528;"Test";21
"NNLM";67.336;0.0338;0.4947;0.0142;0.0817;"Test";21
"AIRWLS";68.134;0.033;0.4946;0.0139;0.4717;"Test";21
"Newton";43.182;0.033;0.4946;0.0141;0.4952;"Test";21
"C-SGD";25.853;0.0331;0.4946;0.0133;0.423;"Test";21
"B-SGD";15.235;0.0334;0.4947;0.0133;0.3556;"Test";21
"glmPCA";272.166;0.0363;0.0087;0.0196;-0.0235;"Full";22
"NBWaVE";76.659;0.032;0.0077;0.013;0.5295;"Full";22
"CMF";101.516;0.033;0.0079;Inf;0.1578;"Full";22
"NMF";113.871;0.0337;0.0081;0.0142;0.1273;"Full";22
"NNLM";67.211;0.0321;0.0077;0.0121;0.0244;"Full";22
"AIRWLS";80.737;0.0312;0.0075;0.0111;0.4865;"Full";22
"Newton";46.783;0.0312;0.0075;0.0111;0.477;"Full";22
"C-SGD";26.187;0.031;0.0075;0.0118;0.3942;"Full";22
"B-SGD";15.176;0.0307;0.0074;0.0118;0.3863;"Full";22
"glmPCA";272.166;0.0363;0.1468;0.0194;-0.0235;"Train";22
"NBWaVE";76.659;0.0318;0.1459;0.0128;0.5295;"Train";22
"CMF";101.516;0.033;0.1461;Inf;0.1578;"Train";22
"NMF";113.871;0.0337;0.1463;0.0135;0.1273;"Train";22
"NNLM";67.211;0.0321;0.146;0.0117;0.0244;"Train";22
"AIRWLS";80.737;0.0312;0.1458;0.0105;0.4865;"Train";22
"Newton";46.783;0.0312;0.1458;0.0105;0.477;"Train";22
"C-SGD";26.187;0.0309;0.1457;0.0115;0.3942;"Train";22
"B-SGD";15.176;0.0304;0.1456;0.0116;0.3863;"Train";22
"glmPCA";272.166;0.0361;0.4953;0.02;-0.0235;"Test";22
"NBWaVE";76.659;0.0325;0.4948;0.0135;0.5295;"Test";22
"CMF";101.516;0.033;0.4949;0.0167;0.1578;"Test";22
"NMF";113.871;0.0338;0.4949;0.0163;0.1273;"Test";22
"NNLM";67.211;0.0322;0.4948;0.0133;0.0244;"Test";22
"AIRWLS";80.737;0.0313;0.4947;0.013;0.4865;"Test";22
"Newton";46.783;0.0313;0.4947;0.0129;0.477;"Test";22
"C-SGD";26.187;0.0315;0.4947;0.0126;0.3942;"Test";22
"B-SGD";15.176;0.0318;0.4947;0.0125;0.3863;"Test";22
"glmPCA";285.417;0.0385;0.0085;0.0206;-0.0395;"Full";23
"NBWaVE";58.76;0.0338;0.0074;0.0135;0.4404;"Full";23
"CMF";98.772;0.0352;0.0078;0.0145;0.1395;"Full";23
"NMF";113.583;0.0364;0.008;0.0161;0.1055;"Full";23
"NNLM";66.927;0.0338;0.0075;0.0128;0.0229;"Full";23
"AIRWLS";73.089;0.033;0.0073;0.0117;0.3648;"Full";23
"Newton";52.402;0.033;0.0073;0.0117;0.3734;"Full";23
"C-SGD";26.116;0.0326;0.0072;0.012;0.3478;"Full";23
"B-SGD";15.036;0.0323;0.0072;0.0121;0.3562;"Full";23
"glmPCA";285.417;0.0385;0.1465;0.0204;-0.0395;"Train";23
"NBWaVE";58.76;0.0335;0.1456;0.0133;0.4404;"Train";23
"CMF";98.772;0.0351;0.1459;0.0133;0.1395;"Train";23
"NMF";113.583;0.0364;0.1461;0.0151;0.1055;"Train";23
"NNLM";66.927;0.0338;0.1456;0.0123;0.0229;"Train";23
"AIRWLS";73.089;0.0329;0.1455;0.0108;0.3648;"Train";23
"Newton";52.402;0.0329;0.1455;0.0108;0.3734;"Train";23
"C-SGD";26.116;0.0324;0.1454;0.0117;0.3478;"Train";23
"B-SGD";15.036;0.032;0.1453;0.0118;0.3562;"Train";23
"glmPCA";285.417;0.0386;0.4954;0.0212;-0.0395;"Test";23
"NBWaVE";58.76;0.0346;0.4949;0.0141;0.4404;"Test";23
"CMF";98.772;0.0353;0.4951;0.018;0.1395;"Test";23
"NMF";113.583;0.0366;0.4951;0.0187;0.1055;"Test";23
"NNLM";66.927;0.0341;0.4949;0.0142;0.0229;"Test";23
"AIRWLS";73.089;0.0333;0.4948;0.0143;0.3648;"Test";23
"Newton";52.402;0.0332;0.4948;0.0144;0.3734;"Test";23
"C-SGD";26.116;0.0333;0.4948;0.0129;0.3478;"Test";23
"B-SGD";15.036;0.0334;0.4948;0.0129;0.3562;"Test";23
"glmPCA";277.274;0.0374;0.0077;0.0211;-0.0178;"Full";24
"NBWaVE";55.107;0.0327;0.0067;0.0142;0.4108;"Full";24
"CMF";109.06;0.0334;0.0069;0.0141;0.093;"Full";24
"NMF";113.359;0.0346;0.0071;0.0157;0.048;"Full";24
"NNLM";67.029;0.0324;0.0067;0.0128;0.0387;"Full";24
"AIRWLS";83.573;0.0319;0.0066;0.0123;0.3906;"Full";24
"Newton";51.056;0.0319;0.0066;0.0125;0.3726;"Full";24
"C-SGD";25.915;0.0316;0.0065;0.0125;0.4459;"Full";24
"B-SGD";15.154;0.0314;0.0065;0.0126;0.379;"Full";24
"glmPCA";277.274;0.0373;0.1458;0.0209;-0.0178;"Train";24
"NBWaVE";55.107;0.0324;0.145;0.0141;0.4108;"Train";24
"CMF";109.06;0.0333;0.1451;0.0131;0.093;"Train";24
"NMF";113.359;0.0345;0.1454;0.0148;0.048;"Train";24
"NNLM";67.029;0.0324;0.145;0.0124;0.0387;"Train";24
"AIRWLS";83.573;0.0318;0.1449;0.0115;0.3906;"Train";24
"Newton";51.056;0.0318;0.1449;0.0115;0.3726;"Train";24
"C-SGD";25.915;0.0313;0.1448;0.0121;0.4459;"Train";24
"B-SGD";15.154;0.031;0.1448;0.0123;0.379;"Train";24
"glmPCA";277.274;0.0375;0.4949;0.0216;-0.0178;"Test";24
"NBWaVE";55.107;0.0335;0.4945;0.0147;0.4108;"Test";24
"CMF";109.06;0.0336;0.4946;0.0168;0.093;"Test";24
"NMF";113.359;0.0349;0.4946;0.0181;0.048;"Test";24
"NNLM";67.029;0.0327;0.4945;0.0139;0.0387;"Test";24
"AIRWLS";83.573;0.0322;0.4944;0.0148;0.3906;"Test";24
"Newton";51.056;0.0323;0.4944;0.0156;0.3726;"Test";24
"C-SGD";25.915;0.0322;0.4944;0.0134;0.4459;"Test";24
"B-SGD";15.154;0.0326;0.4944;0.0134;0.379;"Test";24
"glmPCA";369.821;0.0372;0.008;0.019;-0.0223;"Full";25
"NBWaVE";55.488;0.0325;0.007;0.0129;0.4922;"Full";25
"CMF";100.531;0.0337;0.0073;0.0135;0.0358;"Full";25
"NMF";113.564;0.0346;0.0074;0.0146;0.0365;"Full";25
"NNLM";67.117;0.0324;0.007;0.0117;0.0202;"Full";25
"AIRWLS";80.639;0.0317;0.0069;0.0112;0.4644;"Full";25
"Newton";46.222;0.0317;0.0069;0.0114;0.4484;"Full";25
"C-SGD";26.099;0.0314;0.0068;0.0115;0.4159;"Full";25
"B-SGD";15.233;0.0314;0.0068;0.0116;0.3215;"Full";25
"glmPCA";369.821;0.0373;0.1462;0.0189;-0.0223;"Train";25
"NBWaVE";55.488;0.0323;0.1453;0.0127;0.4922;"Train";25
"CMF";100.531;0.0337;0.1456;0.0124;0.0358;"Train";25
"NMF";113.564;0.0345;0.1458;0.0137;0.0365;"Train";25
"NNLM";67.117;0.0324;0.1453;0.0114;0.0202;"Train";25
"AIRWLS";80.639;0.0316;0.1452;0.0106;0.4644;"Train";25
"Newton";46.222;0.0316;0.1452;0.0105;0.4484;"Train";25
"C-SGD";26.099;0.0313;0.1451;0.0112;0.4159;"Train";25
"B-SGD";15.233;0.031;0.1451;0.0114;0.3215;"Train";25
"glmPCA";369.821;0.0371;0.495;0.0192;-0.0223;"Test";25
"NBWaVE";55.488;0.033;0.4945;0.0132;0.4922;"Test";25
"CMF";100.531;0.0337;0.4946;0.0165;0.0358;"Test";25
"NMF";113.564;0.0346;0.4946;0.017;0.0365;"Test";25
"NNLM";67.117;0.0325;0.4945;0.0127;0.0202;"Test";25
"AIRWLS";80.639;0.0318;0.4944;0.013;0.4644;"Test";25
"Newton";46.222;0.0318;0.4944;0.0139;0.4484;"Test";25
"C-SGD";26.099;0.0319;0.4944;0.0121;0.4159;"Test";25
"B-SGD";15.233;0.0323;0.4945;0.0121;0.3215;"Test";25
